N	2gram	Vygotskiy__3	Myshleni
1	и в	38	25
2	в том	25	23
3	на основе	1	22
4	том что	14	20
5	таким образом	12	17
6	так же	2	17
7	что в	20	17
8	с тем	8	16
9	в основе	3	16
10	как и	8	15
11	в его	5	15
12	то что	35	15
13	в этом	13	14
14	вместе с	5	14
15	между собой	2	13
16	может быть	19	13
17	в целом	4	13
18	так как	6	12
19	в качестве	2	12
20	могли бы	5	11
21	на основании	1	11
22	по своему	4	11
23	что они	4	10
24	перед нами	8	10
25	и что	18	10
26	что и	4	10
27	было бы	12	10
28	того что	4	10
29	для ребенка	1	10
30	только в	4	10
31	как бы	14	10
32	и не	10	10
33	мы не	5	9
34	мы могли	4	9
35	заключается в	7	9
36	ни в	3	9
37	как в	4	9
38	как мы	7	8
39	того чтобы	9	8
40	тем что	3	8
41	показывает что	2	8
42	не является	1	8
43	столь же	2	7
44	все эти	4	7
45	мы можем	7	7
46	для того	8	7
47	что мы	1	7
48	как это	6	7
49	же как	1	6
50	того же	3	6
51	высшей степени	1	6
52	совпадает с	2	6
53	зависимости от	1	6
54	и на	6	6
55	но не	1	6
56	потому что	14	6
57	от этого	1	6
58	представляет собой	2	6
59	не только	12	6
60	в силу	2	6
61	в высшей	1	6
62	не может	7	6
63	мы видели	6	6
64	точки зрения	16	6
65	в отличие	1	6
66	не в	12	6
67	самого начала	6	6
68	в собственном	1	6
69	с самого	6	6
70	можно было	1	6
71	один из	6	6
72	что он	11	6
73	отличие от	1	6
74	со всеми	2	6
75	и у	1	6
76	с другой	7	6
77	благодаря этому	2	6
78	все это	3	6
79	все же	8	6
80	мы должны	1	6
81	одним из	1	5
82	в зависимости	1	5
83	мы уже	7	5
84	которую мы	4	5
85	с ее	2	5
86	как говорит	1	5
87	и как	8	5
88	и к	3	5
89	что это	10	5
90	что она	16	5
91	при этом	4	5
92	и по	2	5
93	факт что	1	5
94	на этой	1	5
95	и другое	4	5
96	уже говорили	3	5
97	но это	3	5
98	о том	6	5
99	значения и	1	5
100	так и	1	5
101	если бы	14	5
102	в этой	13	5
103	в пользу	1	5
104	высших форм	1	5
105	слов и	2	5
106	показывают что	1	5
107	с одной	6	5
108	для него	2	5
109	именно в	1	5
110	по внешнему	1	5
111	тот факт	1	5
112	из которых	4	5
113	одной стороны	5	5
114	мы имеем	1	4
115	бы что	1	4
116	время как	4	4
117	еще не	1	4
118	которые не	1	4
119	отнюдь не	2	4
120	в своем	5	4
121	ни один	1	4
122	из этих	3	4
123	в известном	1	4
124	на то	16	4
125	он не	6	4
126	той же	2	4
127	к которым	5	4
128	не мог	4	4
129	мы говорили	3	4
130	не столько	1	4
131	что с	4	4
132	в то	3	4
133	этого слова	2	4
134	никогда не	4	4
135	то и	3	4
136	не могут	2	4
137	к тому	6	4
138	что оно	2	4
139	и это	8	4
140	то время	2	4
141	мог бы	1	4
142	по сравнению	1	4
143	слова или	1	4
144	с ним	2	4
145	в какой	5	4
146	всяком случае	2	4
147	какой степени	1	4
148	из них	6	4
149	мы знаем	1	4
150	говорит он	2	4
151	могло бы	2	4
152	друг друга	1	4
153	но и	5	4
154	там где	6	4
155	независимо от	1	4
156	с этим	8	4
157	смысле этого	2	4
158	это значит	1	4
159	тем и	1	4
160	и все	10	4
161	а в	7	4
162	сказать что	4	4
163	мы увидим	12	4
164	в частности	1	4
165	во всяком	2	4
166	как известно	1	3
167	на деле	4	3
168	то в	1	3
169	в котором	6	3
170	оба эти	3	3
171	видели что	2	3
172	но как	2	3
173	с которыми	1	3
174	когда он	4	3
175	его к	2	3
176	в самом	25	3
177	бы сказать	1	3
178	остановиться на	2	3
179	что эти	4	3
180	не как	1	3
181	на этом	5	3
182	значение в	1	3
183	его в	3	3
184	пути развития	1	3
185	в жизни	1	3
186	или менее	1	3
187	в которых	6	3
188	состоит в	3	3
