N	3gram	Voloshinov_1	Myshleni
1	для того чтобы	7	14
2	в том что	1	11
3	с точки зрения	5	9
4	по сравнению с	1	5
5	в этом отношении	2	5
6	с самого начала	4	5
7	можно сказать что	2	5
8	в другом месте	1	4
9	то же самое	4	4
10	на этот вопрос	1	4
11	в своем развитии	1	4
12	о том что	2	4
13	и того же	1	3
14	в этом случае	3	3
15	до сих пор	1	3
16	можно было бы	1	3
17	в процессе развития	1	3
18	в свою очередь	4	3
19	не может быть	2	3
20	на вопрос о	1	3
21	не только не	1	3
22	одного и того	1	3
23	вопрос о том	1	3
24	и тому же	1	2
25	в самом деле	1	2
26	с помощью которого	1	2
27	и не может	1	2
28	в зависимости от	5	2
29	по самой своей	1	2
30	в той же	3	2
31	что представляет собой	1	2
32	и т.д и	5	2
33	вместе с тем	2	2
34	что оно является	1	2
35	но при этом	2	2
36	с другой стороны	1	2
37	не иначе как	1	2
38	того что было	1	2
39	само по себе	1	2
40	хотя бы в	1	2
41	к одному и	1	2
42	именно потому что	1	2
43	но все же	2	2
44	и тем более	1	2
45	до того как	1	2
46	мы видим что	2	2
47	той же мере	1	2
48	одному и тому	1	2
49	как мы видели	3	2
50	и в области	2	2
51	что иное как	2	1
52	не может не	1	1
53	тот же самый	1	1
54	точки зрения и	1	1
55	или хотя бы	2	1
56	мы должны будем	1	1
57	мы имеем в	1	1
58	более или менее	1	1
59	на самом деле	3	1
60	слов и их	2	1
61	сказать что всякое	1	1
62	если он говорит	1	1
63	обратное влияние на	4	1
64	только один шаг	1	1
65	в развитии понимания	1	1
66	у нас на	1	1
67	о языке все	1	1
68	как мы увидим	2	1
69	нам становится совершенно	1	1
70	независимо от того	1	1
71	а не наоборот	1	1
72	в собственном смысле	1	1
73	несмотря на свою	1	1
74	отношение к миру	1	1
75	мы имели в	2	1
76	и той же	2	1
77	одно и то	3	1
78	эту точку зрения	1	1
79	которой не может	1	1
80	может быть понято	2	1
81	имели в виду	2	1
82	не что иное	2	1
83	само собой разумеется	2	1
84	и даже еще	1	1
85	на все что	1	1
86	первостепенное значение для	1	1
87	с каждым новым	1	1
88	с целым рядом	1	1
89	и является одной	1	1
90	и не путем	1	1
91	представить себе путь	1	1
92	смысле этого слова	2	1
93	и то же	3	1
94	как мы это	1	1
95	речь не может	1	1
96	и остановимся только	1	1
97	к которому мы	1	1
98	мы должны были	1	1
99	благодаря тому что	1	1
100	и в развитии	1	1
101	в речевом общении	1	1
102	и тем самым	3	1
103	не является чем-то	1	1
104	одни и те	1	1
105	в связи с	2	1
106	но вместе с	1	1
107	кроме самого говорящего	1	1
108	мы никогда не	5	1
109	так как нам	1	1
110	собственном смысле слова	1	1
111	тем не менее	1	1
112	не было бы	2	1
113	в тех случаях	2	1
114	в одном и	1	1
115	есть не что	2	1
116	между этими двумя	1	1
117	же самое время	2	1
118	мы не можем	1	1
119	таким образом мы	1	1
120	отношения к нему	2	1
121	того или иного	5	1
122	и никогда не	1	1
123	и те же	1	1
124	как мы видим	1	1
125	является одной из	1	1
126	тех случаях когда	2	1
127	того что оно	2	1
128	в то же	9	1
129	к тому что	2	1
130	одной и той	2	1
131	и т.п и	2	1
132	тех или иных	3	1
133	теперь мы можем	1	1
134	протекает в форме	1	1
135	при этом она	1	1
136	только на его	1	1
137	той или иной	3	1
