N	2gram	Vygotskiy__2	Myslijsy
1	то есть	21	34
2	потому что	21	33
3	то что	21	29
4	может быть	18	26
5	таким образом	21	24
6	в этом	13	23
7	в том	37	23
8	и в	32	23
9	и проч	1	18
10	и не	10	18
11	что в	20	17
12	в языке	4	16
13	при этом	13	15
14	только в	7	15
15	то же	13	14
16	в себе	2	14
17	как и	10	14
18	того что	8	14
19	так как	12	14
20	для нас	2	14
21	если бы	6	13
22	не было	2	12
23	а не	7	12
24	том что	21	12
25	не в	8	11
26	по себе	12	11
27	но и	10	11
28	не может	17	11
29	не только	12	10
30	мы можем	3	10
31	тем что	9	10
32	что мы	1	10
33	между тем	4	9
34	не есть	1	9
35	мы не	3	8
36	то это	3	8
37	но в	3	8
38	заключает в	2	8
39	было бы	11	8
40	стало быть	1	8
41	тогда когда	3	8
42	о том	6	8
43	сказать что	7	8
44	и т	10	7
45	мы говорим	1	7
46	поэзии и	7	7
47	очевидно что	2	7
48	как в	9	7
49	с этим	4	7
50	что это	8	7
51	на то	11	7
52	в нем	4	7
53	в силу	1	7
54	когда я	2	7
55	это не	2	7
56	и что	22	7
57	что и	17	7
58	вовсе не	2	7
59	с тем	11	7
60	могут быть	4	7
61	этого слова	1	7
62	что если	6	6
63	независимо от	1	6
64	и к	3	6
65	в которой	2	6
66	того как	4	6
67	когда мы	2	6
68	так и	3	6
69	тех пор	1	6
70	что не	3	6
71	заметить что	2	6
72	до тех	1	6
73	для того	13	6
74	вместе с	2	6
75	тем и	2	6
76	и то	3	5
77	есть нечто	2	5
78	не то	1	5
79	один и	1	5
80	бы и	3	5
81	как бы	6	5
82	и мы	6	5
83	должно быть	1	5
84	по крайней	1	5
85	не менее	8	5
86	поэтического произведения	3	5
87	не имеет	4	5
88	образом в	3	5
89	такие же	2	5
90	есть только	5	5
91	к нему	2	5
92	крайней мере	1	5
93	так что	3	5
94	только тогда	1	5
95	в его	2	5
96	для него	1	5
97	само по	3	5
98	что же	3	5
99	этом случае	1	5
100	все это	5	5
101	тем более	2	5
102	а в	4	5
103	таким же	1	5
104	во всяком	2	5
105	а между	1	4
106	сам по	4	4
107	только потому	2	4
108	есть не	4	4
109	и о	1	4
110	предположить что	1	4
111	в истории	1	4
112	что как	1	4
113	могли бы	2	4
114	думать что	3	4
115	всех остальных	2	4
116	для человека	1	4
117	что все	9	4
118	и с	4	4
119	его в	1	4
120	с другими	2	4
121	и тем	4	4
122	мы имеем	4	4
123	точки зрения	17	4
124	в котором	1	4
125	сих пор	5	4
126	тем не	4	4
127	т п	8	4
128	и более	4	4
129	в то	5	4
130	на котором	1	4
131	того чтобы	14	4
132	в сознании	4	4
133	в каком	3	4
134	языке и	1	4
135	же самое	6	4
136	если же	4	4
137	и может	1	4
138	быть может	1	4
139	каждый раз	1	4
140	на вопрос	2	4
141	и та	1	4
142	можно сказать	1	4
143	что он	13	4
144	хотя бы	3	4
145	в одном	2	4
146	от того	4	4
147	только на	5	4
148	до сих	5	4
149	на основании	1	4
150	так же	18	4
151	в данном	4	4
152	в той	1	4
153	слов в	1	4
154	и все	4	4
155	слово в	1	4
156	между ними	1	4
157	только как	3	4
158	по поводу	1	4
159	тем самым	1	4
160	в таком	2	4
161	например в	3	3
162	человека и	1	3
163	самом деле	16	3
164	на самом	5	3
165	в первом	1	3
166	и до	4	3
167	слова в	2	3
168	той же	8	3
169	и значение	1	3
170	что между	1	3
171	которое в	1	3
172	еще не	2	3
173	и на	5	3
174	мысль что	2	3
175	там где	2	3
176	в действительности	4	3
177	в самом	12	3
178	формы в	3	3
179	все эти	7	3
180	бы не	2	3
181	так в	2	3
182	и тот	2	3
183	и если	1	3
184	на его	2	3
185	т д	2	3
186	к одному	4	3
187	нашего времени	1	3
188	и по	4	3
189	в нее	1	3
190	на нее	1	3
191	в каждом	2	3
192	мы его	1	3
193	не будет	1	3
194	том случае	4	3
195	от одного	1	3
196	в них	2	3
197	к которым	3	3
198	с точки	10	3
199	но это	2	3
200	в которых	3	3
201	их в	2	3
202	ее не	1	3
203	что есть	1	3
204	в нас	3	3
205	только не	1	3
206	никогда не	9	3
207	в разных	1	3
208	же время	2	3
209	связи с	1	3
210	только от	1	3
211	что поэзия	1	3
212	должны быть	3	3
213	к тому	7	3
214	что у	5	3
215	те же	6	3
216	было в	1	3
217	ту же	4	3
218	мы в	3	3
219	в виду	3	3
220	связь между	1	3
221	и только	2	3
222	вообще и	1	3
223	и следовательно	2	3
224	с ними	1	3
225	этот вопрос	3	3
226	то в	1	3
227	и так	3	3
228	заключенный в	1	3
229	уже не	1	3
230	в поэзии	3	3
231	при помощи	10	3
232	и других	3	3
233	и их	3	3
234	всяком случае	2	3
235	со стороны	1	3
236	и из	6	3
237	именно в	1	3
