N	2gram	Tiupa_Anal_3	Istorich
1	и в	18	26
2	мы имеем	5	14
3	никогда не	5	13
4	потому что	1	13
5	и на	4	12
6	в этом	14	12
7	таким образом	4	12
8	в том	9	12
9	что в	9	12
10	может быть	9	11
11	связь с	2	11
12	не только	22	10
13	том что	12	10
14	с другой	7	10
15	и не	12	10
16	еще не	6	9
17	о смерти	3	9
18	а именно	1	9
19	что он	4	9
20	но и	13	9
21	все эти	2	8
22	все же	4	8
23	в нем	2	8
24	с ним	1	8
25	вместе с	2	8
26	другой стороны	5	8
27	например в	2	7
28	но в	2	7
29	мы можем	2	7
30	и его	13	7
31	о том	6	7
32	с одной	2	7
33	уже не	5	7
34	у него	1	7
35	превращается в	1	7
36	одной стороны	2	7
37	власть над	2	7
38	мы уже	1	6
39	мы не	3	6
40	как в	3	6
41	после чего	2	6
42	так в	3	6
43	в русской	7	6
44	с появлением	2	6
45	то что	2	6
46	этом случае	1	6
47	ее в	1	6
48	не может	2	6
49	то же	3	5
50	в ней	2	5
51	не будет	3	5
52	чаще всего	1	5
53	как и	14	5
54	же мы	1	5
55	в то	3	5
56	очень часто	1	5
57	так и	14	5
58	нас к	1	5
59	в его	7	5
60	только в	2	5
61	тем что	2	5
62	связаны с	1	5
63	у нас	1	5
64	там где	2	5
65	как это	3	5
66	его в	3	5
67	как мы	1	4
68	и он	2	4
69	с его	8	4
70	но как	3	4
71	этого мотива	1	4
72	из этих	3	4
73	на его	2	4
74	и по	2	4
75	здесь мы	1	4
76	это не	2	4
77	с тем	2	4
78	не всегда	3	4
79	еще нет	1	4
80	е у	1	4
81	а также	2	4
82	что и	5	4
83	что между	1	4
84	себе в	1	4
85	царство мертвых	1	4
86	до сих	1	4
87	прежде всего	5	4
88	зависит от	1	4
89	одну из	2	4
90	как бы	10	4
91	сих пор	1	4
92	в книге	1	4
93	но это	1	4
94	в мифе	1	4
95	есть и	1	4
96	все что	1	4
97	связана с	1	3
98	из которых	1	3
99	независимо от	1	3
100	тех случаях	1	3
101	когда он	2	3
102	та же	1	3
103	в себе	2	3
104	что она	2	3
105	при этом	11	3
106	если бы	1	3
107	и вот	2	3
108	в них	2	3
109	нет в	1	3
110	в своей	1	3
111	таким же	1	3
112	и ее	2	3
113	в одном	4	3
114	не в	6	3
115	могут быть	2	3
116	и другие	1	3
117	данном случае	3	3
118	от него	1	3
119	один из	2	3
120	в сказании	1	3
121	в качестве	12	3
122	так что	1	3
123	и только	1	3
124	со стороны	9	3
125	далеко не	4	3
126	от этого	1	3
127	не было	3	3
128	в частности	12	3
129	в данном	4	3
130	в тех	2	3
131	как будто	1	3
132	и от	2	3
133	случаях когда	1	3
134	вопрос о	1	3
135	а в	10	3
136	сказать что	2	3
137	из этого	1	3
138	как на	1	3
139	в своих	1	3
140	к этому	3	3
141	во сне	3	3
142	они не	1	3
143	того же	5	2
144	говорилось выше	1	2
145	нам кажется	2	2
146	здесь и	3	2
147	из его	1	2
148	что иное	1	2
149	представляет собой	5	2
150	он был	1	2
151	но не	7	2
152	по отношению	7	2
153	должны были	1	2
154	тогда как	20	2
155	на то	1	2
156	с этим	3	2
157	в своем	4	2
158	что касается	3	2
