N	2gram	Vygotskiy__2	FransuaR
1	и в	32	56
2	то есть	21	24
3	в романе	2	21
4	в его	2	18
5	таким образом	21	17
6	все эти	7	15
7	в этом	13	14
8	в том	37	13
9	так и	3	13
10	в то	5	12
11	и его	7	12
12	то же	13	11
13	вещей и	2	11
14	в них	2	11
15	в этих	2	11
16	до конца	3	11
17	как бы	6	11
18	и до	4	10
19	еще не	2	10
20	же время	2	10
21	в самом	12	9
22	и не	10	9
23	только в	7	9
24	но и	10	9
25	в сущности	7	8
26	во всех	3	8
27	не только	12	8
28	в нем	4	8
29	и с	4	8
30	и их	3	8
31	и даже	5	8
32	до сих	5	8
33	по своему	3	8
34	сих пор	5	8
35	все это	5	8
36	том что	21	8
37	и на	5	7
38	в большинстве	1	7
39	как мы	1	7
40	в частности	3	7
41	той же	8	6
42	в ее	2	6
43	в этой	6	6
44	но в	3	6
45	на его	2	6
46	точки зрения	17	6
47	вовсе не	2	6
48	мы видим	4	6
49	связи с	1	6
50	прежде всего	1	6
51	в той	1	6
52	и все	4	6
53	потому что	21	6
54	одним из	1	5
55	с ее	3	5
56	с его	2	5
57	но не	2	5
58	он не	6	5
59	роль в	2	5
60	мы видели	1	5
61	такой же	7	5
62	в отношении	3	5
63	в процессе	2	5
64	никогда не	9	5
65	в области	1	5
66	один из	3	5
67	не было	2	5
68	как и	10	5
69	в творчестве	4	5
70	в результате	1	5
71	что в	20	5
72	и другие	1	5
73	они не	1	5
74	ту же	4	4
75	например в	3	4
76	в ней	5	4
77	за пределы	1	4
78	и к	3	4
79	в которой	2	4
80	что это	8	4
81	в себе	2	4
82	при этом	13	4
83	их в	2	4
84	что все	9	4
85	начала и	2	4
86	переходим к	1	4
87	и ее	3	4
88	и более	4	4
89	одна из	1	4
90	того чтобы	14	4
91	во всем	3	4
92	форм и	2	4
93	в совершенно	1	4
94	вещи и	1	4
95	времени и	1	4
96	и которые	2	4
97	и других	3	4
98	о том	6	4
99	с одной	1	4
100	в качестве	1	4
101	конечно не	1	4
102	так как	12	4
103	в особенности	2	4
104	в основе	11	4
105	в свете	2	4
106	в своих	9	4
107	в их	3	3
108	время в	1	3
109	не просто	1	3
110	связи и	1	3
111	кроме того	1	3
112	и наконец	1	3
113	его к	1	3
114	главным образом	3	3
115	не в	8	3
116	но он	3	3
117	в таких	1	3
118	казалось бы	2	3
119	во все	1	3
120	здесь мы	2	3
121	и о	1	3
122	характер и	1	3
123	в другом	1	3
124	и здесь	2	3
125	и т.д	1	3
126	все его	1	3
127	как форма	1	3
128	между тем	4	3
129	здесь с	1	3
130	так что	3	3
131	уже не	1	3
132	был бы	1	3
133	мы находим	2	3
134	что и	17	3
135	может быть	18	3
136	к которому	2	3
137	что для	7	3
138	в некоторых	1	3
139	не на	2	3
140	сказать что	7	3
141	там где	2	3
142	с помощью	1	3
143	образом и	4	3
144	на эту	1	3
145	в первой	1	3
146	его творчество	1	3
147	в связи	1	3
148	бы в	1	3
149	то что	21	3
150	речи и	1	3
151	они еще	1	3
152	также и	2	2
153	и то	3	2
154	самом деле	16	2
155	на самом	5	2
156	и чрезвычайно	1	2
157	по преимуществу	1	2
158	на две	1	2
159	их и	1	2
160	из всех	2	2
161	мы не	3	2
162	почти все	1	2
163	бы то	2	2
164	с другой	3	2
165	значение и	2	2
166	себе и	2	2
167	что они	7	2
168	как к	3	2
169	когда он	10	2
170	целый ряд	6	2
171	и как	7	2
172	в действительности	4	2
173	бы и	3	2
174	в нашем	1	2
175	и те	4	2
176	что она	16	2
177	все те	2	2
178	ни было	1	2
179	в узком	2	2
180	в виде	1	2
181	не как	3	2
182	для понимания	1	2
183	людей и	1	2
184	так например	1	2
185	а такие	1	2
186	его в	1	2
187	здесь как	1	2
188	и была	1	2
189	отражение в	1	2
190	ни в	2	2
191	из нее	1	2
192	с тем	11	2
193	он и	1	2
194	несмотря на	4	2
195	или менее	1	2
196	для него	1	2
197	и при	2	2
198	в своей	3	2
199	в котором	1	2
200	с точки	10	2
201	он дает	2	2
202	в которых	3	2
203	лишь тем	1	2
204	мир и	1	2
205	если бы	6	2
206	и эти	2	2
207	не могли	3	2
208	лиц и	2	2
209	на котором	1	2
210	дело в	1	2
211	было у	1	2
212	о них	1	2
213	дело не	1	2
214	того как	4	2
215	у этого	1	2
216	что на	4	2
217	в каком	3	2
218	не потому	2	2
219	языке и	1	2
220	похож на	1	2
221	лишены всякой	1	2
222	существенное значение	1	2
223	данном случае	4	2
224	эта часть	1	2
225	только не	1	2
226	культуры и	1	2
227	то время	3	2
228	ее наиболее	1	2
229	и совершенно	3	2
230	и сам	4	2
231	с собой	1	2
232	в борьбе	1	2
233	когда в	1	2
234	две части	2	2
235	могла быть	1	2
236	образом в	3	2
237	его жизни	2	2
238	можно сказать	1	2
239	и во	1	2
240	к нему	2	2
241	грань между	1	2
242	было бы	11	2
243	указывает что	4	2
244	что он	13	2
245	действующих лиц	3	2
246	это очень	2	2
247	это не	2	2
248	ничто не	1	2
249	только на	5	2
250	ни одного	1	2
251	из них	4	2
252	точка зрения	2	2
253	в одном	2	2
254	к ним	2	2
255	как раз	5	2
256	в других	2	2
257	для того	13	2
258	интерес к	2	2
259	человека и	1	2
260	возможно что	1	2
261	видим что	3	2
262	далеко не	5	2
263	говорит о	2	2
264	одной стороны	1	2
265	а на	4	2
266	то ни	2	2
267	у всех	2	2
268	свое отражение	1	2
269	не может	17	2
270	вместе с	2	2
