N	3gram	Trubetskoy_1	Myshleni
1	в том что	3	19
2	по сравнению с	2	14
3	по отношению к	1	10
4	с точки зрения	6	10
5	для того чтобы	5	8
6	с самого начала	2	7
7	так же как	3	6
8	в то время	1	6
9	можно сказать что	2	6
10	то же самое	2	6
11	друг с другом	5	5
12	и того же	1	4
13	на то что	2	4
14	одного и того	1	4
15	до сих пор	5	3
16	в этом отношении	2	3
17	друг к другу	1	3
18	в первую очередь	1	3
19	мы видели что	1	3
20	в первом случае	1	3
21	состоит в том	1	2
22	начинается с того	1	2
23	до известной степени	1	2
24	только то что	1	2
25	с тем что	1	2
26	одном и том	1	2
27	в значительной мере	2	2
28	вместе с тем	8	2
29	только в силу	1	2
30	в этой области	1	2
31	и том же	1	2
32	то что он	2	2
33	иначе как на	1	2
34	что все эти	1	2
35	с другой стороны	1	2
36	не только не	1	2
37	именно потому что	1	2
38	с тем и	2	2
39	в связи с	3	2
40	не может быть	1	2
41	друг друга а	1	1
42	один и тот	1	1
43	а потому что	1	1
44	в силу этого	1	1
45	психологической точки зрения	1	1
46	с первого взгляда	1	1
47	в котором он	1	1
48	в том числе	5	1
49	о том как	1	1
50	по своему значению	1	1
51	обстоит дело с	1	1
52	те и другие	2	1
53	совпадает с тем	1	1
54	и т.д то	1	1
55	но все это	2	1
56	сами по себе	1	1
57	в отличие от	1	1
58	том числе и	4	1
59	совершенно так же	1	1
60	на каждом шагу	1	1
61	того что оно	1	1
62	в этот период	1	1
63	точно так же	3	1
64	с этой точки	2	1
65	главным образом в	3	1
66	случае мы имеем	1	1
67	их отношение к	1	1
68	точки зрения есть	1	1
69	в том или	1	1
70	не совпадает с	1	1
71	в данном случае	1	1
72	не потому что	1	1
73	и перейти к	1	1
74	с одной стороны	7	1
75	выйти из этого	1	1
76	на этот раз	1	1
77	и тот же	1	1
78	тот факт что	1	1
79	с психологической точки	1	1
80	и не могут	1	1
81	как показывает изучение	1	1
82	и в этом	2	1
83	так как по	1	1
84	потому что в	1	1
85	дело не исчерпывается	1	1
86	но вместе с	2	1
87	этим дело не	1	1
88	а не как	1	1
89	в этом направлении	1	1
90	но этим дело	1	1
91	данном случае мы	1	1
92	как бы в	1	1
93	с внутренней стороны	1	1
94	в широком смысле	1	1
95	этой точки зрения	2	1
96	потому что и	2	1
97	и все же	1	1
98	причину того что	1	1
99	но не с	1	1
100	но с другой	1	1
101	только тогда когда	1	1
102	что происходит в	1	1
103	в свою очередь	1	1
104	не может не	1	1
105	в самом деле	1	1
106	той или иной	2	1
107	смысле этого слова	1	1
108	в виде двух	1	1
109	после того как	1	1
110	все эти особенности	1	1
111	тем не менее	3	1
112	может быть в	1	1
113	ничего общего с	2	1
114	что и в	1	1
115	в конце концов	3	1
116	в настоящее время	1	1
