N	4gram	Tiupa_Disk_2	TeoriaLi
1	в то же время	4	6
2	присутствия я в мире	1	5
3	состоит в том что	2	3
4	что в имени тебе	1	2
5	одно и то же	2	2
6	сближение но не слияние	1	2
7	одного и того же	2	2
8	в той мере в	1	1
9	совершенно иными границами между	1	1
10	блужданиями его под сводами	1	1
11	интонации и оценки и	1	1
12	приводит к интонации доверительной	1	1
13	биография и не дает	1	1
14	диалогизм биографического слова не	1	1
15	за блужданиями его под	1	1
16	не дает позвоночника роману	1	1
17	позиции изобразителя жизни повествователя	1	1
18	он от позиции учителя	1	1
19	присутствия в мире на	1	1
20	преодолеваемая даль и сближение	1	1
21	именно это ощущение составляет	1	1
22	и не быть субъектом	1	1
23	сам текст анекдота выбор	1	1
24	зримого жеста и как	1	1
25	диалогизированного слова прямой речи	1	1
26	чего бы то ни	1	1
27	кощунство и непристойность необыкновенное	1	1
28	становящегося человека с его	1	1
29	которого анекдот легко может	1	1
30	видения мира романного образа	1	1
31	человеческому существованию вследствие которого	1	1
32	ни притча не знают	1	1
33	реакцию предварительное знакомство слушателей	1	1
34	запрета есть профанация священного	1	1
35	где образ становящегося человека	1	1
36	границами между вещами и	1	1
37	или острота наизнанку глупость	1	1
38	автора с читателем к	1	1
39	ее содержание к собственной	1	1
40	в мире это требует	1	1
41	живого голоса зримого жеста	1	1
42	новелле есть нарушение запрета	1	1
43	становления и развития самоопределяющегося	1	1
44	под сводами чужой психики	1	1
45	той мере в какой	1	1
46	от позиции учителя жизни	1	1
47	с читателем к иллюзии	1	1
48	иллюзии живого голоса зримого	1	1
49	острота или острота наизнанку	1	1
50	принципиально недопустимая в сказании	1	1
51	слова эта возможность иного	1	1
52	случайности полноценная биография возможна	1	1
53	заинтересовывать судьбой отдельных лиц	1	1
54	слушателей с содержанием анекдота	1	1
55	здесь обычно является сюжетообразующим	1	1
56	составляет преломляющая несобственно-прямая речь	1	1
57	случая непредсказуемое стечение обстоятельств	1	1
58	и запечатлевающий основу такой	1	1
59	иными соседствами именно это	1	1
60	может обладать собственным смыслом	1	1
61	развития самоопределяющегося субъекта жизни	1	1
62	дает позвоночника роману человек	1	1
63	например в значительной степени	1	1
64	романного образа и романного	1	1
65	недопустимая в сказании или	1	1
66	о ней установка не	1	1
67	жизненным опытом выводится в	1	1
68	двуголосого слова манифестирующего двоякий	1	1
69	словесное кощунство и непристойность	1	1
70	рассеянной чужой речи и	1	1
71	беседы автора с читателем	1	1
72	императивной нормы ни в	1	1
73	учителя жизни постоянно переходит	1	1
74	бог сойти с ума	1	1
75	и оценки и иных	1	1
76	преломляющая несобственно-прямая речь включая	1	1
77	в классическом романе реалистической	1	1
78	бросает звук в архитектуру	1	1
79	уникальным жизненным опытом выводится	1	1
80	готовом стабильно дифференцированном и	1	1
81	анекдотическому дискурсу речевая маска	1	1
82	жизнеописания чего анекдот не	1	1
83	и как бы непосредственного	1	1
84	или притче была впервые	1	1
85	себе самому тогда как	1	1
86	бы то ни было	1	1
87	жеста и как бы	1	1
88	сколько от мастерства рассказчика	1	1
89	голоса зримого жеста и	1	1
90	и развития самоопределяющегося субъекта	1	1
91	посрамление словесное кощунство и	1	1
92	отношению к самому герою	1	1
93	понимание излагаемой жизни как	1	1
94	в новелле есть нарушение	1	1
95	нас самих состоят все	1	1
96	жанр посрамляющий умершее солнце	1	1
97	и возможность иного языка	1	1
98	до которого анекдот легко	1	1
99	образ становящегося человека с	1	1
100	и иных пространственно-временных масштабов	1	1
101	субъекта объекта и адресата	1	1
102	нарушение запрета есть профанация	1	1
103	мире случайности полноценная биография	1	1
104	острота наизнанку глупость неуместность	1	1
105	вещами и ценностями иными	1	1
106	иной конкретной ценностно-смысловой картины	1	1
107	то есть субъектом самоопределения	1	1
108	и строго отграниченная система	1	1
109	доверительной и раскованной беседы	1	1
110	ценностно-смысловой позиции в мире	1	1
111	прямой речи именно диалог	1	1
112	типу актанту не может	1	1
113	ошибка оговорка где слово	1	1
114	в значительной степени зависим	1	1
115	не знает к его	1	1
116	первую очередь по отношению	1	1
117	пространственно-временных масштабов и соотношений	1	1
118	игра случая непредсказуемое стечение	1	1
119	реализатором самобытного смысла развертывающейся	1	1
120	ценностно-смысловой картины мира с	1	1
121	из нас самих состоят	1	1
122	родственным анекдотическому дискурсу речевая	1	1
123	неуместность ошибка оговорка где	1	1
124	иных пространственно-временных масштабов и	1	1
125	дай мне бог сойти	1	1
126	глазами анекдота это игра	1	1
127	подготовившем почву для жизнеописания	1	1
128	опыт запечатлеваемый и запечатлевающий	1	1
129	фон романного видения мира	1	1
130	эта возможность иного включает	1	1
131	мире императивной нормы ни	1	1
132	к собственной ситуации жизненного	1	1
133	интонации доверительной и раскованной	1	1
134	к иллюзии живого голоса	1	1
135	реальному человеческому существованию вследствие	1	1
136	лексики например в значительной	1	1
137	полноценная биография возможна только	1	1
138	и реализатором самобытного смысла	1	1
139	строго отграниченная система смыслов	1	1
140	мира с совершенно иными	1	1
141	составляет необходимый фон романного	1	1
142	обладать собственным смыслом ни	1	1
143	слова не сводится к	1	1
144	при этом и сам	1	1
145	анекдота не столько от	1	1
146	анекдота выбор лексики например	1	1
147	анекдот легко может быть	1	1
148	была впервые освоена в	1	1
149	этом и сам текст	1	1
150	иными границами между вещами	1	1
151	вследствие которого он от	1	1
152	и раскованной беседы автора	1	1
153	и возможность иной интонации	1	1
154	конкретной ценностно-смысловой картины мира	1	1
155	ни анекдот ни притча	1	1
156	позиции в мире это	1	1
157	в эпических жанрах а	1	1
158	анекдоте подготовившем почву для	1	1
159	непристойность необыкновенное в новелле	1	1
160	глупость неуместность ошибка оговорка	1	1
161	формы скрытой полускрытой рассеянной	1	1
162	как бы непосредственного присутствия	1	1
163	жизни то есть субъектом	1	1
164	звук в архитектуру души	1	1
165	скрытой полускрытой рассеянной чужой	1	1
166	по отношению к самому	1	1
167	жизненный опыт запечатлеваемый и	1	1
168	это ощущение составляет необходимый	1	1
169	столько от содержания сколько	1	1
170	речь включая разные формы	1	1
171	постоянно переходит к позиции	1	1
172	от содержания сколько от	1	1
173	мне бог сойти с	1	1
174	в том что в	1	1
175	соседствами именно это ощущение	1	1
176	сюжетообразующим при этом и	1	1
177	является сюжетообразующим при этом	1	1
178	текст анекдота выбор лексики	1	1
179	к позиции изобразителя жизни	1	1
180	установка не на раскрытие	1	1
181	иного языка и возможность	1	1
182	манифестирующего двоякий жизненный опыт	1	1
183	чужой речи и т.п	1	1
184	романного видения мира романного	1	1
185	не быть субъектом ролевого	1	1
186	возможность иного включает в	1	1
187	самому тогда как притчу	1	1
188	оно живет в готовом	1	1
189	дело в том что	2	1
190	включает в себя и	1	1
191	собственным смыслом ни в	1	1
192	изобразителя жизни повествователя о	1	1
193	в готовом стабильно дифференцированном	1	1
194	к его ценностно-смысловой позиции	1	1
195	и соотношений такая возможность	1	1
196	в себя и возможность	1	1
197	возможность иной интонации и	1	1
198	комическая апофегма то есть	1	1
199	ценностями иными соседствами именно	1	1
200	ощущение составляет необходимый фон	1	1
201	потому что из нас	1	1
202	ней установка не на	1	1
203	знает к его ценностно-смысловой	1	1
204	в той или иной	1	1
205	необходимости ни в мире	1	1
206	впервые освоена в анекдоте	1	1
207	с совершенно иными границами	1	1
208	припоминая и примеряя ее	1	1
209	позиции учителя жизни постоянно	1	1
210	в противоположность характеру типу	1	1
211	двоякий жизненный опыт запечатлеваемый	1	1
212	даль и сближение но	1	1
213	смыслом ни в мире	1	1
214	жизни постоянно переходит к	1	1
215	и романного слова эта	1	1
216	опытом выводится в просторную	1	1
217	в том числе и	1	1
218	той или иной мере	1	1
219	ни в мире императивной	1	1
220	себя и возможность иного	1	1
221	разные формы скрытой полускрытой	1	1
222	образа и романного слова	1	1
223	масштабов и соотношений такая	1	1
224	анекдота это игра случая	1	1
225	и в то же	1	1
226	выводится в просторную сферу	1	1
227	предел до которого анекдот	1	1
228	читателем к иллюзии живого	1	1
229	притче была впервые освоена	1	1
230	просторную сферу исторического бытия	1	1
231	его уникальным жизненным опытом	1	1
232	оговорка где слово деритуализовано	1	1
233	актанту не может обладать	1	1
234	не сводится к этим	1	1
235	мире всеобщей межличностной соотносительности	1	1
236	в анекдоте подготовившем почву	1	1
237	слова манифестирующего двоякий жизненный	1	1
238	нем звучит один голос	1	1
239	или субъектом инициативного самообнаружения	1	1
240	картины мира с совершенно	1	1
241	и сближение но не	1	1
242	слова прямой речи именно	1	1
243	и ценностями иными соседствами	1	1
244	сказании или притче была	1	1
245	жизни повествователя о ней	1	1
246	сводится к этим моментам	1	1
247	живет в готовом стабильно	1	1
248	еще не есть биография	1	1
249	к этим моментам родственным	1	1
250	герою жизнеописания чего анекдот	1	1
251	любопытство к реальному человеческому	1	1
252	носителем и реализатором самобытного	1	1
253	непредубежденное любопытство к реальному	1	1
254	биография возможна только в	1	1
255	содержания сколько от мастерства	1	1
256	переходит к позиции изобразителя	1	1
257	характеру типу актанту не	1	1
258	не есть биография и	1	1
259	романного слова эта возможность	1	1
260	собственной ситуации жизненного выбора	1	1
261	искусство заинтересовывать судьбой отдельных	1	1
262	включая разные формы скрытой	1	1
263	ответную реакцию предварительное знакомство	1	1
264	или субъектом этического выбора	1	1
265	дискурсу речевая маска биографа	1	1
266	раскованной беседы автора с	1	1
267	и не дает позвоночника	1	1
268	в нем звучит один	1	1
269	что из нас самих	1	1
270	чего анекдот не знает	1	1
271	это игра случая непредсказуемое	1	1
272	грани между индивидуальными жизнями	1	1
273	следит за блужданиями его	1	1
274	всем потому что из	1	1
275	несобственно-прямая речь включая разные	1	1
276	легко может быть редуцирован	1	1
277	примеряя ее содержание к	1	1
278	ночной жанр посрамляющий умершее	1	1
279	излагаемой жизни как исполненной	1	1
280	содержание к собственной ситуации	1	1
281	предварительное знакомство слушателей с	1	1
282	очередь по отношению к	1	1
283	знакомство слушателей с содержанием	1	1
284	в имени тебе моем	1	1
285	и сам текст анекдота	1	1
286	к интонации доверительной и	1	1
287	стабильно дифференцированном и оцененном	1	1
288	быть субъектом ролевого действия	1	1
289	оценки и иных пространственно-временных	1	1
290	существованию вследствие которого он	1	1
291	с его уникальным жизненным	1	1
292	этим моментам родственным анекдотическому	1	1
293	не может обладать собственным	1	1
294	в первую очередь по	1	1
295	возможность иного языка и	1	1
296	бы непосредственного присутствия рассказчика	1	1
297	мы имеем дело не	1	1
298	обычно является сюжетообразующим при	1	1
299	человека с его уникальным	1	1
300	жизни как исполненной некоторого	1	1
301	мира романного образа и	1	1
302	выбор лексики например в	1	1
303	в мире императивной нормы	1	1
304	повествователя о ней установка	1	1
305	и непристойность необыкновенное в	1	1
306	иной интонации и оценки	1	1
307	есть нарушение запрета есть	1	1
308	анекдот ни притча не	1	1
309	не дай мне бог	1	1
310	в сказании или притче	1	1
311	необходимый фон романного видения	1	1
312	значительной степени зависим от	1	1
313	моментам родственным анекдотическому дискурсу	1	1
314	иного включает в себя	1	1
315	речи именно диалог персонажей	1	1
316	биографического слова не сводится	1	1
317	которого он от позиции	1	1
318	наизнанку глупость неуместность ошибка	1	1
319	дифференцированном и оцененном мире	1	1
320	не столько от содержания	1	1
321	освоена в анекдоте подготовившем	1	1
322	закономерно приводит к интонации	1	1
323	самому герою жизнеописания чего	1	1
324	можно припоминая и примеряя	1	1
325	возможна только в вероятностном	1	1
326	есть профанация священного новелла	1	1
327	совершенно иной конкретной ценностно-смысловой	1	1
328	живое непредубежденное любопытство к	1	1
329	противоположность характеру типу актанту	1	1
330	в просторную сферу исторического	1	1
331	анекдот не знает к	1	1
332	к реальному человеческому существованию	1	1
333	к самому герою жизнеописания	1	1
334	завершенная и строго отграниченная	1	1
335	есть биография и не	1	1
336	полускрытой рассеянной чужой речи	1	1
337	между вещами и ценностями	1	1
338	его под сводами чужой	1	1
339	необыкновенное в новелле есть	1	1
340	языка и возможность иной	1	1
341	его ценностно-смысловой позиции в	1	1
342	и примеряя ее содержание	1	1
343	жизнь глазами анекдота это	1	1
344	интересно всем потому что	1	1
345	запечатлеваемый и запечатлевающий основу	1	1
346	однако диалогизм биографического слова	1	1
