N	2gram	Tiupa_Narr_1	Problemy
1	чужое слово	1	45
2	и в	11	43
3	и не	23	29
4	чужого слова	4	24
5	может быть	15	23
6	как бы	6	22
7	не может	8	18
8	в пределах	2	16
9	третьего типа	1	15
10	как и	13	14
11	но и	27	14
12	и т	1	13
13	в этом	12	13
14	точки зрения	5	13
15	что он	3	13
16	в нем	4	12
17	в одном	4	12
18	слова в	4	12
19	слова и	1	12
20	не только	31	11
21	не в	6	11
22	по себе	4	11
23	и на	5	10
24	но в	7	10
25	как мы	2	10
26	в его	6	10
27	прежде всего	4	10
28	в сущности	2	9
29	еще не	4	9
30	он не	3	9
31	никогда не	4	9
32	то же	8	8
33	слово не	1	8
34	лишь в	3	8
35	для него	4	8
36	с точки	1	8
37	и его	10	8
38	или в	6	8
39	перед нами	5	7
40	в самом	6	7
41	к себе	4	7
42	в то	4	7
43	слова с	1	7
44	и сам	1	7
45	в другом	1	7
46	в него	1	7
47	до сих	2	7
48	а не	13	7
49	о себе	1	7
50	сих пор	2	7
51	то что	9	7
52	и наконец	1	6
53	так сказать	2	6
54	при этом	19	6
55	к одному	1	6
56	не как	1	6
57	в этих	2	6
58	что я	1	6
59	здесь не	2	6
60	приводит к	1	6
61	о нем	3	6
62	на устную	1	6
63	в том	8	6
64	в котором	1	6
65	у него	7	6
66	в речь	1	6
67	и все	3	6
68	сам по	1	5
69	самом деле	3	5
70	и он	6	5
71	установки на	1	5
72	чужих слов	1	5
73	но не	4	5
74	по отношению	3	5
75	хотя и	4	5
76	в себе	6	5
77	но ведь	1	5
78	на то	2	5
79	да и	2	5
80	таким образом	1	5
81	и с	3	5
82	в слове	3	5
83	в речи	4	5
84	о том	4	5
85	никак не	2	5
86	же время	4	5
87	к нему	4	5
88	мы увидим	1	5
89	в той	2	5
90	чужой голос	1	5
91	все это	1	5
92	а в	13	5
93	на фоне	1	5
94	героя и	2	5
95	отношению к	3	5
96	и до	1	4
97	он ничего	1	4
98	мы не	3	4
99	с его	4	4
100	во всех	1	4
101	отличие от	2	4
102	там где	1	4
103	в своем	3	4
104	такое слово	1	4
105	в произведении	2	4
106	т д	1	4
107	если же	1	4
108	человека в	2	4
109	рассказчика и	1	4
110	далеко не	1	4
111	во время	1	4
112	в своей	5	4
113	в отличие	2	4
114	у тургенева	2	4
115	их в	3	4
116	с другом	1	4
117	к тому	6	4
118	на предмет	1	4
119	с собой	1	4
120	из одного	1	4
121	по мере	2	4
122	только в	12	4
123	ни одного	1	4
124	так как	1	4
125	как раз	6	4
126	точек зрения	2	4
127	с другой	2	4
128	на этот	1	4
129	до конца	2	4
130	не на	1	4
131	то есть	9	4
132	друг с	1	4
133	рассказ в	1	4
134	но это	1	4
135	это он	1	4
136	в результате	2	4
137	между ними	2	4
138	речи и	1	4
139	совершенно не	1	4
140	что в	3	4
141	также и	3	3
142	связи между	1	3
143	в приведенном	1	3
144	мы уже	1	3
145	той же	1	3
146	и со	1	3
147	в виду	1	3
148	он был	1	3
149	он сам	3	3
150	мы будем	1	3
151	когда он	1	3
152	и к	1	3
153	более или	1	3
154	только на	2	3
155	тому же	6	3
156	направлено на	1	3
157	чем у	1	3
158	это не	3	3
159	в жизни	3	3
160	а за	2	3
161	или менее	1	3
162	в их	1	3
163	даже в	1	3
164	она не	2	3
165	ничего не	2	3
166	слова как	1	3
167	во всем	1	3
168	для другого	1	3
169	могут быть	1	3
170	той или	5	3
171	не менее	3	3
172	но при	3	3
173	так и	5	3
174	не за	1	3
175	если бы	7	3
176	и даже	2	3
177	с ним	2	3
178	и здесь	1	3
179	в различных	1	3
180	между тем	3	3
181	что и	1	3
182	а он	1	3
183	и только	2	3
184	наконец в	1	3
185	в формах	1	3
186	его в	1	3
187	тот же	1	3
188	и ее	3	3
189	со всеми	1	3
190	себя в	2	3
191	уже не	8	3
192	героя с	1	3
193	тем что	1	3
194	этот второй	1	3
195	или иной	4	3
196	о своей	2	3
197	по своим	2	3
198	в рассказе	8	3
199	он и	2	3
200	в человеке	1	3
201	рассказа в	5	3
202	но для	3	3
203	все же	4	3
204	и для	2	3
205	сознания и	1	3
206	слов с	1	3
207	но зато	2	3
208	это все	1	3
209	в романе	2	3
210	не знает	1	3
211	другой стороны	2	3
212	того же	1	3
213	героя в	3	3
214	чтобы не	1	2
215	тем же	2	2
216	словами в	1	2
217	и о	3	2
218	героя но	2	2
219	на себя	4	2
220	бы ни	1	2
221	от друга	1	2
222	слова о	1	2
223	мы и	1	2
224	и сами	1	2
225	быть в	1	2
226	этих случаях	1	2
227	как если	2	2
228	друг на	2	2
229	отношение к	1	2
230	друг от	1	2
231	опирается на	1	2
232	как в	4	2
233	с этим	1	2
234	целый ряд	1	2
235	и как	3	2
236	в точке	1	2
237	зрения как	2	2
238	в первом	4	2
239	та же	2	2
240	что это	1	2
241	в целом	3	2
242	же слово	1	2
243	бы не	1	2
244	из этих	4	2
245	отношение между	1	2
246	как он	1	2
247	тип слова	1	2
248	но на	1	2
249	и еще	2	2
250	на том	1	2
251	одно и	2	2
252	но все	1	2
253	об этом	6	2
254	из них	4	2
255	входит в	2	2
256	он есть	1	2
257	лишь на	1	2
258	он является	1	2
259	в кухне	1	2
260	на друга	2	2
261	одна и	1	2
262	автора и	1	2
263	слово а	1	2
264	том что	7	2
265	два слова	1	2
266	себе а	1	2
267	речь рассказчика	1	2
268	в которых	1	2
269	что было	1	2
270	что этот	1	2
271	и то	3	2
272	в повести	2	2
273	реплики и	1	2
274	раз и	1	2
275	дело в	2	2
276	того как	1	2
277	одна из	4	2
278	тем не	3	2
279	и является	2	2
280	из истории	1	2
281	что на	4	2
282	у нас	3	2
