N	2gram	Losev_Dial_3	StatiiOP
1	и в	24	25
2	в этом	8	24
3	в том	5	20
4	что он	13	19
5	может быть	13	19
6	тем что	3	19
7	что в	7	19
8	что это	12	16
9	том что	8	15
10	и пр	6	13
11	не только	23	12
12	в его	2	12
13	то что	14	12
14	в этих	1	11
15	так что	8	11
16	таким образом	13	10
17	прежде всего	8	10
18	и не	27	10
19	у него	2	9
20	но и	9	9
21	и т	24	8
22	все это	6	8
23	о том	6	8
24	как например	2	8
25	это было	3	8
26	т е	48	8
27	в своих	2	8
28	с этим	3	7
29	это не	4	7
30	было бы	5	7
31	в то	5	7
32	не может	19	7
33	точки зрения	25	7
34	что такое	21	7
35	место в	1	6
36	и на	3	6
37	из этих	2	6
38	не в	3	6
39	только в	5	6
40	как бы	3	6
41	а в	2	6
42	как на	5	6
43	то же	6	5
44	независимо от	1	5
45	но в	2	5
46	на то	3	5
47	он не	5	5
48	об этом	6	5
49	говорил что	2	5
50	на почве	1	5
51	ни в	9	5
52	мы имеем	1	5
53	в котором	1	5
54	потому что	7	5
55	и это	4	5
56	так и	5	5
57	в них	5	5
58	с другой	4	5
59	а не	26	5
60	того что	12	5
61	другой стороны	2	5
62	например в	2	4
63	что эти	1	4
64	в которой	1	4
65	время как	4	4
66	из которых	3	4
67	в чем	4	4
68	точка зрения	5	4
69	в общем	1	4
70	все же	3	4
71	не было	3	4
72	и к	5	4
73	то в	2	4
74	история для	1	4
75	и тем	2	4
76	как и	7	4
77	а как	1	4
78	у нас	4	4
79	по крайней	5	4
80	в устах	1	4
81	с точки	14	4
82	ничего не	17	4
83	к ней	1	4
84	этом отношении	1	4
85	в каком	3	4
86	отличается от	8	4
87	в ней	2	4
88	и с	6	4
89	если бы	6	4
90	можно сказать	1	4
91	к нему	3	4
92	всего в	1	4
93	в качестве	1	4
94	всяком случае	2	4
95	то время	4	4
96	крайней мере	5	4
97	в особенности	7	4
98	связь с	1	4
99	в течение	1	4
100	это есть	8	4
101	в смысле	2	4
102	и для	2	4
103	но это	5	4
104	сказать что	4	4
105	была бы	3	4
106	из этого	2	4
107	во всяком	2	4
108	я и	2	3
109	вы знаете	1	3
110	говорить о	4	3
111	он был	1	3
112	с его	2	3
113	кроме того	6	3
114	и наконец	1	3
115	все эти	3	3
116	и если	2	3
117	всех этих	1	3
118	на этом	2	3
119	от нее	1	3
120	что этот	2	3
121	нет в	1	3
122	показывает что	2	3
123	несмотря на	2	3
124	нет никакого	7	3
125	в их	2	3
126	но он	1	3
127	и более	1	3
128	тому что	4	3
129	во время	1	3
130	же время	3	3
131	связи с	1	3
132	и здесь	2	3
133	что все	14	3
134	в словах	1	3
135	со стороны	2	3
136	на вопрос	1	3
137	и что	15	3
138	я говорил	1	3
139	и его	5	3
140	вот что	1	3
141	уже не	5	3
142	не так	1	3
143	для него	4	3
144	так как	6	3
145	в некоторых	1	3
146	как раз	7	3
147	к которому	1	3
148	что для	5	3
149	одной стороны	3	3
150	что мы	8	3
151	его как	3	3
152	в связи	1	3
153	с этой	5	3
154	тем более	3	3
155	в виде	8	3
156	речь идет	1	2
157	самом деле	6	2
158	он может	1	2
159	такое же	1	2
160	в чисто	2	2
161	и за	1	2
162	той же	3	2
163	выходит из	1	2
164	в сущности	10	2
165	как я	2	2
166	в каждой	1	2
167	думаю что	1	2
168	во всех	1	2
169	то он	1	2
170	но как	2	2
171	только тогда	3	2
172	не просто	18	2
173	нет и	4	2
174	не буду	5	2
175	что именно	3	2
176	в самом	7	2
177	во многих	1	2
178	имеем в	1	2
179	т д	23	2
180	с нашим	1	2
181	не как	1	2
182	и по	2	2
183	но все	1	2
184	и может	1	2
185	то есть	1	2
186	общества в	1	2
187	известно что	1	2
188	ее в	2	2
189	он и	3	2
190	между собою	1	2
191	жизни но	1	2
192	мы не	5	2
193	такой же	1	2
194	и тогда	5	2
195	не мог	1	2
196	нас не	1	2
197	в такой	1	2
198	что нужно	2	2
199	взгляд на	1	2
200	точку зрения	1	2
201	тем не	10	2
202	если я	2	2
203	для этого	2	2
204	нет вообще	2	2
205	если и	1	2
206	в отношении	1	2
207	не менее	11	2
208	но они	2	2
209	что эта	1	2
210	история в	2	2
211	как о	4	2
212	считает что	1	2
213	дело не	1	2
214	и прочие	1	2
215	на котором	2	2
216	тогда когда	5	2
217	одна из	3	2
218	так чтобы	2	2
219	не имеет	11	2
220	никогда не	7	2
221	этих двух	1	2
222	он хочет	1	2
223	исторического процесса	2	2
224	от того	4	2
225	могут быть	2	2
226	к тому	4	2
227	для того	3	2
228	утверждать что	6	2
229	должен быть	1	2
230	это такое	1	2
231	как мы	2	2
232	с ее	1	2
233	в виду	7	2
234	без всякого	1	2
235	что у	2	2
236	или в	2	2
237	и которые	1	2
238	во многом	1	2
239	нас к	2	2
240	внимание на	1	2
241	с одной	3	2
242	на что	2	2
243	что его	5	2
244	этого у	1	2
245	и во	2	2
246	а потому	1	2
247	и только	6	2
248	все время	3	2
249	еще не	2	2
250	и ее	3	2
251	есть в	3	2
252	и у	2	2
253	него есть	1	2
254	то и	3	2
255	что если	2	2
256	при помощи	3	2
257	одно из	5	2
258	а то	1	2
259	мы находим	1	2
260	вовсе не	13	2
261	при всей	1	2
262	заметить что	1	2
263	или иной	4	2
264	пришли к	1	2
265	до сих	1	2
266	слово в	2	2
267	себя и	2	2
268	что не	5	2
269	каком смысле	3	2
270	не на	6	2
271	что из	1	2
272	ни на	3	2
273	вместе с	1	2
274	в одной	3	2
275	но не	2	2
276	том смысле	1	2
277	быть не	2	2
278	в это	1	2
279	на другое	3	2
280	сих пор	1	2
281	в результате	1	2
282	этого термина	1	2
283	его не	2	2
284	пр в	1	2
285	и ни	3	2
286	только что	4	2
287	я думаю	2	2
288	одной из	1	2
289	к этой	2	2
290	социальные отношения	2	2
291	близок к	1	2
292	говорит это	1	1
293	ту же	1	1
294	я сказал	1	1
295	за пределы	3	1
296	также и	2	1
297	начинается с	1	1
298	сам по	5	1
299	и то	4	1
300	а из	2	1
301	на самом	1	1
302	идет о	1	1
303	по этим	1	1
304	и так	1	1
305	в первом	2	1
306	это однако	1	1
307	по преимуществу	1	1
308	должна быть	6	1
309	уже по	2	1
310	отношения к	1	1
311	есть не	9	1
312	для своего	1	1
313	распространенный в	1	1
314	вопрос о	5	1
315	ответить на	1	1
316	ни во	2	1
317	можно находить	1	1
318	еще до	1	1
319	на себя	3	1
320	эпохи в	1	1
321	сложнее и	1	1
322	мы и	4	1
323	что можно	2	1
324	как видите	1	1
325	и он	2	1
326	и живого	1	1
327	был близок	1	1
328	которую можно	1	1
329	но этого	1	1
330	всего этого	2	1
331	истории в	1	1
332	то мы	1	1
333	тот или	2	1
334	или иначе	2	1
335	было указано	2	1
336	в сторону	1	1
337	со всеми	2	1
338	культуру и	1	1
339	время на	1	1
340	мифом и	3	1
341	история и	6	1
342	из таких	1	1
343	его развития	1	1
344	и я	3	1
345	чем же	1	1
346	в истории	4	1
347	всего от	3	1
348	опирается на	1	1
349	по которому	2	1
350	россии в	1	1
351	что как	1	1
352	опыт который	1	1
353	в своем	3	1
354	и нет	7	1
355	что нет	4	1
356	однако не	2	1
357	и где	2	1
358	применении к	1	1
359	целый ряд	2	1
360	и как	8	1
361	в указанном	1	1
362	сказать вот	1	1
363	в каком-то	1	1
364	более или	1	1
365	это определение	1	1
366	от этого	1	1
367	тут нет	1	1
368	них как	1	1
369	из жизни	1	1
370	так или	2	1
371	от необходимости	1	1
372	то я	1	1
373	был автором	1	1
374	думать что	2	1
375	чем его	1	1
376	говорят о	1	1
377	но на	2	1
378	относятся такие	1	1
379	что она	9	1
380	в нем	3	1
381	а просто	1	1
382	одно что	1	1
383	и больше	4	1
384	они в	1	1
385	и службы	1	1
386	свою собственную	1	1
387	он должен	3	1
388	же это	1	1
389	не к	1	1
390	a и	1	1
391	говорят все	2	1
392	одной и	1	1
393	что ни	1	1
394	находит себе	1	1
395	силы они	1	1
396	ко второму	2	1
397	и определение	1	1
398	обе стороны	2	1
399	чаще всего	2	1
400	в ином	1	1
401	на которую	1	1
402	то как	2	1
403	а больше	1	1
404	очень интересно	1	1
405	написана но	1	1
406	этого не	2	1
407	во внимание	2	1
