N	3gram	Bakhtin_Pr_1	Myshleni
1	для того чтобы	1	14
2	по отношению к	8	12
3	в том что	6	11
4	с точки зрения	13	9
5	так же как	1	7
6	в известном смысле	1	7
7	друг с другом	1	7
8	потому что он	1	5
9	по сравнению с	1	5
10	в этом отношении	3	5
11	заключается в том	1	5
12	с самого начала	1	5
13	можно сказать что	1	5
14	в другом месте	1	4
15	подобно тому как	3	4
16	то же самое	1	4
17	далеко за пределы	1	4
18	но он не	1	4
19	на этот вопрос	1	4
20	то время как	1	4
21	этой точки зрения	1	4
22	в то время	1	4
23	о том что	1	4
24	сама по себе	1	4
25	с таким же	1	3
26	в этом случае	1	3
27	в лучшем случае	2	3
28	тому как в	1	3
29	до сих пор	2	3
30	можно было бы	2	3
31	в свою очередь	1	3
32	не может быть	4	3
33	не только не	1	3
34	в самом деле	2	2
35	том что он	4	2
36	и не может	2	2
37	в зависимости от	5	2
38	в той же	2	2
39	таким образом в	1	2
40	то и другое	1	2
41	и в частности	1	2
42	в высшей степени	1	2
43	тем или иным	1	2
44	с другой стороны	3	2
45	само по себе	3	2
46	именно потому что	2	2
47	но все же	2	2
48	что должно быть	1	2
49	как мы видели	1	2
50	тот же самый	1	1
51	то что должно	1	1
52	на первом месте	1	1
53	говорит об этом	1	1
54	с другом но	1	1
55	тем что оно	1	1
56	мы имеем в	1	1
57	более или менее	1	1
58	имеем в виду	1	1
59	она так же	1	1
60	на самом деле	4	1
61	не столько в	1	1
62	только в этой	2	1
63	в этом смысле	10	1
64	новые и новые	1	1
65	слово потому что	1	1
66	же как и	1	1
67	они не могут	1	1
68	говорит он что	1	1
69	они вовсе не	1	1
70	в самом предмете	1	1
71	но и на	1	1
72	свою внутреннюю логику	1	1
73	бы сказать так	1	1
74	независимо от того	1	1
75	так сказать по	1	1
76	в их основе	2	1
77	несмотря на свою	1	1
78	все эти исследования	1	1
79	то что обычно	1	1
80	дело таким образом	1	1
81	как и его	1	1
82	может быть понято	1	1
83	если же мы	1	1
84	и что в	1	1
85	а не только	1	1
86	иной чем в	1	1
87	не совпадает с	1	1
88	того что он	1	1
89	в первом случае	1	1
90	бы глубоки они	1	1
91	таким образом и	1	1
92	функциями но и	1	1
93	и по отношению	1	1
94	точка зрения на	2	1
95	не могут быть	1	1
96	это не так	1	1
97	мы должны были	1	1
98	как в этом	1	1
99	потому что она	3	1
100	а не как	4	1
101	мы уже говорили	1	1
102	глубоки они ни	1	1
103	друг к другу	1	1
104	прямо сказать что	1	1
105	во всяком случае	3	1
106	можно прямо сказать	1	1
107	так и в	1	1
108	в полной мере	1	1
109	но они уже	1	1
110	в основе этого	1	1
111	и это не	3	1
112	и во всяком	1	1
113	материала на котором	1	1
114	не было бы	1	1
115	того или иного	1	1
116	и никогда не	1	1
117	мы думаем что	1	1
118	что это не	1	1
119	они ни были	1	1
120	то же что	3	1
121	в то же	9	1
122	к тому что	1	1
123	той же плоскости	1	1
124	как бы глубоки	1	1
125	тех или иных	1	1
126	в его сознании	1	1
