N	2gram	Vygotskiy__2	Istorich
1	и в	15	26
2	так же	4	18
3	то что	20	16
4	не только	15	15
5	может быть	9	14
6	что в	14	14
7	же как	2	13
8	но и	10	12
9	связь с	2	12
10	так и	8	10
11	таким образом	14	10
12	показывает что	1	10
13	и его	4	10
14	что он	12	10
15	при помощи	4	10
16	все же	4	9
17	его в	1	9
18	что и	2	9
19	так как	4	9
20	и не	7	9
21	то же	5	8
22	мы знаем	7	8
23	а в	4	8
24	мы имеем	3	7
25	в этом	19	7
26	он не	7	7
27	об этом	3	7
28	как и	6	7
29	в этих	2	7
30	во время	3	7
31	их в	4	7
32	нас к	2	7
33	как в	4	7
34	что здесь	2	7
35	в качестве	4	7
36	и то	1	6
37	совершенно так	1	6
38	что они	3	6
39	как он	6	6
40	мы видели	6	6
41	не всегда	1	6
42	таким же	3	6
43	мы можем	10	6
44	могут быть	2	6
45	в дальнейшем	1	6
46	к нему	1	6
47	мы видим	4	6
48	потому что	7	6
49	а не	3	6
50	не может	9	6
51	вместе с	6	6
52	предположить что	1	6
53	когда он	3	6
54	это и	1	5
55	мы уже	6	5
56	то это	1	5
57	но не	3	5
58	и как	2	5
59	но в	6	5
60	и только	3	5
61	в силу	2	5
62	и по	3	5
63	с собой	3	5
64	но все	2	5
65	в другом	2	5
66	и с	4	5
67	это не	5	5
68	к которым	4	5
69	не в	8	5
70	точно так	1	5
71	ничего не	3	5
72	как мы	6	5
73	и здесь	1	5
74	и что	8	5
75	в его	2	5
76	раньше чем	2	5
77	в одном	2	5
78	у него	2	5
79	тем что	2	5
80	до сих	1	5
81	и др	5	5
82	в некоторых	2	5
83	из которых	3	5
84	сих пор	1	5
85	мы должны	6	5
86	к этому	4	5
87	вопрос о	5	4
88	в которых	3	4
89	его на	1	4
90	он в	3	4
91	в своей	4	4
92	но эта	3	4
93	даже в	4	4
94	того как	4	4
95	указывает на	2	4
96	здесь не	1	4
97	о том	9	4
98	и даже	5	4
99	вовсе не	6	4
100	с другой	6	4
101	такое же	1	4
102	а по	1	4
103	все что	5	4
104	в тех	1	4
105	в человеческом	1	4
106	другой стороны	1	4
107	приводит нас	2	4
108	он получает	1	3
109	из этих	4	3
110	видели что	5	3
111	только тогда	2	3
112	можно предположить	1	3
113	перед нами	2	3
114	его к	2	3
115	все эти	3	3
116	на то	6	3
117	и если	1	3
118	что она	3	3
119	связанные с	1	3
120	при этом	3	3
121	он должен	2	3
122	что у	3	3
123	с представлением	1	3
124	а затем	1	3
125	те же	3	3
126	должен был	1	3
127	том что	27	3
128	в связь	1	3
129	и при	1	3
130	по сравнению	5	3
131	и более	2	3
132	как это	6	3
133	что эта	6	3
134	не имеет	4	3
135	на него	1	3
136	во всем	2	3
137	представление об	1	3
138	связи с	9	3
139	к себе	2	3
140	иногда даже	1	3
141	и он	1	3
142	она не	1	3
143	данном случае	3	3
144	на вопрос	4	3
145	но мы	3	3
146	а также	2	3
147	о природе	1	3
148	в другой	2	3
149	это приводит	1	3
150	в том	33	3
151	мы увидим	2	3
152	только в	4	3
153	как нечто	2	3
154	человека с	1	3
155	переходит в	1	3
156	и других	2	3
157	а именно	1	3
158	в свете	1	3
159	там где	6	3
160	что мы	9	3
161	к своему	1	3
162	в данном	3	3
163	сравнению с	5	3
164	наряду с	2	3
165	как бы	7	3
166	по существу	5	3
167	многих других	1	3
168	или в	3	3
169	для нас	4	3
170	но это	1	3
171	только что	3	3
172	между ними	1	3
173	к этой	3	3
174	он показывает	2	2
175	и есть	2	2
176	не хочет	1	2
177	видеть в	1	2
178	по его	1	2
179	только это	1	2
180	связана с	4	2
181	случаи когда	1	2
182	то мы	1	2
183	тех же	1	2
184	к ним	1	2
185	предположение что	1	2
186	в этой	6	2
187	в истории	6	2
188	с этим	3	2
189	вот как	1	2
190	в своем	9	2
191	указывают на	1	2
192	говорит что	5	2
193	увидим что	2	2
194	конечно не	1	2
195	это чисто	1	2
196	что это	6	2
197	в целом	10	2
198	представляет собой	2	2
199	еще один	2	2
200	он делает	1	2
201	и тот	1	2
202	в себе	2	2
203	слабая и	1	2
204	имеем в	1	2
205	в мышлении	2	2
206	в нем	1	2
207	он открывает	2	2
208	же это	2	2
209	не к	1	2
210	поле и	1	2
211	на этом	1	2
212	здесь мы	1	2
213	с целью	2	2
214	лишь в	3	2
215	хотя бы	4	2
216	было бы	10	2
217	известно что	1	2
218	из них	3	2
219	и тем	2	2
220	с тем	1	2
221	которой он	1	2
222	можно считать	2	2
223	нечто подобное	1	2
224	земли и	1	2
225	и их	5	2
226	установить что	1	2
227	бы мы	2	2
228	таких случаях	1	2
229	все это	4	2
230	однако в	1	2
231	и наоборот	1	2
232	по себе	7	2
233	случае мы	1	2
234	что есть	1	2
235	уже выше	1	2
236	идет на	1	2
237	в таких	1	2
238	дело не	1	2
239	здесь на	1	2
240	к этим	1	2
