N	3gram	Bakhtin_Pr_1	FransuaR
1	мы уже говорили	1	7
2	в том что	7	6
3	как мы уже	2	5
4	до сих пор	2	4
5	в отличие от	2	4
6	то есть в	3	4
7	нужно сказать что	1	4
8	с точки зрения	15	3
9	в этом отношении	5	3
10	так и не	1	3
11	и еще не	1	3
12	выходит за пределы	2	3
13	существенную роль в	1	2
14	к себе самому	1	2
15	дело в том	1	2
16	при всей их	1	2
17	на самом деле	3	2
18	обычной то есть	1	2
19	как раз и	1	2
20	в своей книге	1	2
21	не входит в	1	2
22	на этот вопрос	1	2
23	и в частности	1	2
24	видеть в нем	1	2
25	в основе его	1	2
26	во всех этих	1	2
27	то есть только	1	2
28	в значительной степени	1	2
29	выход за пределы	1	2
30	так и в	1	2
31	мы остановимся в	1	2
32	но все же	1	2
33	и т.п все	1	2
34	в большинстве случаев	2	2
35	вполне понятно что	1	2
36	в области литературы	1	2
37	можно сказать что	2	1
38	не стремится к	1	1
39	для него не	1	1
40	литературе о нем	1	1
41	потому что он	2	1
42	зрения на мир	6	1
43	точки зрения на	1	1
44	конечно и в	1	1
45	говорит об этом	1	1
46	в своей отдельности	1	1
47	они никогда не	1	1
48	по отношению к	11	1
49	на котором мы	1	1
50	одно из самых	1	1
51	в самом деле	2	1
52	рядом с ним	1	1
53	том что он	4	1
54	он определяет как	1	1
55	всяком случае не	1	1
56	котором мы остановимся	1	1
57	и не только	1	1
58	но для нас	1	1
59	и не может	2	1
60	видения и понимания	3	1
61	сами по себе	3	1
62	можно говорить о	1	1
63	но несмотря на	1	1
64	себе самому и	1	1
65	в литературе о	1	1
66	за пределы обычного	1	1
67	несмотря на это	1	1
68	ценных наблюдений и	1	1
69	перестает быть тем	1	1
70	может быть только	1	1
71	то есть без	1	1
72	это в значительной	1	1
73	то что было	3	1
74	до известной степени	1	1
75	все это в	1	1
76	чтобы убедиться в	1	1
77	как бы к	1	1
78	можно даже сказать	1	1
79	тех или иных	1	1
80	не потому что	2	1
81	о нем до	1	1
82	но в то	2	1
83	это прежде всего	1	1
84	т.п все это	1	1
85	в обычном смысле	1	1
86	в сущности только	2	1
87	по нашему мнению	3	1
88	в известном смысле	1	1
89	не могут быть	1	1
90	прежде всего необходимо	1	1
91	что-то сказать но	1	1
92	мир и на	3	1
93	многие из основных	1	1
94	в его романе	1	1
95	во всяком случае	3	1
96	мы остановимся лишь	1	1
97	в одном месте	1	1
98	и в романе	2	1
99	с другой стороны	2	1
100	но не только	1	1
101	как бы в	2	1
102	и рассматривает его	1	1
103	и т.п поэтому	1	1
104	в его целом	5	1
105	не может быть	3	1
106	по ту сторону	1	1
107	мы не собираемся	1	1
108	не могли конечно	1	1
109	в них в	1	1
110	то же время	7	1
111	остановимся лишь на	1	1
112	и видеть в	1	1
113	в одном из	2	1
114	лежащие в основе	1	1
115	и превращается в	1	1
116	как нам кажется	2	1
117	именно потому что	2	1
118	для того чтобы	2	1
119	в совершенно иных	1	1
120	в то же	7	1
121	мы видим что	1	1
122	но это не	3	1
123	одной из тех	1	1
124	в отношении к	1	1
125	друг с другом	3	1
126	и в нем	1	1
127	не только в	1	1
128	кроме того он	1	1
129	только в форме	1	1
130	на мир и	3	1
131	это очень важная	1	1
132	все то что	3	1
