N	3gram	Bakhtin_Fr_3	Psycholo
1	в том что	1	9
2	не может быть	2	8
3	в том чтобы	1	7
4	о том что	2	7
5	во всяком случае	1	6
6	заключается в том	1	6
7	само по себе	1	5
8	подобно тому как	1	5
9	с другой стороны	1	5
10	для того чтобы	3	5
11	как и в	2	4
12	и той же	2	3
13	до сих пор	4	3
14	в отличие от	3	3
15	в собственном смысле	1	3
16	одной и той	2	3
17	все то что	2	3
18	в настоящее время	1	2
19	с точки зрения	1	2
20	имеет в виду	2	2
21	в этом отношении	2	2
22	в применении к	1	2
23	тех или иных	1	2
24	как будто бы	1	2
25	там же где	1	2
26	в целом не	1	2
27	каждого из этих	1	2
28	в одном из	1	2
29	и в самом	1	2
30	смысле этого слова	1	2
31	мы видим что	1	2
32	на самом деле	3	2
33	что и в	1	2
34	мы видели что	1	2
35	и в сущности	1	1
36	в виду и	1	1
37	в основе своей	1	1
38	все дело в	1	1
39	оно может быть	1	1
40	дело в том	1	1
41	одним и тем	1	1
42	так как в	1	1
43	и в особенности	1	1
44	считает что в	1	1
45	в том числе	3	1
46	те же самые	1	1
47	в том же	2	1
48	по сравнению с	2	1
49	что в книге	1	1
50	в связи со	1	1
51	в направлении к	1	1
52	в значительной мере	1	1
53	может быть только	1	1
54	и в области	1	1
55	к жизни и	1	1
56	не всегда можно	1	1
57	вместе с ними	1	1
58	в стихотворную форму	1	1
59	в первом случае	1	1
60	и тем же	1	1
61	между тем как	1	1
62	и в этом	1	1
63	и не было	2	1
64	и потому не	1	1
65	это и есть	1	1
66	в связи с	4	1
67	то что он	1	1
68	это имеет в	1	1
69	мы все время	1	1
70	первом случае мы	1	1
71	как мы знаем	1	1
72	вместо того чтобы	1	1
73	только то что	1	1
74	может быть в	2	1
75	и вместе с	1	1
76	в свою очередь	1	1
77	к нему и	1	1
78	с самого начала	1	1
79	и его школы	1	1
80	быть в них	1	1
81	что иное как	1	1
82	включает в себя	1	1
83	можно сказать что	2	1
84	и в частности	1	1
85	в вопросе о	1	1
86	не что иное	1	1
87	в области литературы	1	1
88	в согласии с	1	1
89	в своей основе	1	1
90	что в эпоху	2	1
91	и состоит что	1	1
92	том числе и	2	1
