N	3gram	Propp_Isto_3	Problema
1	и т д	15	13
2	тем не менее	5	10
3	в том что	5	9
4	и то что	2	7
5	в связи с	3	7
6	в данном случае	3	7
7	сами по себе	1	6
8	во всяком случае	2	6
9	в этом случае	5	5
10	с ним же	1	5
11	с другой стороны	7	5
12	не может быть	1	5
13	что иное как	3	4
14	в таком случае	1	4
15	есть не что	1	4
16	на самом же	1	4
17	это вовсе не	1	4
18	то время как	2	4
19	самом же деле	1	4
20	не что иное	3	4
21	в то время	2	4
22	можно было бы	1	3
23	точно так же	2	3
24	может быть и	1	3
25	заключается в том	1	3
26	о том что	2	3
27	в том смысле	1	3
28	что и в	2	3
29	хотя и не	1	2
30	отличаются друг от	1	2
31	с точки зрения	1	2
32	до сих пор	5	2
33	мы не будем	1	2
34	но и в	1	2
35	не только в	1	2
36	этой точки зрения	1	2
37	только то что	1	2
38	ничего общего с	1	2
39	на самом деле	1	2
40	можно сказать что	1	2
41	у нас в	1	2
42	друг от друга	1	2
43	как мы видели	5	2
44	быть и очень	1	1
45	то что и	1	1
46	он состоит из	1	1
47	же реально как	1	1
48	в чем же	1	1
49	имеется и в	1	1
50	так же реально	1	1
51	будет сказать что	1	1
52	уже не в	1	1
53	не имеют ничего	1	1
54	до того что	1	1
55	из того что	1	1
56	то же в	1	1
57	с тем что	1	1
58	прежде всего мы	1	1
59	мы до сих	1	1
60	на этот вопрос	1	1
61	что в этом	1	1
62	не просто в	1	1
63	с этой точки	1	1
64	и тем что	1	1
65	если это так	1	1
66	и не всегда	1	1
67	остается то что	1	1
68	не говорят о	1	1
69	как и в	2	1
70	мы находим и	1	1
71	с одной стороны	2	1
72	это так то	1	1
73	смысле этого слова	1	1
74	так как они	1	1
75	в определенном направлении	1	1
76	мы видели выше	1	1
77	связаны между собой	1	1
78	так или иначе	1	1
79	все же не	1	1
80	в один образ	1	1
81	таким образом и	2	1
82	так же как	1	1
83	но если бы	1	1
84	что дело здесь	1	1
85	друг друга и	1	1
86	и от них	1	1
87	мы уже видели	3	1
88	в целом но	1	1
89	однако это не	1	1
90	того что им	1	1
91	только в связи	2	1
92	в тех случаях	1	1
93	то обстоятельство что	1	1
94	которого она является	1	1
95	это и есть	1	1
96	об этом мы	1	1
97	равно как и	1	1
98	можно сказать о	1	1
99	не только не	2	1
100	что в нем	1	1
101	но в его	1	1
102	здесь можно было	1	1
103	всего мы должны	1	1
104	на то что	1	1
105	что здесь мы	1	1
106	в этих случаях	7	1
107	тех случаях когда	1	1
108	имеют ничего общего	1	1
109	было у него	1	1
110	во многих местах	1	1
111	не только то	1	1
112	может быть в	1	1
113	т д в	1	1
114	здесь не только	1	1
115	к тому же	2	1
116	том что и	1	1
