N	2gram	Tiupa_Disk_2	Analitik
1	в тексте	3	24
2	тогда как	11	19
3	в этом	16	18
4	не только	10	16
5	и в	16	16
6	в частности	12	16
7	так и	9	15
8	как и	16	14
9	своего рода	10	12
10	но и	11	12
11	и не	15	12
12	том что	10	12
13	в том	8	12
14	иначе говоря	3	11
15	в качестве	16	11
16	при этом	17	10
17	могут быть	3	10
18	а не	14	10
19	как бы	4	10
20	в этой	4	9
21	лишь в	1	9
22	ничего не	1	9
23	в пределах	4	9
24	и даже	1	9
25	то есть	12	9
26	в целом	2	8
27	представляет собой	11	8
28	состоит в	16	8
29	в данном	7	8
30	не случайно	1	8
31	и т.п	12	8
32	отнюдь не	6	8
33	сочетании с	2	7
34	к тому	1	7
35	в сочетании	2	7
36	а также	8	7
37	о том	4	7
38	в себе	19	7
39	художественного целого	4	7
40	то что	5	7
41	в самом	1	6
42	и на	5	6
43	но в	11	6
44	в мире	11	6
45	говорить о	2	6
46	может быть	16	6
47	с другой	5	6
48	как это	1	6
49	как система	1	5
50	в сторону	1	5
51	произведения в	1	5
52	данном случае	6	5
53	с одной	4	5
54	в контексте	3	5
55	лирического героя	5	5
56	того же	2	4
57	по преимуществу	2	4
58	в сущности	1	4
59	совпадает с	2	4
60	столь же	3	4
61	как правило	1	4
62	но не	7	4
63	по отношению	4	4
64	за пределы	1	4
65	как в	8	4
66	в своем	5	4
67	хотя и	1	4
68	в себя	2	4
69	читателя в	1	4
70	внутренней речи	3	4
71	нашего времени	1	4
72	на этом	1	4
73	то же	6	4
74	не с	2	4
75	тем самым	6	4
76	для него	5	4
77	точки зрения	4	4
78	в ходе	2	4
79	не в	3	4
80	коммуникативного события	5	4
81	имеет место	1	4
82	не менее	7	4
83	во второй	1	4
84	можно сказать	3	4
85	в новелле	1	4
86	времени в	4	4
87	во всех	1	4
88	только в	3	4
89	и его	3	4
90	уже не	3	4
91	одной стороны	4	4
92	не может	9	4
93	и смерти	1	4
94	этом случае	2	4
95	все это	2	4
96	отношению к	4	4
97	я и	4	3
98	и то	4	3
99	в ситуации	1	3
100	на две	1	3
101	в конечном	1	3
102	мы имеем	2	3
103	героя нашего	1	3
104	высказывания в	1	3
105	ему в	1	3
106	проявляется в	3	3
107	не был	1	3
108	ответ на	1	3
109	что касается	1	3
110	как уже	2	3
111	в нашем	1	3
112	однако при	3	3
113	и сам	1	3
114	содержит в	2	3
115	его от	1	3
116	подобно тому	2	3
117	обнаруживает себя	1	3
118	шире своих	1	3
119	организации художественного	1	3
120	главного героя	1	3
121	несмотря на	1	3
122	место в	2	3
123	не столько	3	3
124	на фоне	1	3
125	тем не	1	3
126	по крайней	1	3
127	как о	1	3
128	жизненной позиции	3	3
129	никогда не	2	3
130	имеем дело	1	3
131	со своим	2	3
132	сводится к	2	3
133	тем что	1	3
134	как будто	3	3
135	этом отношении	4	3
136	что на	2	3
137	ни о	1	3
138	эстетического объекта	1	3
139	той или	3	3
140	приводит к	3	3
141	в результате	2	3
142	и т.д	1	3
143	одного из	4	3
144	того или	1	3
145	что и	2	3
146	крайней мере	1	3
147	и все	3	3
148	жанровой стратегии	3	3
149	одной из	1	3
150	фраза текста	1	3
151	являет собой	2	3
152	организации текста	1	3
153	так что	1	3
154	есть в	2	3
155	я в	5	3
156	из них	3	3
157	при всей	7	3
158	только на	1	3
159	со стороны	10	3
160	или иной	3	3
161	именно в	2	3
162	в рамках	7	3
163	или иного	2	3
164	тому как	2	3
165	и одновременно	2	3
166	прежде всего	7	3
167	а в	2	3
168	не знает	3	3
169	речь идет	1	2
170	я его	1	2
171	художественного произведения	1	2
172	перед лицом	2	2
173	и до	1	2
174	той же	2	2
175	я как	2	2
176	целого в	1	2
177	субъекта объекта	1	2
178	собой в	1	2
179	еще не	6	2
180	он был	1	2
181	иного рода	1	2
182	конечном счете	1	2
183	отличие от	12	2
184	оказывается не	2	2
185	в значительной	1	2
186	себе не	1	2
187	в противоположность	5	2
188	художественного мира	1	2
189	с их	2	2
190	в случае	1	2
191	вследствие этого	2	2
192	жизнью и	2	2
193	не следует	3	2
194	он не	3	2
195	как пишет	1	2
196	художественного высказывания	1	2
197	картины мира	7	2
198	таким образом	1	2
199	значительной степени	1	2
200	правило не	1	2
201	обоих случаях	2	2
202	лирического дискурса	14	2
203	в споре	1	2
204	и романа	1	2
205	соответствии с	3	2
206	жизни но	3	2
207	еще в	3	2
208	в этих	3	2
209	в своей	6	2
210	в котором	3	2
211	с точки	2	2
212	с позиции	4	2
213	самого рассказывания	1	2
214	в отличие	12	2
215	стало быть	1	2
216	теми же	1	2
217	своего другого	2	2
218	речи в	2	2
219	и наоборот	1	2
220	для нее	1	2
221	даже в	1	2
222	в таких	1	2
223	она не	1	2
224	в обоих	2	2
225	в то	5	2
226	дело не	1	2
227	некоторого рода	2	2
228	на него	1	2
229	же время	5	2
230	особого рода	1	2
231	в текст	1	2
232	к читателю	1	2
233	реплики в	1	2
234	всего в	1	2
235	роль в	4	2
236	с ее	2	2
237	для читателя	1	2
238	языка и	1	2
239	текста а	3	2
240	классического реализма	1	2
241	обращаясь к	1	2
242	природе своей	2	2
243	в лирическом	2	2
244	по природе	2	2
245	того и	2	2
