N	3gram	Propp_Isto_2	FransuaR
1	в том что	5	6
2	до сих пор	6	4
3	в отличие от	1	4
4	и прежде всего	1	3
5	на самом деле	2	2
6	но и в	2	2
7	в это время	1	2
8	ни к какому	1	2
9	с одной стороны	3	2
10	во всех этих	2	2
11	вовсе не в	1	2
12	но все же	4	2
13	и может быть	2	1
14	потому что он	2	1
15	и связанные с	1	1
16	говорит об этом	1	1
17	и др все	1	1
18	они никогда не	2	1
19	по отношению к	3	1
20	именно эта сторона	1	1
21	том что он	1	1
22	и не только	1	1
23	резко бросается в	1	1
24	достаточно полно и	1	1
25	или еще более	1	1
26	не подлежит никакому	1	1
27	и здесь мы	1	1
28	и ничего не	2	1
29	это как бы	1	1
30	главным образом в	1	1
31	то что было	1	1
32	до конца и	1	1
33	один из них	1	1
34	подлежит никакому сомнению	1	1
35	в сущности это	1	1
36	в ней и	1	1
37	в связи с	4	1
38	был связан с	1	1
39	с другой стороны	2	1
40	чтобы освободиться от	1	1
41	не может быть	2	1
42	до наших дней	1	1
43	бросается в глаза	1	1
44	так например в	1	1
45	и пр в	1	1
46	все это только	1	1
47	связанные с ними	1	1
48	и так сказать	1	1
49	в себя и	1	1
50	мы имеем в	5	1
51	друг от друга	1	1
52	и многое другое	1	1
53	смерти и рождения	1	1
54	мы видим что	5	1
55	но это не	1	1
56	из них не	1	1
57	друг с другом	1	1
58	и в нем	1	1
59	не только в	4	1
60	все же несколько	1	1
61	на этой стадии	1	1
62	к тому же	2	1
63	вне связи с	1	1
