N	2gram	Potebnia_M_3	Marksizm
1	может быть	28	28
2	и в	30	19
3	как бы	3	19
4	и не	15	19
5	в процессе	1	18
6	не может	6	18
7	точки зрения	2	17
8	то же	23	16
9	и его	4	16
10	как мы	7	15
11	в этом	10	15
12	языка и	2	15
13	в сущности	1	14
14	так сказать	2	14
15	таким образом	14	14
16	лишь в	1	14
17	не только	21	13
18	с точки	1	13
19	связи с	2	13
20	в нем	9	11
21	если бы	12	11
22	вовсе не	7	11
23	не в	15	10
24	речи в	1	10
25	так и	11	10
26	и т.п	1	10
27	но и	19	10
28	том что	18	10
29	самом деле	2	9
30	при этом	3	9
31	как и	10	9
32	для него	9	9
33	а не	15	9
34	с его	1	8
35	по отношению	5	8
36	в то	10	8
37	же время	5	8
38	только в	21	8
39	слова в	7	8
40	не является	1	8
41	отношению к	5	8
42	на самом	1	7
43	его в	3	7
44	и более	1	7
45	в том	32	7
46	в языке	7	7
47	прежде всего	3	7
48	но в	1	7
49	в таком	3	7
50	мы уже	2	6
51	во всех	1	6
52	и как	5	6
53	в самом	8	6
54	если мы	1	6
55	слова и	5	6
56	ни в	2	6
57	в смысле	4	6
58	того чтобы	3	6
59	к тому	7	6
60	для того	4	6
61	же самое	1	6
62	и следовательно	3	6
63	и значением	2	6
64	между тем	9	6
65	мы можем	3	6
66	и все	3	6
67	ни было	1	6
68	в свою	3	6
69	того же	1	5
70	и на	3	5
71	все же	2	5
72	в данном	1	5
73	в их	2	5
74	свою очередь	3	5
75	с самого	1	5
76	и здесь	1	5
77	к нему	3	5
78	в его	4	5
79	в форме	2	5
80	отношении к	2	5
81	значения в	1	5
82	этого слова	11	5
83	тем более	4	5
84	как слово	3	5
85	к этому	3	5
86	так же	3	5
87	тем же	4	4
88	должна быть	1	4
89	а как	2	4
90	и ее	1	4
91	бы то	1	4
92	о слове	2	4
93	конечно не	1	4
94	только на	3	4
95	в себе	16	4
96	на то	2	4
97	в единстве	1	4
98	это не	1	4
99	было бы	9	4
100	и тем	5	4
101	в слове	32	4
102	мы видели	4	4
103	тому что	3	4
104	ничего не	1	4
105	и т.д	1	4
106	для себя	3	4
107	выражения и	1	4
108	из одного	1	4
109	по мере	4	4
110	того что	18	4
111	с ними	1	4
112	что он	6	4
113	в душе	10	4
114	связь с	3	4
115	смысле этого	7	4
116	бы в	2	4
117	то что	18	4
118	сказать что	5	4
119	если б	5	3
120	таком случае	2	3
121	и то	8	3
122	в котором	4	3
123	и до	2	3
124	в ней	8	3
125	еще не	5	3
126	столь же	4	3
127	в ее	2	3
128	отличие от	1	3
129	за пределы	2	3
130	относится к	4	3
131	чем же	1	3
132	в истории	1	3
133	с этим	6	3
134	перед нами	2	3
135	все эти	1	3
136	в этой	2	3
137	слово в	4	3
138	язык не	2	3
139	он не	4	3
140	не к	4	3
141	не как	2	3
142	в корне	1	3
143	одно и	5	3
144	здесь мы	1	3
145	не будет	3	3
146	конечно в	1	3
147	той же	2	3
148	с другими	5	3
149	от одного	1	3
150	форму и	1	3
151	по себе	16	3
152	истории языка	1	3
153	в этих	1	3
154	в своей	2	3
155	мысли и	2	3
156	в устах	1	3
157	не имеет	6	3
158	слове и	5	3
159	каждый раз	2	3
160	в каком	5	3
161	языка в	5	3
162	могут быть	3	3
163	для его	1	3
164	не есть	17	3
165	и это	4	3
166	значения и	1	3
167	развития языка	1	3
168	мы только	1	3
169	о том	2	3
170	что и	13	3
171	слова для	3	3
172	в двух	1	3
173	одной из	2	3
174	в какой	2	3
175	не идет	1	3
176	с одной	7	3
177	его и	1	3
178	и значения	1	3
179	так как	13	3
180	до сих	3	3
181	с другой	7	3
182	не было	4	3
183	одной стороны	3	3
184	да и	1	3
185	для понимания	4	3
186	должно быть	5	3
187	и от	4	3
188	сих пор	3	3
189	не существует	3	3
190	что оно	11	3
191	сознания и	1	3
192	только что	8	3
193	а в	12	3
194	слово и	3	3
195	в данную	1	3
196	во всяком	1	3
197	отношения к	1	2
198	одним из	1	2
199	это восприятие	1	2
200	собственном смысле	2	2
201	живой речи	2	2
202	от своего	1	2
203	из всего	1	2
204	вопрос о	1	2
205	самого говорящего	1	2
206	группы и	1	2
207	мы здесь	1	2
208	и он	1	2
209	он был	1	2
210	именно эти	2	2
211	но как	2	2
212	следовательно все	1	2
213	ответ на	3	2
214	основная задача	1	2
215	что они	2	2
216	только путем	1	2
217	в собственном	2	2
218	в одной	1	2
219	независимо от	5	2
220	это одно	1	2
221	стороны и	1	2
222	в своем	5	2
223	в противном	1	2
224	его к	2	2
225	более или	3	2
226	от этого	2	2
227	что это	4	2
228	же слово	2	2
229	бы не	4	2
230	тому же	1	2
231	не следует	5	2
232	сказанное нами	1	2
233	из него	2	2
234	одно слово	2	2
235	этом последнем	2	2
236	и с	2	2
237	на все	2	2
238	то есть	34	2
239	это было	3	2
240	может стать	2	2
241	в жизни	1	2
242	смысле совокупности	1	2
243	далеко не	4	2
244	и потому	4	2
245	отражается в	2	2
246	мы не	9	2
247	формы этого	1	2
248	и тогда	3	2
249	или менее	3	2
250	нас не	1	2
251	место в	3	2
252	слова при	3	2
253	по крайней	5	2
254	на языке	1	2
255	существует для	3	2
256	как о	2	2
257	находятся в	1	2
258	тесной связи	1	2
259	настоящего времени	1	2
260	в живой	2	2
261	и именно	1	2
262	сравнительно с	5	2
263	одно только	3	2
264	о происхождении	1	2
265	одним и	3	2
266	должен быть	1	2
267	и о	2	2
268	формы и	1	2
269	не с	1	2
270	здесь как	3	2
271	все то	1	2
272	и даже	2	2
273	сводится к	1	2
274	другими словами	1	2
275	все его	1	2
276	с нашей	1	2
277	ее от	1	2
278	крайней мере	5	2
279	будет ли	2	2
280	эти последние	2	2
281	но не	7	2
282	или же	4	2
283	себя в	1	2
284	б мы	1	2
285	уже в	5	2
286	в виде	2	2
287	мы знаем	1	2
288	слово как	5	2
289	друг друга	3	2
290	но что	2	2
291	у него	2	2
292	тем что	7	2
293	и речь	1	2
294	ближайшим образом	2	2
295	какие оно	1	2
296	это будет	1	2
297	именно в	3	2
298	а с	2	2
299	что не	8	2
300	противном случае	1	2
301	стремится к	1	2
302	не на	1	2
303	и непосредственно	1	2
304	нашей точки	1	2
305	оно ни	2	2
306	в речи	2	2
307	вместе с	12	2
308	ко всем	2	2
309	то к	3	2
310	там где	3	2
311	как из	1	2
312	в начале	3	2
313	на слово	2	2
314	в более	1	2
315	говорящего и	3	2
316	или в	3	2
317	от него	2	2
318	следовательно и	1	2
319	и внешней	1	2
320	во французском	1	2
321	в системе	2	2
322	между ними	1	2
323	не знает	3	2
324	жизни и	2	2
325	что в	17	2
326	и эта	1	2
327	как на	5	2
328	выражено в	1	1
329	но более	1	1
330	слова является	1	1
331	например в	6	1
332	предполагает что	1	1
333	человека и	5	1
334	сам по	5	1
335	и грамматических	1	1
336	дело вовсе	1	1
337	словами и	1	1
338	к сказанному	2	1
339	но тем	2	1
340	для науки	1	1
341	нам кажется	2	1
342	то в	1	1
343	а об	1	1
344	что эти	1	1
345	уже по	1	1
346	входящих в	2	1
347	сказать с	1	1
348	его не	1	1
349	то эти	1	1
350	системе как	1	1
351	сознания говорящего	1	1
352	нам так	1	1
353	что уже	2	1
354	воспринимается только	1	1
355	этот предмет	2	1
356	имеет свою	1	1
357	из сказанного	2	1
358	говорить о	3	1
359	под ним	2	1
360	из того	2	1
361	которое не	2	1
362	то это	6	1
363	и со	1	1
364	его словесного	1	1
365	какого бы	1	1
366	слово не	5	1
367	нет то	1	1
368	начало и	1	1
369	его поэтичностью	1	1
370	принадлежит и	1	1
371	не найдем	1	1
372	определенное значение	1	1
373	время в	3	1
374	и человеческой	2	1
375	ними в	1	1
376	из этих	9	1
377	совсем не	1	1
378	другим если	1	1
379	то он	2	1
380	в голове	1	1
381	а только	3	1
382	только при	2	1
383	только тогда	9	1
384	не все	4	1
385	к слову	2	1
386	а через	1	1
387	друг от	1	1
388	столько выражение	1	1
389	своем языке	2	1
390	и чем	1	1
391	и я	1	1
392	его на	1	1
393	как в	10	1
394	что именно	4	1
395	так называемая	1	1
396	дает нам	3	1
397	в художественном	1	1
398	когда он	1	1
399	мы назовем	1	1
400	могли бы	1	1
401	было только	1	1
402	и наконец	2	1
403	и каждое	2	1
404	на последующие	1	1
405	а оно	1	1
406	себе не	4	1
407	звука и	2	1
408	увидим что	1	1
409	что слово	7	1
410	сливается с	2	1
411	к чему	1	1
412	словом не	1	1
413	в которой	3	1
414	всякое понимание	1	1
415	формы в	1	1
416	бы с	1	1
417	так или	2	1
418	но без	2	1
419	формы не	1	1
420	явлением в	1	1
421	как он	1	1
422	не могла	2	1
423	с языком	1	1
424	и если	2	1
425	в изменениях	1	1
426	что она	3	1
427	как оно	1	1
428	главным образом	1	1
429	нам дает	1	1
430	но именно	1	1
431	сами эти	1	1
432	перестает быть	4	1
433	не нуждаются	1	1
434	как увидим	1	1
435	к одному	5	1
436	понятно если	1	1
437	нам мало	1	1
438	первым и	1	1
439	в силу	3	1
440	слова которое	1	1
441	и вот	1	1
442	можно назвать	1	1
443	это значение	1	1
444	мысли как	3	1
445	языком и	1	1
446	так например	2	1
447	понимание и	1	1
448	что нельзя	1	1
449	в нее	1	1
450	но все	2	1
451	в каждом	3	1
452	мы его	1	1
453	касается до	1	1
454	в совершенно	1	1
455	сознание и	1	1
456	с этою	1	1
457	ясно что	1	1
458	не нашел	2	1
459	ее нельзя	1	1
460	входит в	2	1
461	заключается в	1	1
462	понимания слова	1	1
463	и понимающего	1	1
464	к миру	1	1
465	приходит в	1	1
466	дает слову	1	1
467	только одно	1	1
468	в них	5	1
469	языка для	1	1
470	в общей	1	1
471	с тем	7	1
472	которой он	1	1
473	последние в	1	1
474	и вне	1	1
475	несмотря на	2	1
476	слова если	2	1
477	такою же	1	1
478	все это	4	1
479	говорящего как	1	1
480	нужно чтобы	1	1
481	места в	1	1
482	внешним и	1	1
483	или точнее	1	1
484	что такое	2	1
485	заключать в	1	1
486	только для	1	1
487	относиться ко	1	1
488	не столько	2	1
489	на первых	2	1
490	себе а	4	1
491	от его	1	1
492	языка нам	1	1
493	не менее	5	1
494	его действия	1	1
495	выше мы	2	1
496	принадлежит ему	2	1
497	но он	1	1
498	с такою	1	1
499	друг другу	1	1
500	тем не	3	1
501	говорящего это	1	1
502	и относительно	1	1
503	оно само	1	1
504	возможно только	3	1
505	уже сказали	1	1
506	их отношении	1	1
507	этого мало	1	1
508	есть деятельность	1	1
509	он как	2	1
510	существует и	1	1
511	разве только	2	1
512	человека есть	1	1
513	что эта	2	1
514	что с	2	1
515	и проч	16	1
516	тогда когда	9	1
517	и притом	2	1
518	во время	2	1
519	и сама	1	1
520	было не	1	1
521	с и	3	1
522	но она	1	1
523	но только	2	1
524	принадлежит к	1	1
525	не могло	1	1
526	первое слово	2	1
527	находится в	1	1
528	однако если	1	1
529	в разных	2	1
530	явлений как	1	1
531	что называют	1	1
532	в противоречие	1	1
533	с самым	1	1
534	связанное с	2	1
535	такая же	2	1
536	это слово	4	1
537	и мысли	1	1
538	не принадлежит	1	1
539	на понимание	1	1
540	этом отношении	2	1
541	с другом	1	1
542	целое но	1	1
543	в действительности	5	1
544	это далеко	1	1
545	представляется нам	1	1
546	уже о	1	1
547	искусства и	3	1
548	не могут	5	1
549	когда мы	2	1
550	есть только	5	1
551	что все	3	1
552	все особенности	1	1
553	чем-то внешним	1	1
554	его с	2	1
555	как для	1	1
556	слова с	3	1
557	отличное от	2	1
558	оно не	4	1
559	него как	1	1
560	от той	1	1
561	теснее связаны	1	1
562	решения и	1	1
563	слова речь	1	1
564	от друга	1	1
565	это единство	2	1
566	связи со	1	1
567	следовательно в	1	1
568	говоря уже	1	1
569	здесь не	1	1
570	наших слов	1	1
571	в буквальном	2	1
572	если как	1	1
573	то или	2	1
574	как знак	2	1
575	так в	2	1
576	на том	1	1
577	и когда	1	1
578	только через	1	1
579	на нее	1	1
580	было в	1	1
581	в непосредственном	1	1
582	когда в	2	1
583	в сочетании	1	1
584	бы слово	1	1
585	можно только	2	1
586	остается только	2	1
587	все остальные	3	1
588	понятно что	1	1
589	с предшествующим	1	1
590	совершенно невозможно	1	1
591	и вообще	3	1
592	с ним	6	1
593	мысль о	5	1
594	образом в	3	1
595	слово на	1	1
596	это зависит	2	1
597	не существовало	1	1
598	слова тем	1	1
599	развития как	1	1
600	и резкие	1	1
601	и что	10	1
602	как ее	2	1
603	той степени	1	1
604	его жизни	2	1
605	или на	2	1
606	речи то	1	1
607	для говорящего	3	1
608	можно сказать	3	1
609	другому в	1	1
610	вопросу о	1	1
611	должно было	2	1
612	нет это	1	1
613	мы понимаем	1	1
614	с одним	1	1
615	которые мы	1	1
616	не чувствует	1	1
617	за другим	1	1
618	когда оно	1	1
619	эти два	1	1
620	первобытный человек	2	1
621	и степень	1	1
622	в другой	1	1
623	мысль он	1	1
624	язык в	1	1
625	язык есть	2	1
626	о единстве	1	1
627	например при	2	1
628	что здесь	1	1
629	первых порах	2	1
630	знаков в	1	1
631	что конечно	3	1
632	мы видим	2	1
633	тот же	1	1
634	в свой	2	1
635	он относится	1	1
636	целого и	1	1
637	же оно	1	1
638	о значении	1	1
639	впрочем и	2	1
640	в обществе	1	1
641	этих слов	2	1
642	или его	1	1
643	можем назвать	1	1
644	в выражении	1	1
645	которой оно	1	1
646	так что	7	1
647	же и	3	1
648	есть в	3	1
649	уже не	6	1
650	или не	1	1
651	чем они	1	1
652	же в	2	1
653	к разложению	1	1
654	если в	1	1
655	кажется что	1	1
656	здесь же	1	1
657	рано или	1	1
658	не дает	2	1
659	или даже	1	1
660	от значения	1	1
661	из них	6	1
662	слово принадлежит	1	1
663	не связанных	1	1
664	не сам	1	1
665	был бы	2	1
666	одно из	5	1
667	отдельного слова	1	1
668	не находит	1	1
669	могло бы	1	1
670	в одном	2	1
671	иначе как	1	1
672	сами по	1	1
673	в современном	1	1
674	себя от	2	1
675	с определенным	1	1
676	ее не	1	1
677	к ним	1	1
678	меня то	2	1
679	само по	3	1
680	не воспринимаем	1	1
681	на меня	1	1
682	оно принадлежит	1	1
683	в изолированном	1	1
684	от того	8	1
685	в других	2	1
686	лишь для	1	1
687	имеет значение	6	1
688	оно способно	1	1
689	или поздно	1	1
690	само есть	1	1
691	со всем	1	1
692	другого в	1	1
693	со стороны	3	1
694	родным словом	1	1
695	отдельному слову	1	1
696	или иначе	1	1
697	ему не	2	1
698	я был	1	1
699	следовательно не	1	1
700	в ряде	1	1
701	понимание как	1	1
702	и между	4	1
703	еще и	1	1
704	на которые	1	1
705	есть фикция	1	1
706	то ее	1	1
707	себя и	4	1
708	к более	1	1
709	не говоря	3	1
710	случайных и	1	1
711	превращается в	1	1
712	этого не	3	1
713	мы так	1	1
714	самое слово	2	1
715	другой стороны	4	1
716	его как	1	1
717	для человека	4	1
718	в переносном	1	1
719	или с	2	1
720	могло существовать	1	1
721	эта особенность	1	1
