N	3gram	Propp_Isto_7	StatiiOP
1	и т д	16	21
2	в том что	4	17
3	о том что	5	11
4	и т п	1	9
5	с точки зрения	1	8
6	можно было бы	1	8
7	до сих пор	2	7
8	в данном случае	3	6
9	с другой стороны	8	6
10	в самом деле	1	5
11	не может быть	3	5
12	т д но	1	4
13	не только в	5	4
14	так и в	2	4
15	что и в	2	4
16	сказать что в	1	3
17	по отношению к	1	3
18	только в том	1	3
19	так же как	4	3
20	т е с	1	3
21	но все же	2	3
22	т д и	1	2
23	в этом случае	1	2
24	в иных случаях	1	2
25	но и в	2	2
26	а иногда и	1	2
27	говорит о том	1	2
28	но с другой	1	2
29	с одной стороны	4	2
30	в то время	2	2
31	имеем дело с	1	2
32	т е в	2	2
33	данном случае в	1	2
34	на вопрос о	1	2
35	то что в	3	2
36	вопрос о том	1	2
37	что это не	2	2
38	тем не менее	4	2
39	дело не в	3	2
40	как и в	2	2
41	в другом месте	1	1
42	на том что	1	1
43	том-то и дело	1	1
44	в которой он	1	1
45	ответ на этот	1	1
46	и дело что	1	1
47	а не в	1	1
48	дело не только	1	1
49	тем что это	1	1
50	же как и	1	1
51	в одной из	2	1
52	объяснение того что	1	1
53	в зависимости от	1	1
54	в таких случаях	1	1
55	что он не	1	1
56	бы то ни	1	1
57	имеет право на	1	1
58	точно так же	2	1
59	на этот вопрос	2	1
60	примеров показывающих что	1	1
61	и в других	2	1
62	ту или иную	1	1
63	о том как	1	1
64	не хотелось бы	1	1
65	то время как	2	1
66	для нас особенно	1	1
67	и что в	1	1
68	этом случае есть	1	1
69	другой же стороны	1	1
70	что то что	1	1
71	в том чтобы	2	1
72	то что она	1	1
73	ответ на вопрос	2	1
74	показать что и	1	1
75	во всех этих	6	1
76	то что он	1	1
77	но в том-то	2	1
78	не вытекает и	1	1
79	а в том	2	1
80	надо сказать что	1	1
81	это тем более	1	1
82	д но при	1	1
83	с того что	3	1
84	в том-то и	2	1
85	другой стороны и	2	1
86	но все эти	1	1
87	мысль о том	1	1
88	совсем не в	1	1
89	с этой стороны	3	1
90	после того как	2	1
91	но это не	2	1
92	к тому что	1	1
93	показывает что он	3	1
94	т д в	2	1
95	и не в	1	1
96	с другой же	1	1
97	он не только	1	1
