N	3gram	Bakhtin_Fr_4	Dialekti
1	с точки зрения	2	12
2	в том что	1	7
3	то же время	8	4
4	одно и то	1	4
5	так как она	1	4
6	и то же	1	4
7	с другой стороны	3	4
8	в то же	8	4
9	как она есть	1	3
10	более или менее	3	3
11	в нем нет	1	3
12	может быть и	1	3
13	в конце концов	4	3
14	не может быть	1	3
15	можно сказать что	1	3
16	на самом деле	1	2
17	одной стороны и	1	2
18	до сих пор	1	2
19	и в то	4	2
20	но все это	1	2
21	в этом отношении	1	2
22	с одной стороны	2	2
23	это конечно не	2	2
24	ни в чем	1	2
25	это и есть	3	2
26	о том что	2	2
27	мы можем сказать	1	2
28	можем сказать что	1	2
29	в чем не	1	1
30	другой стороны в	1	1
31	дело в том	1	1
32	то время как	1	1
33	в виду что	1	1
34	но даже и	1	1
35	мы уже знаем	1	1
36	до известной степени	1	1
37	не отвлеченная мысль	1	1
38	как мы увидим	1	1
39	на самом же	2	1
40	но это не	1	1
41	в мифе о	1	1
42	и вовсе не	1	1
43	но в то	1	1
44	в то время	2	1
45	не вниз а	1	1
46	но мы уже	1	1
47	своей будущей жене	1	1
48	в связи с	1	1
49	это не значит	1	1
50	таким образом и	3	1
51	что это и	1	1
52	самом же деле	2	1
53	в нем уже	1	1
54	а равно и	1	1
55	никто никогда не	1	1
56	и в них	1	1
57	и все образы	2	1
58	с самого начала	3	1
59	что это не	1	1
60	свет он не	1	1
61	в полной мере	1	1
62	имеется в виду	2	1
63	уже знаем что	1	1
64	мы сказали что	1	1
65	тех или иных	1	1
66	для того чтобы	3	1
67	на первый взгляд	1	1
68	к тому же	1	1
69	то же самое	1	1
