N	2gram	Tiupa_Anal_1	FransuaR
1	и в	18	29
2	то есть	11	21
3	таким образом	3	20
4	и не	21	16
5	в этой	5	13
6	и все	3	13
7	но в	8	12
8	как и	13	12
9	и т.п	5	12
10	на части	1	12
11	и на	5	11
12	в этом	13	11
13	так и	4	11
14	то же	9	10
15	мы уже	1	10
16	не только	15	10
17	во время	1	10
18	в то	9	10
19	как мы	2	10
20	в романе	1	10
21	все эти	2	9
22	и с	2	9
23	его в	1	9
24	вовсе не	2	9
25	но и	17	9
26	же время	6	8
27	и его	5	8
28	в его	13	8
29	прежде всего	6	8
30	как бы	5	8
31	в них	1	7
32	в том	27	7
33	так как	2	7
34	в сущности	6	6
35	этот процесс	1	6
36	своего рода	3	6
37	но он	1	6
38	здесь в	1	6
39	из них	2	6
40	и до	2	5
41	что это	1	5
42	в нем	3	5
43	он и	1	5
44	в своей	6	5
45	и о	2	5
46	это не	6	5
47	все они	1	5
48	у него	1	5
49	далеко не	6	5
50	и по	2	5
51	того же	4	5
52	также и	2	4
53	на самом	2	4
54	и есть	3	4
55	в которой	2	4
56	еще не	3	4
57	с его	3	4
58	в нашем	3	4
59	точки зрения	6	4
60	в результате	1	4
61	в литературе	4	4
62	и одновременно	3	4
63	что он	3	4
64	с другой	4	4
65	и др	1	4
66	по своему	1	4
67	только для	2	4
68	но это	1	4
69	один из	2	4
70	перед нами	1	4
71	мира и	1	4
72	то что	6	4
73	жизни и	1	4
74	по преимуществу	1	3
75	той же	2	3
76	в ней	1	3
77	в чем	1	3
78	но как	1	3
79	как к	2	3
80	и как	5	3
81	более или	1	3
82	то в	2	3
83	в себе	11	3
84	при этом	12	3
85	он не	3	3
86	всех этих	1	3
87	и сам	2	3
88	для того	4	3
89	подобно тому	3	3
90	в году	1	3
91	а затем	1	3
92	особенно в	2	3
93	такой же	2	3
94	том что	12	3
95	или менее	1	3
96	того чтобы	3	3
97	в разных	1	3
98	по своей	6	3
99	здесь не	2	3
100	в ее	1	3
101	роль в	2	3
102	образом в	1	3
103	к нему	3	3
104	слов и	1	3
105	все время	1	3
106	того что	4	3
107	в качестве	31	3
108	том числе	3	3
109	не случайно	3	3
110	и даже	1	3
111	превращается в	1	3
112	тому как	3	3
113	все же	4	3
114	тот же	1	3
115	другой стороны	2	3
116	в частности	19	3
117	как известно	3	2
118	и то	2	2
119	перед лицом	6	2
120	все те	1	2
121	которое не	1	2
122	в виду	1	2
123	он был	1	2
124	в различных	1	2
125	характер он	1	2
126	с одной	3	2
127	но не	10	2
128	эпизод с	1	2
129	если в	3	2
130	связи и	1	2
131	один и	1	2
132	вследствие чего	1	2
133	как в	1	2
134	хотя и	1	2
135	и наконец	1	2
136	и к	3	2
137	бы не	2	2
138	и тот	1	2
139	как он	3	2
140	на его	2	2
141	одному из	2	2
142	на этом	2	2
143	в основу	1	2
144	может быть	29	2
145	для своей	1	2
146	ни в	4	2
147	соответствии с	2	2
148	на первый	1	2
149	в этих	1	2
150	и при	1	2
151	в котором	3	2
152	с точки	4	2
153	в их	5	2
154	место в	3	2
155	не столько	2	2
156	их в	1	2
157	том же	1	2
158	на котором	1	2
159	никогда не	2	2
160	играли в	1	2
161	связи с	1	2
162	в эпизоде	2	2
163	как будто	3	2
164	числе и	1	2
165	к тому	7	2
166	где он	1	2
167	о том	5	2
168	на нем	1	2
169	же не	1	2
170	в себя	6	2
171	же деле	1	2
172	или в	1	2
173	времени и	6	2
174	о природе	1	2
175	быть может	2	2
176	с ним	4	2
177	но мы	1	2
178	а также	3	2
179	в ту	1	2
180	мы увидим	1	2
181	то он	2	2
182	себя в	6	2
183	есть в	1	2
184	уже не	4	2
185	его и	2	2
186	ни с	3	2
187	в новом	2	2
188	друг друга	1	2
189	как раз	1	2
190	самом же	1	2
191	в особенности	1	2
192	со стороны	2	2
193	именно в	4	2
194	нового времени	1	2
195	одной стороны	3	2
196	они не	1	2
197	когда же	1	2
198	что из	2	2
199	о чем	1	2
200	в той	8	2
201	да и	1	2
202	о его	1	2
203	о мире	1	2
204	и для	1	2
205	еще раз	1	2
206	в основе	6	2
207	а как	2	2
208	жизни в	1	2
209	его к	2	2
210	нет ничего	2	2
211	между ними	1	2
212	конечно далеко	1	2
213	не может	22	2
214	из этого	1	2
215	только в	6	2
216	в своих	1	2
217	и эта	1	2
218	себя как	1	1
219	такие и	1	1
220	смысле слова	1	1
221	отношения к	2	1
222	с кем	1	1
223	и должны	1	1
224	этого мира	1	1
225	в какой-то	1	1
226	должна быть	1	1
227	этот эпизод	1	1
228	видеть в	1	1
229	в самом	6	1
230	при анализе	1	1
231	не приходится	1	1
232	на место	2	1
233	со смертью	1	1
234	человека и	1	1
235	он как	1	1
236	себя свою	1	1
237	принадлежит к	1	1
238	не вполне	1	1
239	как было	1	1
240	что ж	1	1
241	литературы и	1	1
242	он сам	1	1
243	бы мы	1	1
244	самом деле	2	1
245	и всего	1	1
246	а тем	1	1
247	всех участников	1	1
248	не все	2	1
249	конечном счете	4	1
250	смыслу и	1	1
251	отношение к	2	1
252	в наиболее	3	1
253	отличие от	6	1
254	тут же	1	1
255	нет и	2	1
256	за пределы	2	1
257	рассказ о	2	1
258	первый взгляд	1	1
259	его на	1	1
260	до его	2	1
261	будто не	1	1
262	в противоположность	2	1
263	в целом	5	1
264	типа как	1	1
265	он в	1	1
266	думать что	2	1
267	только на	1	1
268	но его	1	1
269	только один	1	1
270	тому же	4	1
271	ей в	1	1
272	равно и	1	1
273	таков наш	1	1
274	не значит	1	1
275	в силу	3	1
276	смертью в	2	1
277	которого и	1	1
278	мнимой смертью	1	1
279	прежде чем	1	1
280	или иных	2	1
281	и убеждения	1	1
282	не бывает	1	1
283	одно и	1	1
284	которые уже	1	1
285	здесь мы	1	1
286	в мире	8	1
287	неожиданным и	1	1
288	полной мере	3	1
289	или даже	1	1
290	входит в	1	1
291	аспекта одного	1	1
292	которого не	1	1
293	с вопросом	1	1
294	даже в	3	1
295	значимости и	1	1
296	в итоге	1	1
297	в данном	2	1
298	была в	1	1
299	мы не	1	1
300	автора и	3	1
301	и тогда	2	1
302	и того	5	1
303	одного и	2	1
304	и становится	1	1
305	особенности же	1	1
306	ведь если	1	1
307	в отношении	1	1
308	и пошел	1	1
309	то его	1	1
