N	3gram	Voloshinov_1	Problema
1	в том что	1	9
2	той или иной	1	8
3	то же самое	1	7
4	в связи с	1	7
5	в данном случае	1	7
6	во всяком случае	3	6
7	и в этом	2	6
8	по крайней мере	3	5
9	может быть очень	1	5
10	не может быть	3	5
11	что иное как	1	4
12	но даже и	1	4
13	бы то ни	1	4
14	не что иное	1	4
15	дело в том	1	3
16	можно было бы	1	3
17	может быть даже	1	3
18	то ни было	1	3
19	о том что	2	3
20	в том смысле	1	3
21	же как и	1	2
22	с точки зрения	6	2
23	на первый план	1	2
24	до сих пор	3	2
25	в чем не	3	2
26	на первый взгляд	1	2
27	по сравнению с	3	2
28	этой точки зрения	1	2
29	и ни в	1	2
30	ни в чем	3	2
31	на самом деле	4	2
32	можно сказать что	3	2
33	если бы он	1	1
34	и того же	1	1
35	и может быть	2	1
36	и говорить о	1	1
37	и связанные с	1	1
38	очень мало общего	1	1
39	герой нашего времени	1	1
40	новых и новых	1	1
41	который только и	1	1
42	есть прежде всего	1	1
43	другими словами мы	1	1
44	как мы сказали	1	1
45	говорить о том	1	1
46	только для того	1	1
47	но несмотря на	1	1
48	одна на другую	1	1
49	а то и	1	1
50	жизни и деятельности	1	1
51	с этой точки	1	1
52	мы только и	1	1
53	с одной стороны	1	1
54	ничего общего не	1	1
55	каких бы то	1	1
56	всяком случае не	1	1
57	однако сказать что	1	1
58	мало общего с	1	1
59	таким образом и	1	1
60	так же как	2	1
61	а может быть	1	1
62	чем иным как	1	1
63	мы не можем	1	1
64	так и в	1	1
65	это и есть	1	1
66	и к другим	1	1
67	предоставляет нам для	1	1
68	не чем иным	1	1
69	но отнюдь не	2	1
70	в самом деле	2	1
71	одного и того	1	1
72	имеет очень мало	1	1
73	для того чтобы	1	1
74	нечего и говорить	2	1
75	не нуждается в	2	1
76	мы еще не	1	1
