N	3gram	Bakhtin_Fr_6	KulturaY
1	с точки зрения	2	16
2	в самом деле	4	11
3	для того чтобы	1	11
4	до сих пор	3	8
5	в том что	2	8
6	в зависимости от	1	7
7	той или иной	1	5
8	в данном случае	2	4
9	с одной стороны	4	4
10	в связи с	1	4
11	после того как	1	4
12	сих пор еще	3	3
13	сам по себе	1	3
14	не только в	1	3
15	а с другой	1	3
16	с другой стороны	2	3
17	не может быть	1	3
18	о том что	5	3
19	смысле этого слова	1	2
20	в той или	1	2
21	и того же	1	2
22	одним и тем	1	2
23	и тем же	1	2
24	по отношению к	1	2
25	один и тот	1	2
26	только то что	1	2
27	совершенно ясно что	1	2
28	в первом случае	3	2
29	и тот же	2	2
30	также и о	1	2
31	более или менее	1	2
32	одного и того	1	2
33	что и в	1	2
34	в большей степени	1	2
35	на этот вопрос	1	1
36	только они не	1	1
37	что же касается	1	1
38	в целом ряде	1	1
39	и литературной речи	1	1
40	в чем же	1	1
41	ровно ничего не	1	1
42	если только они	1	1
43	форме а в	1	1
44	так как они	1	1
45	в одной из	1	1
46	в другом месте	4	1
47	а в особенности	1	1
48	в строгом смысле	1	1
49	но и в	2	1
50	а так как	1	1
51	мы находим в	1	1
52	из того что	1	1
53	тогда когда они	1	1
54	вообще можно сказать	1	1
55	в противоположность этому	1	1
56	здесь же мы	1	1
57	если мы вспомним	1	1
58	вместе с тем	1	1
59	как это утверждает	1	1
60	в то время	1	1
61	в таком например	1	1
62	заключается в том	1	1
63	не будем говорить	1	1
64	со всем тем	1	1
65	что именно в	1	1
66	не мог понять	1	1
67	то что он	1	1
68	а не как	1	1
69	они уже не	1	1
70	самом деле в	1	1
71	если мы будем	1	1
72	то же время	5	1
73	в большем или	1	1
74	искусства и литературы	1	1
75	и прежде всего	2	1
76	с помощью которых	2	1
77	но все же	1	1
78	как мы видим	1	1
79	а в ее	1	1
80	в то же	5	1
81	в одном из	1	1
82	большем или меньшем	1	1
83	а именно в	1	1
84	только для того	1	1
