N	3gram	Bakhtin_Fr_2	Problema
1	с точки зрения	5	11
2	содержит в себе	2	8
3	в том что	1	8
4	с другой стороны	3	6
5	то есть в	1	6
6	но даже и	2	4
7	не только в	5	4
8	во всяком случае	2	4
9	не только не	1	4
10	то есть не	1	3
11	перед нами здесь	1	3
12	имеем в виду	2	3
13	на самом деле	1	3
14	ни в коем	1	3
15	в коем случае	1	3
16	того или иного	1	3
17	о том что	3	3
18	в себе и	2	2
19	все эти образы	1	2
20	в значительной мере	1	2
21	даже и не	1	2
22	в том чтобы	1	2
23	для того чтобы	1	2
24	самом же деле	1	2
25	на самом же	1	2
26	и прежде всего	1	2
27	в то же	6	2
28	вовсе не является	1	2
29	но все же	2	1
30	мы здесь имеем	1	1
31	еще далеко не	1	1
32	только потому что	1	1
33	дело в том	1	1
34	мы имеем в	1	1
35	одной из этих	1	1
36	в предисловии к	1	1
37	по сравнению с	2	1
38	эти образы и	1	1
39	но все это	1	1
40	дело вовсе не	1	1
41	и не может	1	1
42	следовательно не только	1	1
43	как мы сказали	1	1
44	и в то	2	1
45	в первую очередь	1	1
46	только то что	2	1
47	здесь имеем в	1	1
48	и даже в	2	1
49	на первом плане	3	1
50	только в самом	1	1
51	есть то что	1	1
52	до сих пор	4	1
53	не подлежит никакому	1	1
54	в эпоху возрождения	2	1
55	прежде всего как	1	1
56	подлежит никакому сомнению	1	1
57	с одной стороны	3	1
58	в конце концов	1	1
59	не относится к	1	1
60	в чем же	1	1
61	в самой жизни	1	1
62	мы говорили выше	1	1
63	прежде всего в	1	1
64	из них как	1	1
65	в новое время	1	1
66	то есть чисто	1	1
67	то есть только	1	1
68	в виде одной	1	1
69	то что в	1	1
70	так и в	1	1
71	начало и конец	1	1
72	таковы прежде всего	1	1
73	в настоящее время	1	1
74	на то что	1	1
75	мы вовсе не	1	1
76	к действительности и	1	1
77	именно в области	1	1
78	в буквальном и	1	1
79	они могут быть	1	1
80	выходит за пределы	1	1
81	как и в	1	1
82	и на этой	1	1
83	коем случае нельзя	1	1
84	не теряет своей	1	1
