N	3gram	Bakhtin_Pr_1	Tvorches
1	в то же	9	13
2	в романах достоевского	5	13
3	то же время	9	12
4	в том что	6	6
5	в бедных людях	1	5
6	о том что	1	5
7	но в то	5	4
8	в творчестве достоевского	4	4
9	записок из подполья	2	3
10	дело в том	1	3
11	с самого начала	1	3
12	и иван карамазов	1	2
13	на самом деле	4	2
14	не во времени	2	2
15	в его романах	1	2
16	и т п	3	2
17	точно так же	1	2
18	по крайней мере	1	2
19	в данном случае	2	2
20	не только в	2	2
21	в пространстве а	2	2
22	пространстве а не	2	2
23	можно сказать что	1	2
24	и в то	2	2
25	место в творчестве	1	2
26	а не во	2	2
27	его содержания как	1	1
28	динамика и быстрота	1	1
29	все одновременно все	1	1
30	как и его	1	1
31	ибо быстрота единственный	1	1
32	действия вихревое движение	1	1
33	и сам автор	1	1
34	быстрота действия вихревое	1	1
35	хотя и не	1	1
36	все это из	1	1
37	из подполья это	1	1
38	романного мира в	1	1
39	творчество достоевского в	2	1
40	а преодоление его	1	1
41	вихревое движение динамика	1	1
42	содержания как одновременные	1	1
43	и наконец в	1	1
44	из подполья и	2	1
45	в первой части	1	1
46	как один из	1	1
47	способ преодолеть время	1	1
48	имеем в виду	1	1
49	в настоящее время	1	1
50	мир по преимуществу	1	1
51	то же самое	1	1
52	для достоевского не	1	1
53	нам кажется что	1	1
54	динамика достоевского динамика	1	1
55	что же касается	1	1
56	может быть назван	1	1
57	движение динамика достоевского	1	1
58	он в сущности	1	1
59	по отношению к	8	1
60	разрезе одного момента	1	1
61	как одновременные и	1	1
62	преимуществу в пространстве	1	1
63	время во времени	1	1
64	до сих пор	2	1
65	в своей книге	1	1
66	во второй части	1	1
67	и в других	1	1
68	единственный способ преодолеть	1	1
69	хотя бы и	2	1
70	сами по себе	3	1
71	катастрофическая быстрота действия	1	1
72	художественном мире достоевского	2	1
73	мире значило для	1	1
74	к творчеству достоевского	1	1
75	одновременно все сосуществует	1	1
76	творчества достоевского в	2	1
77	быть перенесено и	1	1
78	только то что	2	1
79	не могут быть	1	1
80	то что в	1	1
81	в мире значило	1	1
82	достоевского динамика и	1	1
83	может быть перенесено	1	1
84	бы то ни	2	1
85	и в вечность	1	1
86	отсюда же катастрофическая	1	1
87	в романе драматическому	1	1
88	художественного мира достоевского	1	1
89	его ибо быстрота	1	1
90	единства времени отсюда	1	1
91	то и другое	1	1
92	и стремление достоевского	1	1
93	следовать в романе	1	1
94	угадать их взаимоотношения	1	1
95	в художественном мире	2	1
96	для него помыслить	1	1
97	в своем творчестве	1	1
98	все это в	1	1
99	одновременные и угадать	1	1
100	и что в	1	1
101	значило для него	1	1
102	же катастрофическая быстрота	1	1
103	времени а преодоление	1	1
104	а в этом	1	1
105	в мире достоевского	4	1
106	то ни было	1	1
107	это прежде всего	1	1
108	достоевского никогда не	1	1
109	не торжество времени	1	1
110	в конце концов	5	1
111	с ним она	1	1
112	помыслить все его	1	1
113	в известном смысле	1	1
114	принципу единства времени	1	1
115	достоевского в его	3	1
116	него помыслить все	1	1
117	и в одно	1	1
118	преодолеть время во	1	1
119	ибо в вечности	1	1
120	отсюда же и	1	1
121	же и стремление	1	1
122	вечность ибо в	1	1
123	что он сам	1	1
124	в вечность ибо	1	1
125	достоевского не есть	1	1
126	это не значит	3	1
127	и сколько в	1	1
128	мы уже говорили	1	1
129	единство романа достоевского	1	1
130	то что может	1	1
131	и в романе	2	1
132	у достоевского каждое	1	1
133	он сам сознает	1	1
134	их взаимоотношения в	1	1
135	времени отсюда же	1	1
136	и вот в	1	1
137	перенесено и в	1	1
138	у него в	1	1
139	один из возможных	1	1
140	по себе а	1	1
141	достоевского следовать в	1	1
142	что может быть	2	1
143	заключается в том	1	1
144	раскольников и иван	1	1
145	не укладывается ни	1	1
146	в свою очередь	1	1
147	художественного видения мира	1	1
148	у него есть	1	1
149	но у достоевского	1	1
150	драматическому принципу единства	1	1
151	стремление достоевского следовать	1	1
152	и превращается в	1	1
153	но даже в	1	1
154	как бы заранее	1	1
155	он не может	1	1
156	романе драматическому принципу	1	1
157	быстрота единственный способ	1	1
158	мы имеем в	1	1
159	с другой стороны	3	1
160	именно в россии	1	1
161	и угадать их	1	1
162	как и сам	1	1
163	бы он ни	2	1
164	по преимуществу в	1	1
165	преодоление его ибо	1	1
166	таким образом и	1	1
167	так как и	1	1
168	но это не	2	1
169	в себя как	1	1
170	торжество времени а	1	1
171	к тому что	1	1
172	в отношении к	1	1
173	укладывается ни в	1	1
174	все его содержания	1	1
175	взаимоотношения в разрезе	1	1
176	достоевского не существует	1	1
177	разобраться в мире	1	1
178	на первый взгляд	1	1
179	лежит на столе	1	1
180	и т д	1	1
181	в разрезе одного	2	1
