N	2gram	Vygotskiy__3	Narrotol
1	не только	6	26
2	а не	1	17
3	представляет собой	6	16
4	но и	4	15
5	при этом	5	14
6	в том	23	14
7	в качестве	12	14
8	и не	10	14
9	в этом	14	13
10	и в	25	13
11	том что	20	13
12	состоит в	3	12
13	такого рода	2	12
14	только в	10	11
15	в частности	4	11
16	может быть	13	10
17	в данном	1	10
18	сводится к	1	9
19	так и	5	9
20	к тому	4	9
21	а в	4	9
22	в себе	2	8
23	то что	15	8
24	не в	6	8
25	не может	6	8
26	иначе говоря	2	7
27	не сводится	1	7
28	у него	1	6
29	в своем	4	6
30	все же	6	6
31	и к	5	6
32	но в	1	6
33	в жизни	3	6
34	никогда не	4	6
35	данном случае	1	6
36	а также	2	6
37	в его	15	6
38	вслед за	3	6
39	того что	10	6
40	прежде всего	4	6
41	как бы	10	6
42	отличие от	6	5
43	что он	6	5
44	как в	9	5
45	хотя и	2	5
46	в нем	2	5
47	тем не	5	5
48	он не	4	5
49	таким образом	17	5
50	и тем	1	5
51	точки зрения	6	5
52	в котором	3	5
53	место в	2	5
54	не столько	4	5
55	тем самым	2	5
56	в то	4	5
57	на него	1	5
58	о том	5	5
59	в форме	1	5
60	с одной	5	5
61	по отношению	3	5
62	с другой	6	5
63	одной стороны	5	5
64	в той	1	5
65	в отличие	6	5
66	отношению к	2	5
67	то же	2	4
68	в ее	1	4
69	в этой	5	4
70	отнюдь не	4	4
71	перед нами	10	4
72	что это	5	4
73	тому же	1	4
74	в силу	6	4
75	уже не	2	4
76	в мире	2	4
77	об этом	2	4
78	все его	1	4
79	в своей	2	4
80	в конце	1	4
81	не менее	6	4
82	но при	1	4
83	в себя	3	4
84	если бы	5	4
85	и т.д	5	4
86	в другом	1	4
87	в какой	4	4
88	для него	5	4
89	как и	15	4
90	как это	7	4
91	не является	8	4
92	и все	4	4
93	с ним	4	4
94	же в	2	4
95	и у	6	4
96	что в	17	4
97	все что	2	4
98	для себя	1	3
99	едва ли	2	3
100	а как	2	3
101	мы имеем	4	3
102	с его	2	3
103	но не	6	3
104	что они	10	3
105	в целом	13	3
106	все эти	7	3
107	в известном	4	3
108	и его	2	3
109	внутренней речи	19	3
110	и по	5	3
111	того или	2	3
112	и внутренним	1	3
113	в слове	1	3
114	характер и	1	3
115	которой он	1	3
116	о которой	1	3
117	и того	4	3
118	тому что	2	3
119	одна из	2	3
120	того чтобы	8	3
121	по своей	7	3
122	этом отношении	3	3
123	между детьми	1	3
124	в состав	1	3
125	той или	2	3
126	на том	3	3
127	и сам	3	3
128	между собой	13	3
129	о котором	2	3
130	детьми и	1	3
131	о нем	1	3
132	внимание на	2	3
133	за пределами	1	3
134	в конечном	1	3
135	существенную роль	1	3
136	к ней	1	3
137	известном смысле	2	3
138	один из	6	3
139	с ними	3	3
140	между тем	3	3
141	то и	4	3
142	или даже	1	3
143	представить себе	1	3
144	как раз	1	3
145	и даже	1	3
146	или иной	3	3
147	да и	1	3
148	с этой	3	3
149	и для	2	3
150	лицо и	1	3
151	сказать что	4	3
152	или иного	2	3
153	в таком	2	3
154	к другому	2	2
155	отношения между	5	2
156	по его	1	2
157	мы не	9	2
158	же как	6	2
159	ему в	1	2
160	для окружающих	1	2
161	в ней	1	2
162	еще не	4	2
163	столь же	7	2
164	в чем	2	2
165	однако не	1	2
166	могли бы	11	2
167	как уже	6	2
168	не являются	1	2
169	в самом	3	2
170	бы с	2	2
171	из этих	4	2
172	роль в	1	2
173	как он	3	2
174	на то	4	2
175	в случае	3	2
176	вследствие этого	1	2
177	жизнью и	1	2
178	что она	5	2
179	которая не	4	2
180	не будет	2	2
181	поскольку все	1	2
182	той же	4	2
183	зрения на	2	2
184	было бы	10	2
185	несмотря на	1	2
186	ведет к	1	2
187	с точки	1	2
188	и что	10	2
189	часто не	2	2
190	жизни с	1	2
191	от его	1	2
192	всякий раз	2	2
193	и другого	2	2
194	в памяти	1	2
195	и более	1	2
196	однако в	2	2
197	что с	4	2
198	не имеет	1	2
199	в процессе	27	2
200	и внутренней	4	2
201	не могло	1	2
202	только не	1	2
203	имеем дело	2	2
204	своей природе	1	2
205	потому что	6	2
206	для нас	2	2
207	с таким	1	2
208	в области	7	2
209	у нас	1	2
210	и здесь	2	2
211	имеет место	3	2
212	оно не	2	2
213	но для	1	2
214	и он	1	2
215	подобно тому	1	2
216	что у	1	2
217	можно было	6	2
218	том как	1	2
219	быть может	1	2
220	все те	1	2
221	или иначе	2	2
222	необходимо должна	1	2
223	что и	10	2
224	представления о	2	2
225	дело с	3	2
226	может оказаться	1	2
227	не происходит	2	2
228	со всеми	6	2
229	с нею	2	2
230	в виде	3	2
231	в начале	2	2
232	время является	1	2
233	обратиться к	1	2
234	одно из	1	2
235	на одном	1	2
236	могло бы	4	2
237	вовсе не	1	2
238	не случайно	1	2
239	не обязательно	1	2
240	именно в	5	2
241	а с	3	2
242	говорит о	1	2
243	только по	1	2
244	превращается в	1	2
245	так же	17	2
246	в него	3	2
247	по своему	11	2
248	видит в	1	2
249	в течение	2	2
250	тому как	2	2
251	но это	5	2
252	к которому	3	2
253	не объясняет	1	2
254	в результате	3	2
255	бы в	2	2
256	хотя бы	1	2
257	только что	2	2
258	как показывает	2	2
259	вступает в	2	2
260	в свою	3	2
261	от второго	1	2
262	между внешней	1	2
263	точно так	1	2
264	в своих	2	2
265	по поводу	1	2
266	как на	2	2
267	самых общих	1	1
268	говоря о	1	1
269	отношения к	1	1
270	одним из	5	1
271	также и	1	1
272	например в	1	1
273	предполагает что	1	1
274	состоящий из	1	1
275	словами и	1	1
276	каждый из	2	1
277	который можно	1	1
278	тем же	4	1
279	между двумя	2	1
280	которое могло	1	1
281	из его	1	1
282	видеть в	1	1
283	в зависимости	5	1
284	всей ее	1	1
285	им самим	1	1
286	вопрос о	1	1
287	именно к	1	1
288	исследования в	1	1
289	оба эти	3	1
290	на себя	2	1
291	чисто внешней	1	1
292	речи у	1	1
293	мы и	2	1
294	зависимости от	6	1
295	собой в	1	1
296	иное как	1	1
297	иначе как	1	1
298	во всех	1	1
299	бы она	1	1
300	слов не	1	1
301	очевидно что	1	1
302	после каждой	2	1
303	отношение к	1	1
304	не просто	1	1
305	и взрослыми	1	1
306	за пределы	1	1
307	голосом и	1	1
308	относится к	1	1
309	как говорит	5	1
310	наряду с	3	1
311	сказано все	1	1
312	за этим	1	1
