N	2gram	Bakhtin_sl_2	FransuaR
1	и в	39	40
2	то есть	26	18
3	и его	33	17
4	прежде всего	8	16
5	в этом	16	15
6	в романе	46	15
7	мы уже	2	13
8	не только	24	13
9	в его	7	13
10	и не	22	13
11	вовсе не	10	12
12	что в	3	12
13	как и	6	11
14	романа рабле	1	11
15	но и	21	11
16	таким образом	8	10
17	как мы	7	10
18	и т.п	2	10
19	в сущности	6	9
20	он не	2	9
21	в них	6	9
22	может быть	37	9
23	и все	5	9
24	и до	1	8
25	той же	3	8
26	и на	4	8
27	отношение к	4	8
28	все эти	6	8
29	и с	9	8
30	в том	5	8
31	у него	3	8
32	но в	6	8
33	то же	4	7
34	в своем	6	7
35	культуры и	1	7
36	в виду	1	7
37	в ту	1	7
38	до нас	1	7
39	в одном	2	7
40	и др	4	7
41	в духе	1	7
42	во всех	12	6
43	в самом	1	6
44	в этих	7	6
45	в то	4	6
46	же время	4	6
47	связи с	3	6
48	в образах	1	6
49	и других	4	6
50	мы еще	1	6
51	до конца	17	6
52	в той	4	6
53	он говорит	1	6
54	в своей	1	6
55	к этому	1	6
56	в нем	19	5
57	со всеми	2	5
58	так сказать	6	5
59	в основе	4	5
60	и для	5	5
61	xx века	1	5
62	в особенности	3	5
63	те же	2	5
64	в литературе	1	5
65	для него	7	5
66	то что	2	5
67	не было	2	5
68	а не	14	5
69	в связи	2	5
70	как раз	1	5
71	в своих	1	5
72	смысле слова	1	4
73	также и	2	4
74	жизни и	6	4
75	в ней	3	4
76	xix века	4	4
77	в истории	11	4
78	в нашем	2	4
79	мы слышим	1	4
80	в мире	1	4
81	ни в	4	4
82	том что	5	4
83	в эту	1	4
84	в их	2	4
85	даже в	2	4
86	того чтобы	2	4
87	в области	2	4
88	и смертью	1	4
89	о том	2	4
90	и о	1	4
91	так в	2	4
92	роль в	2	4
93	особенно в	2	4
94	мировой литературе	2	4
95	и здесь	2	4
96	а также	3	4
97	один из	5	4
98	только на	1	4
99	так как	4	4
100	и даже	7	4
101	до сих	2	4
102	и глубже	1	4
103	здесь в	3	4
104	века и	1	4
105	и потому	7	4
106	в данном	2	4
107	не касается	1	4
108	сих пор	2	4
109	в основном	4	4
110	все это	16	4
111	в мировой	2	4
112	еще более	2	4
113	и шире	1	3
114	xvii века	2	3
115	и есть	1	3
116	правильного понимания	1	3
117	только для	1	3
118	с его	7	3
119	по отношению	4	3
120	отличие от	13	3
121	в этой	1	3
122	кроме того	2	3
123	и как	3	3
124	и наконец	5	3
125	и к	6	3
126	шире и	1	3
127	в себе	2	3
128	связанные с	4	3
129	при этом	7	3
130	большей или	1	3
131	всех этих	4	3
132	для понимания	1	3
133	об этом	1	3
134	на протяжении	2	3
135	но именно	1	3
136	мы видели	2	3
137	вообще очень	1	3
138	в отличие	12	3
139	для этого	4	3
140	в таких	1	3
141	дело не	1	3
142	одна из	4	3
143	во всем	4	3
144	уже говорили	1	3
145	о нем	2	3
146	они были	1	3
147	но все	5	3
148	правда не	1	3
149	и самое	1	3
150	здесь не	4	3
151	еще в	1	3
152	со всею	3	3
153	в другом	2	3
154	другими словами	1	3
155	никак не	1	3
