N	3gram	Propp_Isto_3	Psycholo
1	на то что	1	12
2	в том что	5	11
3	с точки зрения	1	9
4	мы видим что	4	7
5	заключается в том	1	6
6	с самого начала	1	6
7	до сих пор	5	5
8	с одной стороны	2	5
9	с другой стороны	7	5
10	и т д	15	4
11	как если бы	1	3
12	и то что	2	3
13	мы уже говорили	1	3
14	о том что	2	3
15	должны были бы	1	2
16	мы видим в	1	2
17	если бы она	2	2
18	на самом деле	1	2
19	как мы увидим	1	2
20	только то что	1	2
21	вместе с тем	1	2
22	то время как	2	2
23	в данном случае	3	2
24	смысле этого слова	1	2
25	во всяком случае	2	2
26	мы видели что	3	2
27	мы увидим ниже	2	2
28	образом мы видим	1	2
29	в то время	2	2
30	и вместе с	1	2
31	в свою очередь	1	2
32	в том смысле	1	2
33	как мы видели	5	2
34	для нас важно	1	1
35	но все же	2	1
36	что он все	1	1
37	что в этом	1	1
38	и столь же	1	1
39	показывает что в	2	1
40	утверждать что в	1	1
41	мы должны были	1	1
42	каждого из них	1	1
43	в силу того	1	1
44	увидим ниже что	1	1
45	это то чего	1	1
46	но они не	1	1
47	с тем что	1	1
48	можно было бы	1	1
49	это вовсе не	1	1
50	и здесь мы	2	1
51	что и здесь	2	1
52	может быть и	1	1
53	том смысле как	1	1
54	с этой точки	1	1
55	согласии с этим	1	1
56	бы она не	1	1
57	видит перед собой	1	1
58	мы сейчас увидим	1	1
59	здесь мы имеем	3	1
60	во все время	2	1
61	состоит в том	2	1
62	так как они	1	1
63	смысле как это	1	1
64	в течение месяца	1	1
65	в такой же	1	1
66	мы уже видели	3	1
67	и той же	1	1
68	но если бы	1	1
69	и говорит если	1	1
70	этой точки зрения	1	1
71	бы для них	1	1
72	в тех случаях	1	1
73	все равно как	2	1
74	и к ней	1	1
75	сих пор не	1	1
76	здесь не только	1	1
77	подводя итоги мы	1	1
78	таким образом мы	2	1
79	раньше чем перейти	2	1
80	не только не	2	1
81	видим что здесь	1	1
82	но в его	1	1
83	в себя и	1	1
84	мы знаем что	1	1
85	можно сказать что	1	1
86	той роли которую	1	1
87	но и не	1	1
88	и вступает в	1	1
89	не могли согласиться	1	1
90	что здесь мы	1	1
91	чем перейти к	2	1
92	они не только	1	1
93	таким образом и	2	1
94	одной и той	1	1
95	не только то	1	1
96	не может быть	1	1
97	видим что в	1	1
98	он никак не	1	1
99	она не может	1	1
100	подобно тому как	1	1
101	к тому же	2	1
102	ту роль которую	1	1
