N	2gram	Vygotskiy__7	DiskursI
1	в качестве	5	34
2	не только	24	28
3	в том	18	23
4	а не	6	22
5	том что	17	19
6	представляет собой	19	17
7	может быть	7	17
8	как и	15	16
9	и в	26	16
10	в этом	29	15
11	еще не	4	14
12	но и	11	14
13	при этом	1	13
14	по своей	10	11
15	но не	3	11
16	прежде всего	7	11
17	и не	18	11
18	как в	4	10
19	с другой	4	10
20	по отношению	6	9
21	в нем	2	9
22	не может	11	9
23	состоит в	3	9
24	с одной	5	9
25	одной стороны	5	9
26	в частности	1	9
27	отношению к	5	9
28	отнюдь не	1	8
29	но в	4	8
30	о том	4	8
31	так и	3	8
32	не было	1	7
33	в себе	9	7
34	то же	8	7
35	не в	4	7
36	в основе	3	7
37	в его	4	7
38	только в	8	7
39	в своем	1	6
40	и как	1	6
41	ни к	1	6
42	во всех	6	5
43	отличие от	2	5
44	тому же	1	5
45	в силу	5	5
46	в котором	4	5
47	в их	2	5
48	в отличие	2	5
49	в процессе	5	5
50	в себя	1	5
51	по природе	2	5
52	или иной	1	5
53	можно сказать	5	5
54	а с	1	5
55	в данном	5	5
56	как бы	6	5
57	к тому	7	5
58	а в	2	5
59	то что	24	5
60	в своей	3	5
61	и о	3	4
62	в которых	2	4
63	в сторону	1	4
64	отношение к	2	4
65	и к	7	4
66	в целом	5	4
67	на его	2	4
68	не как	1	4
69	лишь в	2	4
70	в них	1	4
71	привело к	2	4
72	потому что	16	4
73	могут быть	2	4
74	для себя	24	4
75	по сути	1	4
76	и т.д	1	4
77	внимание на	2	4
78	между тем	1	4
79	во втором	3	4
80	как правило	1	4
81	одной из	4	4
82	что он	8	4
83	для него	3	4
84	по своим	2	4
85	что не	2	4
86	связи с	4	4
87	не является	3	4
88	что в	12	4
89	также и	2	3
90	того же	1	3
91	и потому	3	3
92	в первом	3	3
93	столь же	2	3
94	той или	1	3
95	в одной	3	3
96	с этим	2	3
97	перед нами	2	3
98	в самом	9	3
99	человеческого сознания	2	3
100	вследствие этого	1	3
101	заключается в	6	3
102	это не	3	3
103	точки зрения	28	3
104	в ходе	12	3
105	в своих	2	3
106	по себе	3	3
107	в то	3	3
108	к той	1	3
109	таким образом	23	3
110	ли не	2	3
111	должны быть	4	3
112	они и	1	3
113	в ситуации	7	3
114	анекдот в	1	3
115	как не	1	3
116	свою очередь	2	3
117	но при	1	3
118	в ее	6	3
119	времени и	1	3
120	еще в	1	3
121	или на	1	3
122	что и	3	3
123	в сферу	1	3
124	в лингвистике	1	3
125	в данной	1	3
126	из них	1	3
127	к ним	1	3
128	тем что	9	3
129	именно в	6	3
130	имеет место	4	3
131	в акте	1	3
132	по своему	9	3
133	тому как	1	3
134	того что	14	3
135	один из	2	3
136	все же	6	3
137	в свою	2	3
138	сказать что	8	3
139	другой стороны	1	3
140	в действительности	2	3
141	это понятие	1	3
142	отношения к	2	2
143	одним из	2	2
144	например в	1	2
145	языка с	1	2
146	и есть	2	2
147	к другому	3	2
148	едва ли	4	2
149	мы имеем	1	2
150	в сущности	9	2
151	совпадает с	3	2
152	ему в	1	2
153	этого термина	2	2
154	в виду	5	2
155	слово не	2	2
156	между собой	6	2
157	сказать и	1	2
158	но как	1	2
159	за пределы	1	2
160	стороны и	4	2
161	как к	3	2
162	хотя и	1	2
163	целый ряд	4	2
164	в этой	3	2
165	стороны это	1	2
166	в речевой	1	2
167	так сказать	1	2
168	в значении	1	2
169	что представляет	1	2
170	силу своей	1	2
171	подобно тому	1	2
172	и по	3	2
173	на этом	1	2
174	так например	1	2
