N	2gram	Propp_Isto_7	Komedia
1	и в	24	22
2	и не	4	21
3	т е	16	16
4	том что	10	13
5	таким образом	7	12
6	в том	7	12
7	так как	8	11
8	со стороны	2	11
9	в доме	1	10
10	ни в	2	10
11	потому что	9	10
12	в самом	2	9
13	до сих	2	9
14	вместе с	7	9
15	сих пор	3	9
16	в этом	12	8
17	его в	3	8
18	в своем	1	8
19	к ней	2	8
20	что отец	2	8
21	о том	9	8
22	если бы	1	8
23	в его	1	8
24	что и	8	8
25	что он	21	8
26	то же	8	7
27	при этом	4	7
28	не по	2	7
29	об этом	6	7
30	в конце	3	7
31	о чем	1	7
32	только что	1	7
33	а в	10	7
34	того же	2	6
35	самом деле	1	6
36	еще не	8	6
37	ничуть не	1	6
38	так что	3	6
39	в то	2	6
40	и его	3	6
41	к тому	1	6
42	ясно что	1	6
43	и что	10	6
44	для того	1	6
45	может быть	14	6
46	во время	6	6
47	к этому	2	6
48	не хочет	1	5
49	что его	2	5
50	отношение к	5	5
51	но в	5	5
52	не только	21	5
53	а по	1	5
54	он не	6	5
55	в своей	1	5
56	в которых	1	5
57	то это	5	5
58	не менее	5	5
59	связи с	3	5
60	к себе	3	5
61	и сам	1	5
62	хотя и	3	5
63	с ним	5	5
64	к нему	7	5
65	что в	13	5
66	по отношению	1	5
67	из них	2	5
68	тем что	6	5
69	прежде всего	2	5
70	как это	2	5
71	все это	8	5
72	и т	17	4
73	то ли	2	4
74	на себя	2	4
75	в ней	1	4
76	он был	1	4
77	с другой	9	4
78	тут же	1	4
79	все же	9	4
80	когда он	3	4
81	то что	7	4
82	что к	1	4
83	что она	5	4
84	но все	4	4
85	и с	1	4
86	должен был	2	4
87	с тем	1	4
88	точки зрения	4	4
89	не в	9	4
90	на него	2	4
91	у него	10	4
92	и здесь	12	4
93	друг друга	2	4
94	так и	5	4
95	здесь нет	3	4
96	между собой	1	4
97	и поэтому	1	4
98	сразу же	1	4
99	не дает	1	4
100	т п	1	4
101	вовсе не	4	4
102	но и	11	4
103	ничем не	2	4
104	а не	8	4
105	в связи	2	4
106	тем более	2	4
107	хотя бы	1	4
108	так же	6	4
109	к свадьбе	1	3
110	который в	1	3
111	жениться на	4	3
112	с его	3	3
113	в ее	2	3
114	в отсутствие	1	3
115	с этим	2	3
116	и к	1	3
117	и этим	3	3
118	ситуации в	1	3
119	в которой	2	3
120	представляет собой	4	3
121	в этой	1	3
122	и тот	2	3
123	как он	6	3
124	на то	3	3
125	не могла	1	3
126	в нем	6	3
127	что ни	1	3
128	то ни	1	3
129	было бы	2	3
130	по всему	1	3
131	в них	3	3
132	далеко не	1	3
133	как и	6	3
134	но если	1	3
135	том как	1	3
136	себе в	1	3
137	с точки	1	3
138	с дочерью	2	3
139	отцом и	1	3
140	тем не	4	3
141	отец и	2	3
142	к ним	2	3
143	не имеет	4	3
144	никогда не	4	3
145	ничего не	5	3
146	же самое	1	3
147	возможно что	3	3
148	обращается к	3	3
149	должно было	2	3
150	тех пор	1	3
151	не о	1	3
152	одной из	4	3
153	с одной	5	3
154	в начале	1	3
155	что не	2	3
156	у того	2	3
157	это обстоятельство	2	3
158	не так	2	3
159	среди которых	1	3
160	мы можем	4	3
161	отношению к	1	3
162	в других	4	3
163	и даже	3	3
164	на ее	1	3
165	ему не	1	3
166	на которые	1	3
167	перед ним	1	3
168	на этот	2	3
169	один из	7	3
170	если не	4	3
171	в частности	1	3
172	не может	14	3
173	конечно не	2	3
174	по своему	1	3
175	одной стороны	5	3
176	как бы	4	3
177	с этой	6	3
178	в целом	1	3
179	еще больше	1	3
180	не знает	1	3
181	дело с	1	3
182	все что	1	3
183	в какой	1	3
184	отношения к	1	2
185	такое же	2	2
186	здесь и	2	2
187	из его	1	2
188	его не	2	2
189	мы не	4	2
190	время как	2	2
191	представление о	3	2
192	не совсем	2	2
193	из комедии	1	2
194	и он	3	2
195	но при	2	2
196	и на	2	2
197	бы то	1	2
198	во всех	7	2
199	он говорит	2	2
200	с отцом	1	2
201	что они	3	2
202	как в	12	2
203	стороны и	2	2
204	в сопровождении	1	2
205	в герое	3	2
206	и хотя	1	2
207	не приходится	1	2
208	после чего	2	2
209	если он	3	2
210	ни было	1	2
211	и если	3	2
212	на его	2	2
213	после этого	3	2
214	состоит в	1	2
215	в силу	2	2
216	не с	1	2
217	а как	1	2
218	это не	10	2
219	отца и	2	2
220	еще одно	1	2
221	не ясно	2	2
222	ни одной	1	2
223	на основании	1	2
224	как видно	1	2
225	не мог	1	2
226	этой связи	1	2
227	и без	1	2
228	в котором	2	2
229	в их	4	2
230	ее руки	2	2
231	того кто	2	2
232	что эта	1	2
233	сам он	2	2
234	тому что	2	2
235	она не	2	2
236	вплоть до	2	2
237	дело не	5	2
238	что их	1	2
239	в основе	2	2
240	больше чем	1	2
241	ему и	1	2
242	и после	2	2
243	в руки	1	2
244	до смерти	1	2
245	одним из	1	2
246	его дочь	1	2
247	все еще	1	2
248	если же	1	2
249	и это	2	2
250	как мы	3	2
251	и о	2	2
252	вывод что	1	2
253	здесь не	2	2
254	без всякого	2	2
255	то время	2	2
256	в образе	3	2
257	можно было	1	2
258	меч и	1	2
259	по тому	1	2
260	от своей	1	2
261	а также	1	2
262	в другом	1	2
263	на вопрос	4	2
264	брак с	2	2
265	откуда у	1	2
266	и во	1	2
267	из греческих	1	2
268	происхождение и	1	2
269	за ней	1	2
270	тот же	2	2
271	должен быть	1	2
272	сына и	1	2
273	к отцу	2	2
274	и ее	2	2
275	на брак	1	2
276	в качестве	3	2
277	уже в	3	2
278	с женой	2	2
279	за ним	1	2
280	от отца	4	2
281	мы знаем	2	2
282	до того	1	2
283	от того	1	2
284	представляют собой	5	2
285	от руки	2	2
286	на дочери	3	2
287	а на	1	2
288	игры на	1	2
289	что мы	3	2
290	под влиянием	1	2
291	до этого	1	2
292	его на	2	2
293	из которых	1	2
294	к своему	1	2
295	не могут	2	2
296	по существу	4	2
297	для понимания	1	2
298	его от	1	2
299	этом случае	1	2
300	видно что	5	2
301	и ты	1	2
302	при всем	1	2
303	ли в	1	2
