N	2gram	Vygotskiy__2	Vladivir
1	и в	15	30
2	в этом	19	20
3	то что	20	20
4	у него	2	19
5	и не	7	18
6	в том	33	18
7	и с	4	14
8	что он	12	13
9	не только	15	12
10	том что	27	12
11	там же	1	12
12	что в	14	12
13	как мы	6	11
14	в его	2	11
15	а в	4	11
16	сказать что	6	11
17	и вообще	2	10
18	а также	2	10
19	и даже	5	10
20	все же	4	9
21	было бы	10	9
22	не в	8	9
23	не может	9	9
24	для него	3	9
25	потому что	7	9
26	в своем	9	8
27	но в	6	8
28	что же	2	8
29	связи с	9	8
30	но и	10	8
31	в связи	6	8
32	вместе с	6	8
33	до конца	1	7
34	ни в	2	7
35	точки зрения	26	7
36	никогда не	8	7
37	может быть	9	7
38	а не	3	7
39	как это	6	7
40	для нас	4	7
41	и все	3	7
42	также и	2	6
43	он был	1	6
44	и к	6	6
45	в себе	2	6
46	об этом	3	6
47	и его	4	6
48	у нас	1	6
49	только в	4	6
50	всяком случае	6	6
51	а именно	1	6
52	еще и	1	6
53	прежде всего	4	6
54	к этому	4	6
55	во всяком	7	6
56	того же	3	5
57	и то	1	5
58	с этим	3	5
59	все эти	3	5
60	при этом	3	5
61	как и	6	5
62	в своей	4	5
63	в котором	2	5
64	по себе	7	5
65	так как	4	5
66	для себя	3	5
67	в дальнейшем	1	5
68	так и	8	5
69	с ним	3	5
70	другими словами	1	5
71	и что	8	5
72	того что	17	5
73	тот же	7	5
74	так что	1	5
75	но что	2	5
76	в течение	2	5
77	как бы	7	5
78	все это	4	5
79	в результате	3	5
80	из этого	1	5
81	с с	2	4
82	то же	5	4
83	с в	4	4
84	той же	2	4
85	я не	1	4
86	то это	1	4
87	и он	1	4
88	в ней	1	4
89	и на	1	4
90	время в	1	4
91	что его	4	4
92	с его	4	4
93	в которой	4	4
94	что это	6	4
95	в целом	10	4
96	в этой	6	4
97	и если	1	4
98	в нем	1	4
99	он не	7	4
100	его в	1	4
101	это было	1	4
102	и мы	2	4
103	несмотря на	4	4
104	мы знаем	7	4
105	в этих	2	4
106	мы должны	6	4
107	вот что	1	4
108	не есть	1	4
109	и о	1	4
110	здесь не	1	4
111	можно сказать	2	4
112	с а	1	4
113	о том	9	4
114	с которыми	1	4
115	конечно не	1	4
116	вовсе не	6	4
117	со стороны	3	4
118	именно в	2	4
119	так же	4	4
120	с этой	2	4
121	но это	1	4
122	в начале	4	4
123	и наконец	1	4
124	на этот	6	4
125	него в	1	4
126	по поводу	4	4
127	говоря о	1	3
128	едва ли	7	3
129	и вот	1	3
130	что можно	3	3
131	во всех	2	3
132	но не	3	3
133	не то	2	3
134	отличие от	3	3
135	его на	1	3
136	как в	4	3
137	и как	2	3
138	более или	2	3
139	из этих	4	3
140	учение о	1	3
141	в очень	1	3
142	таким образом	14	3
143	те же	3	3
144	должен был	1	3
145	в них	4	3
146	должно быть	2	3
147	или менее	2	3
148	в отношении	6	3
149	в следующем	3	3
150	с точки	18	3
151	в отличие	3	3
152	том же	2	3
153	только и	1	3
154	учения о	2	3
155	к ней	2	3
156	в области	1	3
157	когда мы	1	3
158	и вполне	1	3
159	где он	1	3
160	и это	3	3
161	что и	2	3
162	вообще в	2	3
163	философии и	3	3
164	мы будем	3	3
165	уже в	5	3
166	в виде	1	3
167	этот раз	1	3
168	здесь мы	1	3
169	дело в	1	3
170	под влиянием	1	3
171	в данном	3	3
172	духовного развития	1	3
173	да и	1	3
174	по существу	5	3
175	своей жизни	2	3
176	и для	2	3
177	уже на	1	3
178	еще более	1	3
179	тем более	3	3
180	хотя бы	4	3
181	точно так	1	3
182	и особенно	3	3
183	я и	1	2
184	увидим ниже	2	2
185	сам по	1	2
186	но тем	1	2
187	и есть	2	2
188	и до	3	2
189	что эти	1	2
190	приходит к	1	2
191	мы уже	6	2
192	еще на	1	2
193	на первом	1	2
194	что если	2	2
195	единство и	1	2
196	есть нечто	2	2
197	только тогда	2	2
198	в общем	3	2
199	себе и	1	2
200	яснее и	1	2
201	я должен	1	2
202	к числу	1	2
203	он на	3	2
204	есть его	1	2
205	в самом	11	2
206	бы с	3	2
207	еще один	2	2
208	в последнее	4	2
209	как он	6	2
210	на то	6	2
211	а к	1	2
212	мысли и	1	2
213	которой не	1	2
214	же это	2	2
215	том чтобы	4	2
216	и сам	3	2
217	и по	3	2
218	на этом	1	2
219	но дело	1	2
220	но все	2	2
221	и может	1	2
222	на все	2	2
223	заключается в	8	2
224	это не	5	2
225	с тем	1	2
226	которой он	1	2
227	мы видели	6	2
228	мы не	10	2
229	нисколько не	2	2
