N	3gram	Propp_Isto_4	Myshleni
1	по сравнению с	3	14
2	к тому что	1	7
3	так же как	12	6
4	в то время	1	6
5	можно сказать что	1	6
6	то же самое	2	6
7	в зависимости от	1	5
8	то время как	1	5
9	и тем самым	1	5
10	потому что он	1	4
11	на то что	3	4
12	как мы видели	3	4
13	до сих пор	5	3
14	мы видели что	3	3
15	мы знаем что	7	3
16	мы видим в	1	2
17	начинается с того	2	2
18	в этом случае	3	2
19	знаем что в	1	2
20	если верно что	1	2
21	и не может	1	2
22	представить себе что	1	2
23	независимо от того	1	2
24	на этот вопрос	2	2
25	вместе с тем	1	2
26	и то что	5	2
27	к которому они	1	2
28	таким образом мы	1	2
29	то что он	2	2
30	не могут быть	1	2
31	с другой стороны	4	2
32	это мы видим	1	2
33	с того что	2	2
34	в связи с	2	2
35	хотя и в	1	2
36	не может быть	4	2
37	что иное как	3	1
38	но и по	1	1
39	в свете этих	2	1
40	не только по	1	1
41	но так как	1	1
42	ответить на этот	1	1
43	в том числе	1	1
44	внимание на то	1	1
45	о том как	1	1
46	же как и	4	1
47	тому что в	1	1
48	что как бы	1	1
49	как и все	1	1
50	между ними существует	1	1
51	является то что	1	1
52	что он не	1	1
53	но то же	1	1
54	но он не	1	1
55	совершенно так же	6	1
56	точно так же	5	1
57	но мы знаем	2	1
58	и могут быть	1	1
59	может быть уже	1	1
60	чем перейти к	1	1
61	одновременно и в	1	1
62	в одном случае	3	1
63	не говорит о	1	1
64	содержит в себе	2	1
65	в данном случае	3	1
66	не потому что	1	1
67	не только в	2	1
68	и не по	1	1
69	то что она	1	1
70	чтобы ответить на	1	1
71	вошел и в	1	1
72	это объясняет нам	1	1
73	от предмета и	1	1
74	становится понятным почему	1	1
75	но вместе с	1	1
76	в широком смысле	1	1
77	происходит иначе чем	1	1
78	есть не что	1	1
79	установить что в	1	1
80	только тогда когда	1	1
81	мы не можем	1	1
82	не что иное	3	1
83	вообще не знает	1	1
84	но не для	1	1
85	же самое что	1	1
86	как и в	1	1
87	он должен был	2	1
88	это приводит нас	3	1
89	смысле этого слова	2	1
90	он делает это	1	1
91	не только это	1	1
92	в другом случае	2	1
93	после того как	2	1
94	тем не менее	2	1
95	подобно тому как	1	1
96	ничего общего с	1	1
97	что и в	1	1
