N	2gram	Tiupa_Hudo_1	Myshleni
1	то что	4	26
2	в этом	11	25
3	что он	3	25
4	потому что	3	21
5	таким образом	3	19
6	точки зрения	10	18
7	в том	18	18
8	не может	7	18
9	того чтобы	2	17
10	не только	16	16
11	и в	19	16
12	того что	4	16
13	так как	1	16
14	что в	6	16
15	том что	8	15
16	так же	2	15
17	и развитием	1	14
18	для того	2	14
19	в сущности	1	13
20	между собой	2	13
21	сказать что	4	13
22	по отношению	9	12
23	в ходе	5	12
24	в области	6	12
25	и что	3	12
26	и не	15	12
27	и развития	1	12
28	отношению к	9	12
29	из того	1	11
30	отношение к	5	11
31	в его	9	11
32	но не	11	10
33	в силу	1	10
34	было бы	1	10
35	как мы	1	10
36	только в	5	10
37	а не	9	10
38	с точки	3	9
39	в отношении	3	9
40	может быть	14	9
41	то же	10	8
42	в известном	1	8
43	должно быть	1	8
44	как и	2	8
45	если бы	3	8
46	тем самым	4	8
47	в основе	4	8
48	о том	2	8
49	он не	4	8
50	как это	5	8
51	же как	1	7
52	того же	2	7
53	и есть	1	7
54	представляет собой	10	7
55	внутренней речи	14	7
56	в нем	5	7
57	но он	3	7
58	по себе	2	7
59	приводит к	5	7
60	так и	11	7
61	известном смысле	1	7
62	если мы	2	7
63	к объекту	1	7
64	и на	2	6
65	могли бы	1	6
66	но в	7	6
67	в этой	2	6
68	состоит в	16	6
69	в другом	3	6
70	но если	1	6
71	не в	7	6
72	что все	1	6
73	у него	1	6
74	но и	10	6
75	деятельности сознания	1	6
76	речи и	3	6
77	в той	3	6
78	в какой	2	6
79	к тому	4	6
80	в сфере	1	5
81	в такой	1	5
82	мере в	1	5
83	что они	1	5
84	как в	2	5
85	в своем	2	5
86	говорит что	2	5
87	в которой	2	5
88	он должен	3	5
89	тому что	2	5
90	с ним	2	5
91	в то	6	5
92	никогда не	2	5
93	но мы	1	5
94	можно сказать	5	5
95	заключается в	2	5
96	обе эти	1	5
97	тот же	1	5
98	для него	4	5
99	тем что	1	5
100	как бы	9	5
101	не является	4	5
102	не знает	3	5
103	и то	4	4
104	той же	1	4
105	а только	4	4
106	друг от	1	4
107	за пределы	2	4
