N	2gram	Tiupa_Anal_3	FransuaR
1	и в	18	29
2	то есть	10	21
3	таким образом	4	20
4	и не	12	16
5	в этой	6	13
6	и все	2	13
7	но в	2	12
8	как и	14	12
9	и т.п	5	12
10	и на	4	11
11	в этом	14	11
12	так и	14	11
13	то же	3	10
14	мы уже	1	10
15	не только	22	10
16	в то	3	10
17	как мы	1	10
18	в романе	2	10
19	все эти	2	9
20	его в	3	9
21	в конце	5	9
22	вовсе не	1	9
23	но и	13	9
24	же время	3	8
25	и его	13	8
26	в его	7	8
27	прежде всего	5	8
28	как бы	10	8
29	в них	2	7
30	в том	9	7
31	еще и	3	7
32	в сущности	5	6
33	своего рода	8	6
34	в большинстве	2	6
35	это и	2	5
36	и до	1	5
37	в нем	2	5
38	большинстве случаев	1	5
39	он и	3	5
40	в своей	1	5
41	рядом с	1	5
42	и о	1	5
43	это не	2	5
44	все они	2	5
45	у него	1	5
46	далеко не	4	5
47	сказать что	2	5
48	и по	2	5
49	того же	5	5
50	связана с	1	4
51	на самом	1	4
52	и есть	1	4
53	еще не	6	4
54	с его	8	4
55	с помощью	1	4
56	точки зрения	3	4
57	но они	2	4
58	характер этого	1	4
59	в результате	5	4
60	жизнь и	3	4
61	в литературе	1	4
62	и одновременно	1	4
63	что он	4	4
64	тем что	2	4
65	с другой	7	4
66	и др	1	4
67	по своему	2	4
68	но это	1	4
69	все это	3	4
70	один из	2	4
71	перед нами	4	4
72	мира и	2	4
73	то что	2	4
74	есть и	1	4
75	жизни и	1	4
76	здесь и	3	3
77	по преимуществу	2	3
78	в доме	1	3
79	той же	5	3
80	и здесь	2	3
81	в ней	2	3
82	но как	3	3
83	как к	2	3
84	в своем	4	3
85	и как	4	3
86	то в	2	3
87	в себе	2	3
88	при этом	11	3
89	он не	6	3
90	всех этих	1	3
91	и вот	2	3
92	и сам	4	3
93	для того	1	3
94	подобно тому	3	3
95	в году	3	3
96	а затем	1	3
97	этой традиции	1	3
98	особенно в	1	3
99	том что	12	3
100	в эту	1	3
101	свою речь	1	3
102	того чтобы	1	3
103	по своей	2	3
104	с ее	3	3
105	здесь не	3	3
106	в ее	3	3
107	в дальнейшем	2	3
108	роль в	3	3
109	что у	1	3
110	образом в	1	3
111	отметить что	1	3
112	того что	1	3
113	с ними	1	3
114	на языке	3	3
115	и так	1	3
116	в качестве	12	3
117	и их	1	3
118	ведь это	1	3
119	мы можем	2	3
120	не случайно	8	3
121	и даже	8	3
122	превращается в	1	3
123	на эту	2	3
124	там где	2	3
125	тому как	2	3
126	все же	4	3
127	в пределе	1	3
128	тот же	1	3
129	другой стороны	5	3
130	в частности	12	3
131	как известно	1	2
132	перед лицом	1	2
133	с таким	1	2
134	он был	1	2
135	на них	1	2
136	на их	1	2
137	с одной	2	2
138	но не	7	2
139	если в	3	2
140	что они	3	2
141	один и	1	2
142	как в	3	2
143	хотя и	2	2
144	и к	4	2
145	бы не	1	2
146	раз в	1	2
147	и тот	1	2
148	так сказать	2	2
149	на его	2	2
150	что каждая	1	2
151	время и	1	2
152	большую часть	1	2
153	может быть	9	2
154	этом он	2	2
155	в жизни	2	2
156	мировой литературы	1	2
157	года и	1	2
158	в один	1	2
159	не мог	2	2
160	бы на	1	2
161	с точки	2	2
162	в их	6	2
163	место в	1	2
164	не столько	3	2
165	мир и	1	2
166	принадлежат к	1	2
167	дело в	2	2
168	никогда не	5	2
169	связи с	1	2
170	как будто	1	2
171	был еще	1	2
172	с полной	1	2
173	к тому	6	2
174	о том	6	2
175	в себя	2	2
176	связанных с	1	2
177	во второй	7	2
178	поэтому в	2	2
179	с ним	1	2
180	т.п в	1	2
181	а также	2	2
182	всякого рода	1	2
183	одной из	1	2
184	себя в	4	2
185	есть в	1	2
186	уже не	5	2
187	и у	1	2
188	уже в	3	2
189	единая и	1	2
190	его и	1	2
191	их как	1	2
192	в новом	2	2
193	как раз	7	2
194	в особенности	3	2
195	со стороны	9	2
196	о своей	2	2
197	именно в	3	2
198	к которому	1	2
199	одной стороны	2	2
200	они не	1	2
201	в слове	5	2
202	и первый	1	2
203	он становится	1	2
204	когда же	1	2
205	стороны в	1	2
206	уже давно	1	2
207	о чем	4	2
208	в той	2	2
209	связаны с	1	2
210	да и	2	2
211	о его	2	2
212	между прочим	1	2
213	и для	2	2
214	формы и	1	2
215	в основе	1	2
216	здесь только	1	2
217	жизни в	1	2
218	о своем	2	2
219	между ними	1	2
220	от всех	1	2
221	их с	1	2
222	не может	2	2
223	из этого	1	2
224	в трех	1	2
225	как на	1	2
226	только в	2	2
227	и другие	1	2
228	в своих	1	2
229	к этому	3	2
230	с новыми	3	1
231	как все	1	1
232	отношения к	2	1
233	честное слово	1	1
234	границ и	1	1
235	видом и	1	1
236	это игра	1	1
237	из самых	1	1
238	из его	1	1
239	видеть в	2	1
240	в самом	5	1
241	со всех	1	1
242	при анализе	1	1
243	библии ведь	1	1
244	человека и	1	1
245	он как	1	1
246	принадлежит к	4	1
247	как было	1	1
248	и он	2	1
249	он сам	1	1
250	бы мы	1	1
251	самом деле	2	1
252	жизнью но	1	1
253	не все	1	1
254	конечном счете	2	1
255	в общем	2	1
256	отношение к	1	1
257	были глубоко	1	1
258	а всего	3	1
259	отличие от	2	1
260	за пределы	1	1
261	существенно связаны	1	1
262	с этим	3	1
263	речи также	1	1
264	этом же	1	1
265	что по	4	1
266	напомним что	1	1
267	и каким	1	1
268	самом начале	1	1
269	в противоположность	2	1
270	сливается с	1	1
271	бы и	2	1
272	в целом	3	1
273	это разделение	1	1
274	право на	1	1
275	всего к	1	1
276	с их	3	1
277	ни одного	1	1
278	о ее	1	1
279	тому же	3	1
280	на то	1	1
281	после чего	2	1
282	например как	2	1
283	переодеваниями и	1	1
284	есть одна	1	1
285	его естественной	1	1
286	однако он	1	1
287	в силу	1	1
288	на жизнь	1	1
289	чтобы их	1	1
290	когда на	1	1
291	но дело	1	1
292	что она	2	1
293	здесь мы	1	1
294	в мире	5	1
295	об этом	2	1
296	полной мере	1	1
297	или даже	1	1
298	входит в	2	1
299	это было	1	1
300	даже в	2	1
301	между отдельными	1	1
302	в итоге	4	1
303	же образом	1	1
304	он же	1	1
305	в самую	1	1
306	а за	1	1
307	в данном	4	1
308	на этот	1	1
309	мы не	3	1
310	автора и	1	1
311	о которой	2	1
312	и тогда	1	1
313	и того	3	1
314	судьбы можно	1	1
315	одного и	3	1
316	на таких	1	1
317	и становится	1	1
318	или точнее	2	1
319	особенности же	1	1
320	и без	3	1
321	где мы	1	1
322	самый момент	1	1
323	единую систему	1	1
324	на свою	1	1
325	в отличие	2	1
326	мысли и	1	1
327	время от	1	1
328	времени не	1	1
329	что было	1	1
330	жениться и	1	1
331	и риторика	1	1
332	несовместимое с	1	1
333	вплоть до	2	1
334	до известной	3	1
335	все пять	1	1
336	дело не	3	1
337	на него	1	1
338	своего героя	1	1
339	его анализа	1	1
340	которого он	2	1
341	текста но	1	1
342	говорить о	3	1
343	руку а	1	1
344	же его	1	1
345	казалось бы	1	1
346	ничего не	3	1
347	веселому пиру	1	1
348	во всем	3	1
349	ему и	1	1
350	потому что	1	1
351	своей цели	1	1
352	этом отношении	3	1
353	и делает	1	1
354	ему в	1	1
355	что на	1	1
356	связывается с	1	1
357	у нас	1	1
358	отрешиться от	1	1
359	похож на	1	1
360	его за	2	1
361	бы он	1	1
362	преображается в	1	1
363	в единую	1	1
364	в полной	1	1
365	время они	1	1
366	и был	1	1
367	правда не	1	1
368	всех сторон	1	1
369	не будет	3	1
370	его была	1	1
371	свою очередь	4	1
372	данном случае	3	1
373	и от	2	1
374	идет не	1	1
375	всей своей	1	1
376	так в	3	1
377	который выставляет	1	1
378	природе своей	1	1
379	он так	1	1
380	те же	2	1
381	по природе	1	1
382	в борьбе	2	1
383	и книги	1	1
384	и всякого	1	1
385	с этого	1	1
386	если бы	1	1
387	собой и	1	1
388	в тех	2	1
389	мрачный и	1	1
390	быть ни	1	1
391	и должно	1	1
392	в отдельных	1	1
393	известной степени	3	1
394	в самой	1	1
395	чего она	1	1
396	здесь слово	1	1
397	можно сказать	4	1
398	все его	1	1
399	в конечном	2	1
400	от него	1	1
401	а у	1	1
402	что и	5	1
403	в форме	2	1
404	ко второму	3	1
405	в описании	1	1
406	его веселым	1	1
407	тех пор	2	1
408	но с	2	1
409	не как	2	1
410	о двух	1	1
411	новое рождение	1	1
412	дело с	3	1
413	сына в	1	1
414	на исключительную	1	1
415	будто бы	1	1
416	при каких	1	1
417	в литературу	2	1
418	и ее	2	1
419	от них	1	1
420	по этому	1	1
421	профанация священного	1	1
422	со всеми	2	1
423	для всех	2	1
424	каких обстоятельствах	1	1
425	обычной жизненной	1	1
426	его характеризует	1	1
427	удовольствием и	1	1
428	ним не	1	1
