N	3gram	Bakhtin_Pr_3	Formalny
1	с точки зрения	4	14
2	не может быть	6	14
3	на самом деле	10	12
4	в то же	12	7
5	то же время	12	7
6	во всяком случае	5	6
7	и т д	2	6
8	и т п	6	5
9	с другой стороны	3	5
10	а вовсе не	2	4
11	в самом деле	3	4
12	подобно тому как	2	4
13	и не может	2	4
14	в данном случае	1	4
15	бы то ни	4	4
16	то ни было	4	4
17	в большинстве случаев	2	4
18	для того чтобы	1	4
19	как мы знаем	2	4
20	может войти в	2	3
21	а не в	2	3
22	по отношению к	5	3
23	все без исключения	2	3
24	точки зрения его	1	3
25	в этом отношении	1	3
26	вместе с тем	2	3
27	в том что	1	3
28	раз и навсегда	1	3
29	вовсе не является	1	3
30	с таким же	1	2
31	в этом смысле	4	2
32	самом же деле	1	2
33	и во всяком	1	2
34	в нем и	1	2
35	мы увидим что	2	2
36	как и все	2	2
37	и в то	5	2
38	в отличие от	2	2
39	мы без труда	2	2
40	на самом же	1	2
41	слова и его	3	2
42	в высшей степени	3	2
43	целого т е	1	2
44	мы видели что	1	2
45	всяком случае в	1	2
46	так и в	2	2
47	не только не	1	2
48	как бы ни	1	2
49	именно потому что	2	2
50	к тому что	1	2
51	тем не менее	2	2
52	смысле этого слова	2	2
53	в конце концов	3	2
54	как мы видели	2	2
55	в пределах одного	2	2
56	как и самое	1	1
57	под эту категорию	1	1
58	в нем происходит	1	1
59	и того же	1	1
60	так и не	1	1
61	одних и тех	1	1
62	хотя и не	1	1
63	точки зрения на	1	1
64	сводится к тому	2	1
65	что же такое	1	1
66	и столь же	1	1
67	одним из средств	1	1
68	огромном большинстве случаев	1	1
69	какой бы то	1	1
70	бы ни был	1	1
71	из нашего рассмотрения	1	1
72	т е именно	1	1
73	какого бы то	1	1
74	чего бы то	2	1
75	и до конца	1	1
76	в том же	1	1
77	один и тот	1	1
78	в этом случае	2	1
79	что же касается	1	1
80	в одних и	1	1
81	хотя бы и	2	1
82	же время не	2	1
83	оставаясь в пределах	1	1
84	в этом произведении	1	1
85	друг на друга	2	1
86	но для этого	1	1
87	но путь к	1	1
88	такой же степени	2	1
89	к тому чтобы	2	1
90	возможно лишь в	1	1
91	нашли бы в	1	1
92	к его внутреннему	1	1
93	со всех сторон	1	1
94	до сих пор	1	1
95	и тех же	1	1
96	и в других	1	1
97	в значительной степени	1	1
98	и сводится к	1	1
99	но там где	1	1
100	и тот же	1	1
101	так же не	1	1
102	но при этом	1	1
103	все это и	1	1
104	еще не кончаются	1	1
105	всех без исключения	1	1
106	и не было	1	1
107	и по отношению	1	1
108	один из моментов	1	1
109	они на самом	1	1
110	и вместе с	1	1
111	художественное произведение в	1	1
112	в такой же	2	1
113	и все эти	1	1
114	все более и	1	1
115	в огромном большинстве	1	1
116	тоже не может	1	1
117	как впрочем и	1	1
118	что они на	1	1
119	вовсе не являются	1	1
120	он и не	2	1
121	не может и	1	1
122	в его целом	2	1
123	потому что они	1	1
124	никогда не является	1	1
125	о том что	2	1
126	неразрывной связи с	1	1
127	мы можем сказать	1	1
128	и пр в	1	1
129	может и не	1	1
130	эту категорию и	1	1
131	с самого начала	8	1
132	и в самом	3	1
133	более и более	1	1
134	увидеть и понять	1	1
135	выходит за пределы	2	1
136	и так же	1	1
137	той или иной	2	1
138	в нем нет	1	1
139	героя в этом	1	1
140	но все же	1	1
141	сказать хотя бы	1	1
142	можно сказать что	1	1
143	на то что	1	1
144	лежит в основе	1	1
145	одного и того	1	1
146	а вместе с	1	1
147	так как здесь	1	1
148	этого слова и	2	1
149	в целом это	1	1
150	мы уже указывали	1	1
151	самом деле все	1	1
152	в отношении к	7	1
153	сама по себе	2	1
154	и в том	1	1
155	друг с другом	2	1
156	и в нем	3	1
157	героя и его	2	1
158	как и в	1	1
159	можем сказать что	1	1
160	мы еще не	1	1
161	и только в	1	1
162	этого слова в	2	1
