N	3gram	Losev_Prob_3	Istorich
1	и т д	13	24
2	так же как	1	12
3	в этих случаях	1	7
4	до сих пор	2	5
5	точно так же	3	5
6	и то что	7	5
7	же как и	2	4
8	с другой стороны	5	4
9	не может быть	5	4
10	приводит нас к	1	4
11	что иное как	4	3
12	в этом случае	5	3
13	в данном случае	7	3
14	по сравнению с	2	3
15	в одном случае	1	3
16	на то что	1	3
17	не что иное	4	3
18	как мы видели	2	3
19	о том что	3	2
20	то же самое	7	2
21	в таких случаях	2	2
22	не только в	2	2
23	тем что он	1	2
24	смысле этого слова	1	2
25	мы видели выше	1	2
26	содержит в себе	3	2
27	в тех случаях	1	2
28	так и в	1	2
29	тех случаях когда	1	2
30	в связи с	7	2
31	тем не менее	10	2
32	на этот вопрос	1	2
33	и может быть	1	1
34	потому что он	4	1
35	вовсе не есть	8	1
36	то что и	1	1
37	и связанные с	1	1
38	этот вопрос мы	1	1
39	здесь перед нами	2	1
40	и по существу	1	1
41	имеется в виду	4	1
42	указывает на то	1	1
43	которые находятся в	1	1
44	и не только	1	1
45	тому что в	1	1
46	что в этом	1	1
47	очень много и	2	1
48	и действительно в	1	1
49	что он не	1	1
50	но и в	2	1
51	не имеет никакого	3	1
52	нельзя сказать что	1	1
53	бы мы ни	1	1
54	т д конечно	1	1
55	этом мы скажем	1	1
56	дело вовсе не	2	1
57	мы до сих	1	1
58	только при помощи	2	1
59	и не всегда	1	1
60	не просто в	1	1
61	очень близок к	1	1
62	не только что	1	1
63	мы пока только	1	1
64	он является в	1	1
65	и тем что	1	1
66	может быть и	3	1
67	и могут быть	1	1
68	о том как	2	1
69	так как иначе	4	1
70	то время как	4	1
71	не говорят о	1	1
72	а именно к	1	1
73	если бы мы	1	1
74	таким образом и	1	1
75	и то же	4	1
76	в виду не	1	1
77	вступление в брак	1	1
78	во всех этих	1	1
79	одно и то	3	1
80	потому что мы	1	1
81	хотя и в	1	1
82	мы уже видели	1	1
83	ни к каким	1	1
84	есть не что	4	1
85	как будто бы	3	1
86	что вовсе не	1	1
87	вовсе не в	2	1
88	мы не можем	1	1
89	отражает действительность но	1	1
90	а не просто	3	1
91	в то время	4	1
92	это и есть	1	1
93	но он не	1	1
94	об этом мы	1	1
95	ничего общего с	2	1
96	в целом и	1	1
97	и тем самым	2	1
98	можно сказать что	2	1
99	именно так как	1	1
100	она не имеет	1	1
101	иначе чем это	1	1
102	и во всем	1	1
103	к тому что	1	1
104	как и в	1	1
105	т д в	1	1
106	что и в	3	1
107	только тогда когда	1	1
