N	2gram	Vygotskiy__4	KulturaY
1	и т	6	39
2	потому что	24	25
3	т п	3	24
4	и в	33	23
5	не только	7	20
6	в том	21	19
7	в этом	28	18
8	и не	13	16
9	было бы	12	15
10	так как	12	15
11	может быть	22	15
12	т д	2	14
13	точки зрения	6	14
14	все эти	6	12
15	если бы	10	12
16	у нас	4	12
17	в самом	12	12
18	но в	2	11
19	том что	22	11
20	того чтобы	22	11
21	по себе	9	10
22	а не	6	10
23	что в	21	10
24	самом деле	12	9
25	вопрос о	2	9
26	в сущности	6	9
27	хотя бы	2	9
28	то что	44	9
29	можно было	4	9
30	вовсе не	5	9
31	для того	23	9
32	не может	10	9
33	с точки	4	8
34	не в	2	8
35	и что	25	8
36	прежде всего	2	8
37	с другой	2	8
38	что это	13	7
39	все же	5	7
40	в нашем	1	7
41	то обстоятельство	1	7
42	и с	2	7
43	обстоятельство что	1	7
44	но и	3	7
45	другой стороны	2	7
46	то же	9	6
47	и на	5	6
48	но не	3	6
49	в этой	9	6
50	слово это	1	6
51	да и	3	6
52	это не	6	6
53	между тем	1	6
54	этот вопрос	4	6
55	слова в	1	6
56	русский язык	1	6
57	что не	4	6
58	что мы	6	6
59	и то	2	5
60	также и	2	5
61	мы имеем	2	5
62	я не	4	5
63	еще не	1	5
64	целый ряд	5	5
65	не следует	1	5
66	по существу	2	5
67	и вот	6	5
68	что все	11	5
69	об этом	4	5
70	несмотря на	1	5
71	и здесь	3	5
72	ясно что	5	5
73	в его	10	5
74	один из	2	5
75	тот же	3	5
76	что он	20	5
77	только в	4	5
78	должен быть	1	5
79	всяком случае	3	5
80	там где	1	5
81	вместе с	8	5
82	как это	14	5
83	этого слова	3	5
84	слова и	4	5
85	все это	13	5
86	этом смысле	1	5
87	таким образом	13	5
88	речи и	1	5
89	во всяком	3	5
90	говорить о	3	4
91	со стороны	2	4
92	однако не	2	4
93	перед нами	6	4
94	бы и	2	4
95	если мы	12	4
96	на то	10	4
97	в нем	7	4
98	так и	3	4
99	но все	2	4
100	должно быть	3	4
101	в то	3	4
102	но только	1	4
103	не имеет	2	4
104	ничего не	2	4
105	что на	1	4
106	к тому	12	4
107	и о	4	4
108	в пределах	3	4
109	или в	1	4
110	можно сказать	2	4
111	для нас	7	4
112	в нашей	2	4
113	мы знаем	2	4
114	ни в	3	4
115	в конце	8	4
116	в них	2	4
117	в особенности	1	4
118	в каком	8	4
119	не было	3	4
120	в связи	1	4
121	как бы	25	4
122	в результате	2	4
123	сказать что	13	4
124	была бы	2	4
125	к этому	4	4
126	так же	13	4
127	того же	1	3
128	это и	5	3
129	в первый	3	3
130	что можно	1	3
131	как не	1	3
132	не все	2	3
133	как в	3	3
134	с этим	5	3
135	так в	1	3
