N	2gram	Vinokur_St_2	Psycholo
1	то что	11	44
2	и в	29	33
3	в этом	21	28
4	и что	6	25
5	как бы	5	25
6	все время	1	24
7	потому что	9	24
8	для того	7	23
9	том что	27	22
10	того чтобы	6	22
11	может быть	2	22
12	что в	19	21
13	в том	27	21
14	о том	17	20
15	что он	13	20
16	только что	2	15
17	как это	2	14
18	что это	3	13
19	таким образом	10	13
20	так же	3	13
21	и не	9	13
22	все это	11	13
23	сказать что	2	13
24	самом деле	3	12
25	в самом	7	12
26	было бы	5	12
27	к тому	10	12
28	и все	1	12
29	так как	2	12
30	он не	9	11
31	что все	1	11
32	говорит что	1	10
33	на то	2	10
34	что она	1	10
35	если бы	2	10
36	в трагедии	17	10
37	в его	13	10
38	как она	1	10
39	не может	2	10
40	то же	2	9
41	в этой	2	9
42	и если	1	9
43	по себе	3	9
44	как раз	8	9
45	в конце	2	8
46	как будто	1	8
47	вместе с	7	8
48	характера и	1	8
49	в каком	2	8
50	в своем	9	7
51	раз в	2	7
52	не только	19	7
53	в нем	4	7
54	так что	3	7
55	до конца	3	7
56	когда он	1	7
57	для нас	1	7
58	и т	9	6
59	на самом	3	6
60	в сущности	1	6
61	в ней	7	6
62	что они	2	6
63	все эти	2	6
64	в себе	2	6
65	во время	2	6
66	точки зрения	5	6
67	но он	3	6
68	что эта	3	6
69	тому что	7	6
70	никак не	2	6
71	трагедии и	1	6
72	у него	1	6
73	а не	5	6
74	как на	9	6
75	это и	1	5
76	мы не	1	5
77	и на	6	5
78	только после	1	5
79	о смерти	1	5
80	с этим	3	5
81	все же	6	5
82	целый ряд	1	5
83	и как	2	5
84	о ее	1	5
85	как он	2	5
86	что трагедия	3	5
87	как и	2	5
88	нисколько не	1	5
89	самого начала	3	5
90	никогда не	3	5
91	и его	6	5
92	и это	2	5
93	с самого	3	5
94	и совершенно	1	5
95	заключается в	1	5
96	в какой	2	5
97	что для	1	5
98	вовсе не	6	5
99	мы можем	1	5
100	связь с	2	5
101	разговора с	1	5
102	из этого	1	5
103	той же	1	4
104	в которой	11	4
105	я не	7	4
106	не то	3	4
107	говорит о	2	4
108	с именем	1	4
109	том чтобы	1	4
110	не будет	1	4
111	это было	2	4
112	с тем	7	4
113	и уже	1	4
114	для чего	1	4
115	своей трагедии	12	4
116	в своей	7	4
117	с точки	2	4
118	одна из	1	4
119	на него	1	4
120	а в	1	4
121	у нас	3	4
122	так например	7	4
123	как мы	1	4
124	и о	4	4
125	что у	4	4
126	можно было	1	4
127	даны в	2	4
128	об этом	6	4
129	не просто	1	4
130	того что	5	4
131	в двух	1	4
132	этот вопрос	2	4
133	только в	2	4
134	при помощи	4	4
135	но совершенно	1	4
136	из них	3	4
137	по поводу	8	4
138	от этих	1	4
139	в частности	4	4
140	с этой	2	4
141	совершенно не	2	4
142	что действие	1	4
143	жизни и	1	4
144	ее в	2	4
145	к этому	4	4
146	в таком	1	4
147	речь идет	4	3
148	например в	3	3
149	же как	3	3
150	совершенно новый	1	3
151	к своей	1	3
152	идет о	3	3
153	и до	1	3
154	говорить о	1	3
155	событий и	1	3
156	и он	3	3
157	но не	3	3
158	в сторону	1	3
159	конце концов	1	3
160	как в	3	3
161	что именно	2	3
162	вот как	1	3
163	разговор о	1	3
164	из этой	2	3
165	на этом	1	3
166	в основу	1	3
167	его в	2	3
168	должен был	4	3
169	ни в	3	3
170	трагедии то	3	3
171	но если	1	3
172	и сейчас	3	3
173	т п	3	3
174	борьбу с	2	3
175	что этот	2	3
176	она не	1	3
177	для трагедии	1	3
178	в то	2	3
179	в основе	1	3
180	не сумел	3	3
181	материала в	1	3
182	и для	1	3
183	нет ни	1	3
184	что составляет	1	3
185	в пределах	1	3
186	так и	9	3
187	за то	3	3
188	и здесь	3	3
189	что и	2	3
190	узнает о	1	3
191	конечно не	1	3
192	тому же	3	3
193	всяком случае	3	3
194	могло бы	1	3
195	в одном	6	3
196	сами по	2	3
197	не для	1	3
198	из нее	3	3
199	этой трагедии	1	3
200	тем что	3	3
201	до сих	6	3
202	но и	19	3
203	на этот	2	3
204	не было	3	3
205	эти слова	2	3
206	в той	5	3
207	да и	1	3
208	еще раз	1	3
209	сих пор	5	3
210	что оно	1	3
211	тот же	1	3
212	бы его	1	3
213	к этой	1	3
214	в своих	1	3
215	точно так	1	3
216	во всяком	3	3
217	последней сцене	1	2
218	также и	2	2
219	сам по	1	2
220	и то	1	2
221	из его	2	2
222	а как	4	2
223	число таких	1	2
224	на тему	1	2
225	это время	2	2
226	литературы и	1	2
227	не был	3	2
228	столь же	1	2
229	бы то	2	2
230	с его	2	2
231	истинный смысл	1	2
232	точка зрения	1	2
233	себе и	1	2
234	со стороны	2	2
235	эту борьбу	1	2
236	меньше всего	3	2
237	как говорит	2	2
238	в одной	2	2
239	что касается	1	2
240	не в	4	2
241	и к	4	2
242	это просто	1	2
243	но в	8	2
244	отступает от	1	2
245	мне не	1	2
246	представляет собой	1	2
247	из этих	1	2
248	по словам	4	2
249	при этом	2	2
250	т д	6	2
251	едва ли	1	2
252	трагедии совершенно	1	2
