N	3gram	Voloshinov_1	FransuaR
1	то же время	5	10
2	в то же	5	10
3	до сих пор	3	8
4	в большинстве случаев	4	6
5	в том что	4	6
6	и до конца	3	4
7	в настоящее время	1	3
8	таким образом и	1	3
9	начала и до	1	3
10	мы видели что	1	3
11	с точки зрения	10	2
12	в основе их	1	2
13	бы то ни	1	2
14	во всех областях	1	2
15	и др в	1	2
16	как мы видели	4	2
17	в узком смысле	1	2
18	в данном случае	3	2
19	но в то	3	2
20	с одной стороны	1	2
21	дело в том	1	2
22	в то время	1	2
23	в нем и	1	2
24	о том что	1	2
25	можно сказать что	3	2
26	как мы уже	4	2
27	для того чтобы	1	2
28	не может быть	3	2
29	во всех странах	1	2
30	таким образом что	1	1
31	что это не	1	1
32	это уже не	1	1
33	а следовательно и	2	1
34	мы видим таким	1	1
35	же время это	1	1
36	в чем же	1	1
37	а также и	1	1
38	социальные и политические	1	1
39	по отношению к	9	1
40	и в данном	1	1
41	на самом деле	2	1
42	в самом деле	5	1
43	то время когда	1	1
44	еще не исчерпывается	1	1
45	он не только	1	1
46	между собой в	1	1
47	том что это	1	1
48	в эту эпоху	1	1
49	до известной степени	1	1
50	в таких случаях	2	1
51	только в условиях	1	1
52	в отличие от	1	1
53	так как его	1	1
54	но и в	1	1
55	что все эти	3	1
56	и др и	1	1
57	в этом отношении	2	1
58	он не был	1	1
59	может быть и	1	1
60	говорит о том	1	1
61	нужно отметить что	1	1
62	роль в развитии	1	1
63	и тогда когда	1	1
64	мы полагаем что	1	1
65	вступают между собой	1	1
66	с отцом в	1	1
67	так и в	2	1
68	но при этом	1	1
69	и в отношении	1	1
70	по сравнению с	1	1
71	настоящее время в	1	1
72	а с другой	1	1
73	и наконец в	1	1
74	как бы в	1	1
75	в свое время	1	1
76	на вопрос о	1	1
77	при этом как	1	1
78	во всех этих	1	1
79	ведь все эти	1	1
80	только то что	2	1
81	во всех вопросах	1	1
82	таким образом в	1	1
83	мы не можем	1	1
84	и притом в	1	1
85	чтобы войти в	1	1
86	мы не будем	1	1
87	что в его	2	1
88	в ее целом	3	1
89	с самого начала	5	1
90	и прежде всего	5	1
91	выходит за пределы	1	1
92	видим таким образом	1	1
93	становятся как бы	1	1
94	тесно связанный с	1	1
95	это как бы	2	1
96	всех этих явлениях	1	1
97	очень много все	1	1
98	в глубине души	1	1
99	и только в	1	1
