N	2gram	Vygotskiy__2	Morfolog
1	может быть	9	52
2	таким образом	14	20
3	представляет собой	2	17
4	не может	9	17
5	в этих	2	16
6	могут быть	2	15
7	с этим	3	14
8	и в	15	13
9	в этом	19	13
10	так как	4	12
11	и др	5	12
12	перед нами	2	11
13	связи с	9	11
14	мы видим	4	11
15	заметить что	2	10
16	то же	5	9
17	мы имеем	3	9
18	так и	8	9
19	не всегда	1	9
20	прежде всего	4	9
21	а не	3	9
22	в связи	6	9
23	и не	7	9
24	а затем	1	8
25	при помощи	4	8
26	что и	2	8
27	с другой	6	8
28	по существу	5	8
29	в результате	3	8
30	вопрос о	5	7
31	имеем в	1	7
32	в качестве	4	7
33	в тех	1	7
34	все же	4	7
35	но если	2	7
36	но не	3	6
37	это не	5	6
38	во время	3	6
39	подобно тому	2	6
40	не могут	2	6
41	и здесь	1	6
42	а также	2	6
43	в том	33	6
44	а в	4	6
45	мы не	10	5
46	во всех	2	5
47	тому как	2	5
48	то что	20	5
49	в ходе	1	5
50	потому что	7	5
51	или в	3	5
52	образом мы	1	5
53	этот момент	1	5
54	вслед за	1	5
55	один из	1	5
56	мы увидим	2	5
57	если мы	6	5
58	наряду с	2	5
59	как бы	7	5
60	также и	2	4
61	увидим ниже	2	4
62	тех же	1	4
63	показать что	5	4
64	эта функция	2	4
65	то это	1	4
66	что его	4	4
67	то мы	1	4
68	как в	4	4
69	и как	2	4
70	не только	15	4
71	на этом	1	4
72	следующим образом	2	4
73	об этом	3	4
74	его в	1	4
75	было бы	10	4
76	вовсе не	6	4
77	как и	6	4
78	несмотря на	4	4
79	точки зрения	26	4
80	с точки	18	4
81	ничего не	3	4
82	тем что	2	4
83	в других	2	4
84	как мы	6	4
85	могла бы	1	4
86	раньше чем	2	4
87	по отношению	6	4
88	случае не	2	4
89	в некоторых	2	4
90	другой стороны	1	4
91	там где	6	4
92	так же	4	4
93	могут считаться	1	4
94	отношению к	5	4
95	что в	14	4
96	связана с	4	3
97	самом деле	6	3
98	на самом	3	3
99	и для	2	3
100	между собой	1	3
101	независимо от	4	3
102	целый ряд	2	3
103	как таковое	1	3
104	но в	6	3
105	к чему	2	3
106	в целом	10	3
107	в нашем	1	3
108	в пределах	1	3
109	он должен	2	3
110	и по	3	3
111	но все	2	3
112	в ход	1	3
113	а по	1	3
114	входит в	1	3
115	из них	3	3
116	ни в	2	3
117	в один	2	3
118	том что	27	3
119	этой формы	1	3
120	в сущности	9	3
121	на него	1	3
122	того чтобы	12	3
123	здесь же	1	3
124	от того	2	3
125	с собой	3	3
126	если бы	8	3
127	в животных	1	3
128	но и	10	3
129	он не	7	3
130	другие формы	1	3
131	к нему	1	3
132	и ее	3	3
133	не происходит	1	3
134	рассматриваться как	3	3
135	в начале	4	3
136	их по	1	3
137	друг друга	5	3
138	мы можем	10	3
139	не является	9	3
140	что они	3	3
141	на действия	1	3
142	по известным	1	3
143	для этой	1	3
144	этого момента	1	3
145	из которых	3	3
146	но это	1	3
147	иное чем	1	3
148	мы должны	6	3
149	только что	3	3
150	смысле слова	5	2
151	как это	6	2
152	относятся к	2	2
153	что эти	1	2
154	собственном смысле	3	2
155	есть нечто	2	2
156	который может	1	2
157	чем это	3	2
158	друг на	1	2
159	а с	4	2
160	случай в	1	2
161	что действительно	1	2
162	как уже	2	2
163	и к	6	2
164	более или	2	2
165	животных и	3	2
166	та же	1	2
167	состоит в	3	2
168	приходим к	1	2
169	можно было	5	2
170	многих других	1	2
171	бы они	2	2
172	затем уже	1	2
173	в другом	2	2
174	мы уже	6	2
175	это было	1	2
176	за ней	1	2
177	в ином	2	2
178	с тем	1	2
179	на друга	1	2
180	и тогда	2	2
181	на первый	1	2
182	или менее	2	2
183	для него	3	2
184	и при	1	2
185	что такое	1	2
186	мы приходим	1	2
187	другой вопрос	1	2
188	таких случаях	1	2
189	ли этот	1	2
190	и более	2	2
191	однако в	1	2
192	и наоборот	1	2
193	все эти	3	2
194	в таких	1	2
195	что эта	6	2
196	в обоих	1	2
197	эти формы	1	2
198	не имеет	4	2
199	одна из	1	2
