N	3gram	Bakhtin_Fr_2	slovoVRo
1	не может быть	4	15
2	в этом случае	1	6
3	в значительной степени	2	6
4	с одной стороны	3	5
5	в большинстве случаев	1	5
6	по отношению к	1	4
7	то же время	6	4
8	но все же	2	4
9	в то же	6	4
10	в том что	1	4
11	и там где	1	3
12	с точки зрения	5	3
13	в этом отношении	3	3
14	в собственном смысле	2	3
15	в романе в	1	3
16	но в то	3	3
17	так и в	1	3
18	одной стороны и	1	3
19	зрения на мир	2	2
20	но прежде всего	3	2
21	меньше чем в	1	2
22	и в особенности	1	2
23	до сих пор	4	2
24	как мы сказали	1	2
25	же время это	1	2
26	не только в	5	2
27	включает в себя	2	2
28	не могут быть	1	2
29	во всяком случае	2	2
30	то есть на	1	2
31	во франции в	1	2
32	в новое время	1	2
33	как мы уже	3	2
34	для того чтобы	1	2
35	во всех его	1	2
36	и литературы но	1	1
37	до конца в	1	1
38	точка зрения на	1	1
39	жизни и идеологии	1	1
40	время от времени	1	1
41	в чем же	1	1
42	то есть не	1	1
43	чтобы оно не	1	1
44	мы уже сказали	1	1
45	и все остальные	1	1
46	также и в	1	1
47	всех его моментах	1	1
48	в средние века	8	1
49	в основном на	1	1
50	то есть к	1	1
51	проникнуть во все	1	1
52	xiv и xv	1	1
53	но все это	1	1
54	следовательно не только	1	1
55	и в то	2	1
56	то есть именно	1	1
57	до известной степени	1	1
58	протяжении всего xvii	1	1
59	то есть вне	1	1
60	но и в	4	1
61	и не может	1	1
62	на то что	1	1
63	даже и не	1	1
64	свой смысл и	1	1
65	идеологии и литературы	1	1
66	в xvii веке	10	1
67	для него самого	1	1
68	со всею силою	1	1
69	в себя момент	1	1
70	еще раз подчеркнуть	1	1
71	в один из	1	1
72	все это и	1	1
73	и как мы	1	1
74	влияние и на	1	1
75	понимании и оценке	1	1
76	смысл и значение	2	1
77	однако отметить что	1	1
78	шире и глубже	1	1
79	не только как	1	1
80	все более и	1	1
81	и без всякого	1	1
82	во всех сферах	1	1
83	мы уже говорили	5	1
84	в них и	1	1
85	в них но	1	1
86	в целом ряде	1	1
87	то есть чисто	1	1
88	с другой стороны	3	1
89	дошедшие до нас	1	1
90	без учета этого	1	1
91	в нем есть	1	1
92	только с помощью	1	1
93	мы видели что	1	1
94	именно в том	1	1
95	о том что	3	1
96	того или иного	1	1
97	таким образом в	1	1
98	вовсе не в	1	1
99	большей или меньшей	3	1
100	как и в	1	1
101	xvii и xviii	2	1
102	мира с его	1	1
103	на протяжении всего	5	1
104	мы можем сказать	1	1
105	не только не	1	1
106	в пределах одной	2	1
107	более и более	1	1
108	и особенно в	1	1
109	много лишнего ненужного	1	1
110	роман в его	1	1
111	всего xvii века	1	1
112	нужно сказать что	3	1
113	это как бы	1	1
114	в его целом	3	1
115	как не может	1	1
116	и его современников	2	1
117	этом отношении он	1	1
118	до некоторой степени	1	1
119	необходимо однако отметить	1	1
120	свое выражение в	1	1
121	как мы видели	2	1
122	но здесь эти	1	1
