N	3gram	Propp_Isto_4	Myshleni
1	в зависимости от	1	6
2	в связи с	2	6
3	не может быть	4	6
4	на то что	3	6
5	на этот вопрос	2	5
6	по сравнению с	3	5
7	о том что	2	4
8	в том числе	1	3
9	в данном случае	3	3
10	смысле этого слова	2	3
11	мы видели что	3	3
12	мы не можем	1	3
13	может рассматриваться как	1	3
14	на том что	1	2
15	мы видим в	1	2
16	подобно тому как	1	2
17	потому что он	1	2
18	является то что	1	2
19	что он не	1	2
20	не потому что	1	2
21	если бы мы	1	2
22	то что он	2	2
23	мы уже видели	1	2
24	то же самое	2	2
25	вовсе не в	1	2
26	же самое что	1	2
27	легко заметить что	1	2
28	только тогда когда	1	2
29	мы увидим что	2	2
30	а не за	1	1
31	между небом и	1	1
32	основана на том	1	1
33	и целый ряд	1	1
34	что в этом	1	1
35	мере того как	1	1
36	там где нет	1	1
37	указывают на то	1	1
38	но так как	1	1
39	ответить на этот	1	1
40	он показывает что	1	1
41	было бы назвать	1	1
42	и по существу	1	1
43	по мере того	1	1
44	о том как	1	1
45	что как бы	1	1
46	выводы к которым	1	1
47	если верно что	1	1
48	до сих пор	5	1
49	как и все	1	1
50	небом и землей	1	1
51	друг на друга	1	1
52	из которых он	1	1
53	не имеет никакого	1	1
54	а в связи	1	1
55	совершенно так же	6	1
56	точно так же	5	1
57	что здесь на	1	1
58	он делает это	1	1
59	и то что	5	1
60	так как он	2	1
61	в этой форме	1	1
62	в целом и	1	1
63	в таких случаях	2	1
64	их в связь	1	1
65	не в том	1	1
66	она связана с	1	1
67	таким образом и	1	1
68	что представление об	1	1
69	же как он	2	1
70	мы видели выше	2	1
71	не могут быть	1	1
72	указывает на то	1	1
73	он говорит что	1	1
74	и тем самым	1	1
75	но вместе с	1	1
76	видели что в	1	1
77	целый ряд других	1	1
78	потому что мы	1	1
79	с другой стороны	4	1
80	так же как	12	1
81	что же это	1	1
82	таким образом становится	1	1
83	установить что в	1	1
84	мы уже выше	1	1
85	что вовсе не	1	1
86	ничего общего с	1	1
87	то он делает	1	1
88	можно сказать что	1	1
89	с той же	1	1
90	мы имеем в	2	1
91	за то что	1	1
92	этого слова а	1	1
93	после того как	2	1
94	делает это не	1	1
95	как и в	1	1
96	как мы видели	3	1
97	но в чем	1	1
