N	2gram	Tiupa_Narr_2	Komedia
1	и в	13	22
2	и не	14	21
3	в дом	1	14
4	том что	13	13
5	таким образом	5	12
6	в том	14	12
7	со стороны	6	11
8	ни в	1	10
9	потому что	2	10
10	в самом	2	9
11	до сих	1	9
12	вместе с	1	9
13	сих пор	1	9
14	в этом	13	8
15	в глазах	4	8
16	в своем	6	8
17	к ней	3	8
18	о том	5	8
19	если бы	4	8
20	в его	6	8
21	что и	2	8
22	что он	5	8
23	едва ли	3	7
24	то же	4	7
25	при этом	14	7
26	не по	1	7
27	об этом	4	7
28	в конце	4	7
29	о чем	2	7
30	только что	2	7
31	а в	9	7
32	в свою	2	7
33	того же	1	6
34	самом деле	3	6
35	еще не	2	6
36	так что	1	6
37	тому же	4	6
38	в то	5	6
39	и его	3	6
40	к тому	9	6
41	того чтобы	3	6
42	ясно что	1	6
43	и что	2	6
44	для того	1	6
45	может быть	10	6
46	как раз	3	6
47	во время	2	6
48	к этому	1	6
49	отношение к	1	5
50	более чем	2	5
51	но в	6	5
52	не только	26	5
53	он не	5	5
54	в своей	4	5
55	в которых	1	5
56	не менее	4	5
57	же время	3	5
58	связи с	1	5
59	к себе	7	5
60	из дома	1	5
61	и сам	3	5
62	хотя и	5	5
63	с ним	4	5
64	к нему	1	5
65	что в	4	5
66	по отношению	5	5
67	тем что	1	5
68	прежде всего	6	5
69	как это	4	5
70	все это	1	5
71	и т	2	4
72	на себя	1	4
73	в ней	2	4
74	с другой	5	4
75	отнюдь не	4	4
76	все же	6	4
77	когда он	1	4
78	то что	8	4
79	в себе	8	4
80	что она	2	4
81	и с	1	4
82	должен был	2	4
83	несмотря на	2	4
84	точки зрения	5	4
85	не в	8	4
86	однако в	2	4
87	в отношении	1	4
88	на него	5	4
89	у него	6	4
90	и здесь	2	4
91	так и	9	4
92	здесь нет	1	4
93	между собой	3	4
94	с помощью	1	4
95	т п	2	4
96	вовсе не	2	4
97	но и	15	4
98	ничем не	1	4
99	а не	17	4
100	в связи	1	4
101	не является	4	4
102	и для	3	4
103	бы в	2	4
104	тем более	2	4
105	хотя бы	2	4
106	так же	2	4
107	говорить о	2	3
108	к началу	1	3
109	столь же	2	3
110	жениться на	1	3
111	с его	3	3
112	в ее	4	3
113	и к	6	3
114	тем же	1	3
115	ситуации в	1	3
116	в которой	1	3
117	представляет собой	16	3
118	в этой	4	3
119	как он	2	3
120	на то	2	3
121	не могла	1	3
122	в нем	5	3
123	при виде	1	3
124	что ни	1	3
125	прежде чем	1	3
126	приводит к	1	3
127	было бы	2	3
128	сто лет	1	3
129	далеко не	5	3
130	как и	4	3
131	том как	2	3
132	с точки	2	3
133	тем не	5	3
134	их в	1	3
135	не имеет	2	3
136	никогда не	6	3
137	ничего не	6	3
138	же самое	1	3
139	в двух	1	3
140	не о	1	3
141	одной из	1	3
142	с одной	5	3
143	в начале	2	3
144	что не	1	3
145	всяком случае	1	3
146	отношению к	5	3
147	в других	2	3
148	и даже	3	3
149	даже не	1	3
150	на этот	1	3
151	один из	3	3
152	если не	2	3
153	в частности	11	3
