N	2gram	Bakhtin_Fr_2	Myslijsy
1	потому что	1	46
2	то есть	32	34
3	в том	3	32
4	и в	49	30
5	может быть	5	28
6	то же	7	23
7	т с	1	22
8	не только	17	21
9	только в	13	21
10	для нас	1	20
11	но и	13	19
12	того что	1	18
13	том что	4	18
14	то что	6	18
15	не есть	1	17
16	что в	2	17
17	в себе	4	16
18	внутренняя форма	1	15
19	и не	15	15
20	не в	1	15
21	а не	1	15
22	таким образом	7	14
23	что и	1	13
24	так как	6	13
25	если бы	1	12
26	вместе с	2	12
27	а в	4	12
28	так и	6	11
29	как в	1	10
30	в этом	15	10
31	как и	11	10
32	в то	6	10
33	только тогда	1	9
34	из этих	5	9
35	в нем	9	9
36	было бы	3	9
37	тогда когда	1	9
38	для него	9	9
39	и то	1	8
40	в ней	2	8
41	в самом	3	8
42	что не	1	8
43	что слово	2	7
44	есть не	1	7
45	с одной	3	7
46	но не	5	7
47	с тем	1	7
48	и без	2	7
49	тем что	4	7
50	как мы	7	7
51	так что	1	7
52	слова в	1	7
53	вовсе не	10	7
54	с другой	4	7
55	к тому	1	7
56	например в	1	6
57	же с	2	6
58	с ним	4	6
59	и теперь	1	6
60	указывает на	1	6
61	там же	2	6
62	что он	3	6
63	из них	3	6
64	но оно	1	6
65	не может	7	6
66	что только	2	6
67	но это	2	6
68	человека и	3	5
69	еще не	2	5
70	по отношению	1	5
71	независимо от	1	5
72	по которому	1	5
73	в своем	5	5
74	и как	1	5
75	есть для	2	5
76	думать что	2	5
77	в них	13	5
78	же время	6	5
79	к ней	2	5
80	как на	4	5
81	не могут	1	5
82	не менее	1	5
83	уже в	5	5
84	одно из	1	5
85	есть только	1	5
86	тому как	2	5
87	отношению к	1	5
88	сказать что	6	5
89	только как	1	5
90	говоря о	1	4
91	тем же	1	4
92	относится к	5	4
93	не было	4	4
94	бы не	1	4
95	он не	1	4
96	перестает быть	2	4
97	одной и	1	4
98	и по	1	4
99	мы видели	3	4
100	в один	1	4
101	в котором	1	4
102	того как	2	4
103	и его	17	4
104	по поводу	2	4
105	для того	1	4
106	оно не	1	4
107	на это	1	4
108	и это	3	4
109	по мере	1	4
110	в звуке	1	4
111	в его	18	4
112	один из	7	4
113	образ как	1	4
114	а и	1	4
115	далеко не	3	4
116	себя и	1	4
117	что для	3	4
118	быть только	1	4
119	если не	1	4
120	и потому	5	4
121	для понимания	2	4
122	все это	9	4
123	в смысле	2	4
124	этот образ	1	4
125	и от	1	4
126	мы должны	2	4
127	другой стороны	3	4
128	все что	2	4
129	только потому	1	3
130	и есть	1	3
131	действительности и	1	3
132	и на	17	3
133	в чем	1	3
134	дает нам	2	3
135	в целом	1	3
136	при этом	5	3
137	в силу	1	3
138	образа и	1	3
139	что все	1	3
140	его в	1	3
141	художественном произведении	1	3
142	как бы	11	3
143	место в	3	3
144	в животном	1	3
145	образом и	1	3
146	над всеми	1	3
147	с и	1	3
148	образом в	1	3
149	того чтобы	2	3
150	есть к	1	3
151	могут быть	2	3
152	слова с	1	3
153	для себя	1	3
154	него самого	1	3
155	в произведении	2	3
156	в образе	1	3
157	слово и	1	3
158	и вообще	3	3
159	время в	1	3
160	можно сказать	2	3
161	к нему	3	3
162	и следовательно	2	3
163	есть в	2	3
164	только на	1	3
165	в начале	5	3
166	за ним	1	3
167	никто не	2	3
168	прежде всего	19	3
169	мы можем	2	3
170	до сих	4	3
171	нельзя сказать	2	3
172	именно в	6	3
173	одной стороны	3	3
174	только от	1	3
175	там где	4	3
176	связь с	3	3
177	так же	2	3
178	в человеке	1	3
179	сих пор	4	3
180	все остальные	1	3
181	не существует	1	3
182	и все	3	3
183	от всего	1	3
184	в свою	1	3
185	в которой	1	3
186	к этому	1	3
187	самом деле	1	2
188	это и	2	2
189	и до	4	2
190	собственном смысле	2	2
191	входящих в	1	2
192	в их	2	2
193	мы уже	6	2
194	той же	1	2
195	что уже	1	2
196	он как	2	2
197	его только	2	2
198	и человеческой	1	2
199	отношение к	8	2
200	за пределы	2	2
201	что они	2	2
202	все же	7	2
203	и той	1	2
204	целый ряд	2	2
205	что по	1	2
206	со своей	1	2
207	сливается с	1	2
208	та же	2	2
209	в этой	10	2
210	и тот	1	2
211	на то	2	2
212	не могла	1	2
213	так сказать	1	2
214	на его	2	2
215	с таким	1	2
216	из него	1	2
217	подобно тому	2	2
218	новое не	1	2
219	людей и	1	2
220	но все	4	2
221	этом последнем	1	2
222	смысле в	1	2
223	могла бы	1	2
224	не дает	3	2
225	на все	3	2
226	входит в	1	2
227	ни в	3	2
228	не всегда	1	2
229	несмотря на	3	2
230	во время	12	2
231	точки зрения	6	2
232	в своей	5	2
233	во времена	1	2
234	то для	1	2
235	единство и	1	2
236	их в	3	2
237	том же	1	2
238	даже в	3	2
239	что эта	1	2
240	она не	1	2
241	как о	1	2
242	только не	1	2
243	в разных	1	2
244	этом отношении	3	2
245	от этого	1	2
246	для развития	1	2
247	в области	4	2
248	так например	2	2
249	и о	4	2
250	в ее	3	2
251	в буквальном	1	2
252	языка и	1	2
253	в собственном	3	2
254	так в	3	2
255	во многом	1	2
256	можно только	1	2
257	и с	6	2
258	об этом	1	2
259	связанное с	2	2
260	о том	3	2
261	и та	1	2
262	другое его	1	2
263	или на	1	2
264	должно было	1	2
265	в форме	4	2
266	как ее	1	2
267	мы видим	1	2
268	одной из	2	2
269	в какой	1	2
270	и после	2	2
271	на мир	2	2
272	том чтобы	1	2
273	от одной	1	2
274	связи с	2	2
275	с нею	1	2
276	в виде	1	2
277	в одном	3	2
278	у него	2	2
279	с общим	1	2
280	не были	2	2
281	и даже	2	2
282	развития в	1	2
283	что человек	1	2
284	только один	1	2
285	притом не	1	2
286	эти слова	1	2
287	ко всем	1	2
288	к своему	1	2
289	по своему	1	2
290	с этой	1	2
291	еще раз	2	2
292	перед нами	1	2
293	не подлежит	2	2
294	бы в	1	2
295	в большей	3	2
296	и наконец	1	2
297	образов и	3	2
298	же в	3	2
299	человека то	1	2
300	внутреннее единство	1	2
301	в свое	4	2
302	есть то	1	2
303	жизни и	7	2
304	образ в	1	2
305	это в	2	2
306	отношения к	4	1
307	одним из	2	1
308	до него	2	1
309	в строгом	1	1
310	мы здесь	2	1
311	понимания самого	1	1
312	на самом	2	1
313	тех же	2	1
314	к своей	1	1
315	искать в	1	1
316	мысли к	1	1
317	по преимуществу	2	1
318	в нашу	1	1
319	что эти	1	1
320	оно было	1	1
321	его связь	2	1
322	должна быть	1	1
323	же образ	1	1
324	чего в	1	1
325	на первом	3	1
326	которую мы	1	1
327	в первый	1	1
328	который был	1	1
329	в сущности	8	1
330	но она	1	1
331	не вполне	1	1
332	как я	1	1
333	и со	3	1
334	но напротив	1	1
335	того же	1	1
336	и он	1	1
337	всех сторон	1	1
338	начало и	1	1
339	он был	2	1
340	на них	1	1
341	здесь не	2	1
342	но этого	1	1
343	без всякого	2	1
344	с его	5	1
345	дело вовсе	1	1
346	особую силу	1	1
347	он может	1	1
348	к нам	1	1
349	себе и	2	1
350	один и	1	1
351	чем же	1	1
352	в истории	6	1
353	из которого	1	1
354	так называемом	1	1
355	стороны и	1	1
356	в художественном	2	1
357	от внешних	1	1
358	это был	2	1
359	что касается	2	1
360	еще и	1	1
361	явление это	1	1
362	хотя и	2	1
363	наконец самый	1	1
364	образа если	1	1
365	но в	4	1
366	к чему	1	1
367	формы в	1	1
368	все эти	7	1
369	что к	1	1
370	о человеке	2	1
371	мира но	1	1
372	в единстве	1	1
373	о важности	1	1
374	бы с	1	1
375	главным образом	1	1
376	к миру	1	1
377	но именно	3	1
378	них уже	1	1
379	в понимании	2	1
380	в корне	1	1
381	и вот	3	1
382	кажется нам	1	1
383	свое время	3	1
384	будем говорить	1	1
385	в нее	1	1
386	здесь мы	1	1
387	касается до	1	1
388	где нет	1	1
389	в совершенно	1	1
390	сознание и	1	1
391	в мире	2	1
392	поэтому понимание	1	1
393	лишь в	4	1
394	знает что	1	1
395	это не	1	1
396	в сложном	1	1
397	в жизни	4	1
398	кажется что	1	1
399	само собою	1	1
400	она и	1	1
401	в самую	1	1
402	его причины	1	1
403	одна и	1	1
404	была уже	1	1
405	строгом смысле	1	1
406	ни с	1	1
407	в этих	4	1
408	места в	1	1
409	но если	1	1
410	таким же	1	1
411	причины и	1	1
412	в такой	1	1
413	с точки	5	1
414	условиях и	1	1
415	как символ	1	1
416	знаем что	1	1
417	были уже	1	1
418	не будем	1	1
419	но он	6	1
420	есть именно	1	1
421	и более	4	1
422	уже сказали	1	1
423	лично для	1	1
424	что этот	1	1
425	в устах	2	1
426	образ не	2	1
427	нам для	2	1
428	любовь к	1	1
429	и связанное	1	1
430	должны служить	1	1
431	было не	1	1
432	и именно	1	1
433	когда они	1	1
434	он с	1	1
435	на язык	1	1
436	ничего не	2	1
437	больше чем	1	1
438	находиться в	1	1
439	во всем	3	1
440	в более	1	1
441	здесь же	2	1
442	этих образов	2	1
443	тесной связи	1	1
444	с другом	1	1
445	в язык	1	1
446	и далее	1	1
447	голову и	1	1
448	его за	1	1
449	стремлением к	1	1
450	всего что	2	1
451	он видит	2	1
452	особенности и	1	1
453	любовь в	1	1
454	должен быть	1	1
455	своего развития	3	1
456	значения и	1	1
457	время его	2	1
458	в виду	3	1
459	связи со	1	1
460	от внешней	2	1
461	но самое	1	1
462	только то	2	1
463	с самого	1	1
464	произведение и	1	1
465	и когда	1	1
466	жизни это	3	1
467	времени и	6	1
468	ясно что	1	1
469	особенно в	2	1
470	от большого	1	1
471	жизнь и	2	1
472	понятно что	2	1
473	смешным не	1	1
474	об исключительно	1	1
475	силу того	1	1
476	чтобы им	1	1
477	для этого	1	1
478	и внешней	1	1
479	но здесь	3	1
480	не существовало	1	1
481	и здесь	1	1
482	и т.д	2	1
483	и т.п	11	1
484	говорить не	1	1
485	другими словами	3	1
486	то уже	1	1
487	одного из	2	1
488	с личной	1	1
489	после того	1	1
490	и который	1	1
491	над всем	1	1
492	подлежит сомнению	1	1
493	о влиянии	1	1
494	своим предметом	1	1
495	во всех	6	1
496	ее от	1	1
497	судить о	1	1
498	эти два	2	1
499	бы она	1	1
500	но нельзя	1	1
501	деле в	1	1
502	в художественной	1	1
503	в ту	2	1
504	если это	1	1
505	есть вне	1	1
506	происходит в	1	1
507	что здесь	1	1
508	ее то	1	1
509	тот же	5	1
510	дает еще	1	1
511	целого и	2	1
512	особенность его	1	1
513	и ее	1	1
514	имеет своим	1	1
515	связанным с	1	1
516	эти образы	3	1
517	события и	2	1
518	конечно не	1	1
519	и чисто	4	1
520	а это	1	1
521	смерти и	4	1
522	не связанных	1	1
523	мы знаем	1	1
524	что будет	1	1
525	тем большим	1	1
526	пока не	1	1
527	в известной	4	1
528	в прошлом	1	1
529	к ним	1	1
530	должен был	2	1
531	отдельного человека	1	1
532	была только	1	1
533	в очень	1	1
534	к самому	1	1
535	не является	1	1
536	отче наш	1	1
537	имели бы	1	1
538	жизни в	3	1
539	тому кто	1	1
540	со всем	1	1
541	и произведения	2	1
542	имеет и	1	1
543	них в	1	1
544	есть язык	1	1
545	по своим	1	1
546	следовательно не	1	1
547	в ряде	1	1
548	и образов	4	1
549	на которые	1	1
550	мы еще	2	1
551	не входит	1	1
552	и люди	1	1
553	быть названо	1	1
554	превращается в	3	1
555	кто знает	1	1
556	на этот	1	1
557	в картине	1	1
558	не на	1	1
559	от мира	1	1
560	с конца	1	1
561	более глубокое	1	1
562	под влиянием	2	1
563	прямо на	1	1
564	понимание и	1	1
565	как именно	2	1
566	природу и	2	1
567	в одной	1	1
568	есть как	1	1
569	да и	3	1
570	ему при	1	1
571	друг с	1	1
572	близких к	1	1
573	это значит	1	1
574	более сложных	1	1
575	и там	1	1
576	как например	1	1
577	относится уже	1	1
578	и другим	1	1
579	будет находиться	1	1
580	видно что	1	1
581	самого и	1	1
582	вряд ли	2	1
583	пор еще	2	1
584	на время	1	1
585	здесь все	1	1
586	сознания и	2	1
587	и самому	1	1
588	а все	1	1
589	которая в	1	1
590	развития и	1	1
591	художественное творчество	1	1
592	в эту	5	1
593	г в	1	1
594	во французском	1	1
595	вообще в	1	1
596	такое явление	1	1
597	на языке	2	1
598	очень хорошо	2	1
599	еще ничего	1	1
600	первый раз	1	1
601	на понимание	1	1
602	равно как	1	1
603	с ними	1	1
604	они еще	1	1
605	есть и	1	1
606	но эти	3	1
607	уже есть	1	1
608	ее в	2	1
609	и эта	2	1
610	во всяком	2	1
611	еще слишком	2	1
