N	2gram	Losev_Prob_5	KulturaY
1	и т	1	54
2	и в	30	23
3	точки зрения	10	23
4	в том	12	22
5	не только	18	17
6	в этом	17	16
7	было бы	4	16
8	с точки	8	16
9	самом деле	2	14
10	может быть	7	14
11	в области	2	14
12	в самом	5	13
13	что в	5	13
14	не менее	5	12
15	потому что	13	12
16	для того	3	12
17	вопрос о	1	11
18	том что	17	11
19	того чтобы	2	11
20	можно было	2	11
21	в его	12	11
22	того что	3	11
23	а не	5	11
24	у нас	7	10
25	и не	12	10
26	еще не	3	9
27	таким образом	13	9
28	тем не	5	9
29	хотя бы	2	9
30	так как	6	9
31	прежде всего	6	9
32	т д	1	8
33	в виду	3	8
34	уже не	6	8
35	до сих	2	8
36	сих пор	2	8
37	между прочим	1	8
38	как это	1	7
39	все эти	2	7
40	в нашем	1	7
41	того как	5	7
42	если мы	1	7
43	те же	1	7
44	и что	6	7
45	с другой	6	7
46	или иной	1	7
47	на фоне	1	7
48	в данном	2	7
49	сказать что	9	7
50	то же	2	6
51	с помощью	2	6
52	в силу	5	6
53	только в	9	6
54	так и	7	6
55	при этом	4	6
56	и тем	3	6
57	с тем	5	6
58	в их	1	6
59	ничего не	2	6
60	связи с	7	6
61	не может	5	6
62	могут быть	1	6
63	по себе	2	6
64	о том	12	6
65	после того	3	6
66	что и	6	6
67	тот же	3	6
68	что он	7	6
69	также и	12	5
70	и есть	1	5
71	как мы	2	5
72	я не	2	5
73	в чем	2	5
74	все же	9	5
75	хотя и	8	5
76	из этих	1	5
77	как бы	6	5
78	что она	1	5
79	как и	7	5
80	здесь можно	1	5
81	не в	7	5
82	вовсе не	8	5
83	от того	1	5
84	не могут	2	5
85	той или	1	5
86	и должно	1	5
87	всякого рода	2	5
88	в поэзии	1	5
89	тем что	2	5
90	далеко не	4	5
91	в связи	7	5
92	тем более	1	5
93	но это	1	5
94	а в	6	5
95	того же	4	4
96	тех же	1	4
97	как в	2	4
98	в своем	11	4
99	только тогда	3	4
100	лишь с	1	4
101	ясно что	4	4
102	в своей	22	4
103	что такое	1	4
104	не столько	1	4
105	том чтобы	1	4
106	же мы	1	4
107	тому что	1	4
108	тем самым	1	4
109	тогда когда	4	4
110	как раз	5	4
111	и о	5	4
112	в ее	3	4
113	данном случае	2	4
114	были бы	1	4
115	для нас	10	4
116	а также	3	4
117	между тем	2	4
118	тех пор	1	4
119	один из	2	4
120	с одной	3	4
121	в нашей	2	4
122	что не	2	4
123	не было	1	4
124	одной стороны	3	4
125	то что	18	4
126	только как	1	4
127	в таком	2	4
128	я и	1	3
129	в упомянутой	1	3
130	на самом	1	3
131	это и	1	3
132	то в	1	3
133	пока он	1	3
134	мы не	2	3
135	сам по	1	3
136	в ней	3	3
137	время в	1	3
138	только после	1	3
139	то мы	1	3
140	но не	7	3
141	то он	1	3
142	по отношению	2	3
143	отношение к	2	3
144	то обстоятельство	1	3
145	отнюдь не	4	3
146	что именно	2	3
147	и к	4	3
148	бы и	1	3
149	что это	1	3
150	бы не	3	3
151	тому же	1	3
152	но на	1	3
153	он не	3	3
154	и вот	1	3
155	и с	5	3
156	с этой	2	3
157	не так	4	3
158	и более	2	3
159	в отношении	3	3
160	перед собою	1	3
161	она не	1	3
162	в то	4	3
163	как о	4	3
164	не имеет	1	3
165	на него	2	3
166	был бы	1	3
167	не потому	1	3
168	обстоятельство что	2	3
169	в результате	7	3
170	но и	13	3
171	нас в	4	3
172	это не	2	3
173	и только	2	3
174	вообще и	2	3
175	этот вопрос	1	3
176	в какой	2	3
177	я в	1	3
178	уже в	2	3
179	вопроса о	1	3
180	ни в	4	3
181	мы находим	7	3
182	именно в	3	3
183	а именно	12	3
184	а с	4	3
185	в англии	1	3
186	xix века	1	3
187	когда мы	1	3
188	по существу	2	3
189	там где	1	3
190	того или	1	3
191	но для	2	3
192	это уже	2	3
193	к тому	2	3
194	мы должны	1	3
195	другой стороны	6	3
196	по поводу	2	3
197	они не	2	3
198	смысле слова	3	2
199	таком случае	2	2
200	тем же	3	2
201	к другому	1	2
202	отношению к	2	2
203	одним и	1	2
204	мы имеем	2	2
205	на себя	1	2
206	здесь не	7	2
207	чем это	1	2
208	не то	2	2
209	не все	2	2
210	он пишет	2	2
211	не просто	5	2
212	или иное	1	2
213	что они	3	2
214	сама по	1	2
215	когда он	2	2
216	и как	6	2
217	но в	9	2
218	лишь о	1	2
219	для которого	1	2
220	очень много	1	2
221	а во-вторых	1	2
222	он в	3	2
223	учение о	3	2
224	и самый	1	2
225	же это	1	2
226	и если	1	2
227	состоит в	1	2
228	но все	4	2
229	это конечно	2	2
230	значение в	1	2
231	и дальше	2	2
232	его в	6	2
233	приходит в	1	2
234	чем в	1	2
235	такой же	1	2
236	мере не	1	2
237	меняется и	1	2
238	и при	1	2
239	и без	2	2
240	в котором	2	2
241	большей степени	1	2
242	не как	1	2
243	своего рода	1	2
244	сам же	3	2
245	однако в	3	2
246	нас к	1	2
247	раз и	2	2
248	если и	1	2
249	в таких	2	2
250	не о	1	2
251	никак не	8	2
252	уже о	1	2
253	говоря уже	1	2
254	то или	1	2
255	в дальнейшем	7	2
256	здесь как	2	2
257	мог бы	1	2
258	к его	1	2
259	когда в	1	2
260	и здесь	1	2
261	внимание на	3	2
262	типа в	1	2
263	можно сказать	6	2
264	доходит до	1	2
265	и об	1	2
266	в двух	1	2
267	именно на	2	2
268	в качестве	4	2
269	конечно не	2	2
270	то и	2	2
271	что если	1	2
272	ясно однако	1	2
273	который как	1	2
274	в одном	3	2
275	то у	2	2
276	перейти к	3	2
277	еще и	4	2
278	только что	1	2
279	не говоря	1	2
280	подобного рода	7	2
281	о чем	1	2
282	в частности	4	2
283	вместе с	7	2
284	так же	5	2
285	в тех	1	2
286	согласно которому	1	2
287	только для	2	2
288	все это	1	2
289	кроме того	2	2
290	еще более	3	2
291	главным образом	1	2
292	в большей	2	2
293	то здесь	1	2
294	равно как	2	2
295	только о	1	2
296	это в	1	2
297	во всяком	2	2
298	том числе	2	2
299	если б	1	1
300	знает как	1	1
301	отношения к	1	1
302	и то	5	1
303	мере в	2	1
304	и такое	1	1
305	значение но	1	1
306	уже по	1	1
307	поэзии и	1	1
308	из всех	2	1
309	года не	1	1
310	да еще	1	1
311	во-вторых с	1	1
312	он знает	1	1
313	бы что	1	1
314	во времени	1	1
315	на место	1	1
316	так чтобы	1	1
317	время как	3	1
318	вместо этого	1	1
319	в составе	1	1
320	увидим ниже	1	1
321	и самой	1	1
322	вышла из	1	1
323	и на	6	1
324	как ему	1	1
325	а еще	1	1
326	он сам	3	1
327	бы то	2	1
328	которая пользуется	1	1
329	но тогда	1	1
330	сомневаться что	1	1
331	мы будем	2	1
332	а только	1	1
333	не входит	2	1
334	бы иметь	1	1
335	значение и	2	1
336	ни стало	1	1
337	тут же	6	1
338	науки о	1	1
339	нет и	1	1
340	которые не	1	1
341	первая из	1	1
342	во что	1	1
343	в одной	2	1
