N	2gram	Vygotskiy__5	FransuaR
1	и в	30	56
2	то есть	13	24
3	в романе	2	21
4	в его	4	18
5	таким образом	20	17
6	все эти	2	15
7	в этом	14	14
8	в том	27	13
9	так и	3	13
10	он был	2	12
11	в то	2	12
12	и его	6	12
13	то же	7	11
14	в них	4	11
15	в этих	3	11
16	и т.п	1	11
17	до конца	2	11
18	как бы	19	11
19	и до	2	10
20	мы уже	6	10
21	еще не	5	10
22	в самом	14	9
23	и не	6	9
24	только в	5	9
25	но и	6	9
26	в сущности	12	8
27	во всех	2	8
28	не только	16	8
29	в нем	7	8
30	и с	2	8
31	и их	1	8
32	и даже	2	8
33	до сих	5	8
34	и др	1	8
35	по своему	1	8
36	сих пор	5	8
37	все это	2	8
38	том что	21	8
39	и на	3	7
40	как мы	5	7
41	у него	3	7
42	в частности	4	7
43	той же	3	6
44	в ее	3	6
45	в этой	5	6
46	но в	5	6
47	на его	3	6
48	точки зрения	7	6
49	вовсе не	3	6
50	мы видим	8	6
51	связи с	2	6
52	связаны с	1	6
53	прежде всего	4	6
54	в той	3	6
55	все они	1	6
56	и все	4	6
57	потому что	23	6
58	одним из	1	5
59	с ее	1	5
60	с его	2	5
61	но не	7	5
62	он не	3	5
63	так сказать	1	5
64	мы видели	1	5
65	во время	1	5
66	в отношении	2	5
67	в процессе	1	5
68	никогда не	9	5
69	в области	1	5
70	один из	5	5
71	не было	1	5
72	как и	6	5
73	в результате	4	5
74	что в	24	5
75	и другие	3	5
76	ту же	2	4
77	например в	1	4
78	и потому	5	4
79	но по	1	4
80	в ней	4	4
81	и к	4	4
82	в которой	3	4
83	что это	8	4
84	в себе	5	4
85	при этом	8	4
86	их в	1	4
87	что все	6	4
88	и ее	1	4
89	даже в	1	4
90	одна из	3	4
91	того чтобы	20	4
92	во всем	2	4
93	в совершенно	6	4
94	времени и	3	4
95	и которые	1	4
96	о том	10	4
97	с одной	12	4
98	в качестве	2	4
99	конечно не	1	4
100	так как	9	4
101	в основе	7	4
102	в своих	5	4
103	в их	3	3
104	конечно и	1	3
105	на них	1	3
106	не просто	1	3
107	в своем	6	3
108	перед нами	2	3
109	и наконец	3	3
110	и всей	1	3
111	главным образом	1	3
112	первой части	1	3
113	характер в	1	3
114	и самый	2	3
115	здесь нет	1	3
116	не мог	1	3
117	не в	8	3
118	но он	3	3
119	казалось бы	4	3
120	в форме	2	3
121	во все	1	3
