N	3gram	Vinokur_Ku_2	StatiiOP
1	в том что	10	11
2	и т п	24	6
3	не может быть	4	5
4	то обстоятельство что	7	5
5	в этом смысле	5	4
6	по крайней мере	6	4
7	с точки зрения	8	4
8	в этом отношении	3	4
9	то время как	1	4
10	во всяком случае	5	4
11	с другой стороны	7	4
12	о том что	1	4
13	в то время	1	4
14	состоит в том	1	3
15	прежде всего в	1	3
16	в конце концов	3	3
17	не в том	1	3
18	в связи с	3	3
19	то же время	3	3
20	может быть это	1	3
21	не только в	4	3
22	на то что	2	3
23	в то же	3	3
24	но это не	1	3
25	потому что он	2	2
26	то что я	1	2
27	что мы имеем	1	2
28	и тем не	4	2
29	до сих пор	1	2
30	что если бы	1	2
31	и не в	1	2
32	в том чтобы	1	2
33	в этой области	4	2
34	тем что он	2	2
35	с одной стороны	1	2
36	все более и	1	2
37	заключается в том	1	2
38	с самого начала	1	2
39	более и более	1	2
40	но все же	2	2
41	только тогда когда	1	2
42	в каком смысле	1	2
43	к тому что	1	2
44	в том смысле	1	2
45	в предисловии к	1	2
46	тем не менее	5	2
47	и т д	14	2
48	можно сказать что	2	1
49	все это однако	1	1
50	как можно было	1	1
51	я думаю что	1	1
52	примером может служить	1	1
53	и пр но	2	1
54	иметь в виду	1	1
55	со стороны ее	1	1
56	смысле этого термина	1	1
57	и той же	1	1
58	собою как бы	1	1
59	на самом деле	2	1
60	в самом деле	7	1
61	т е не	1	1
62	о котором говорилось	1	1
63	принять во внимание	1	1
64	мы находим и	1	1
65	в живом языке	1	1
66	тот или иной	1	1
67	смысле в каком	1	1
68	говоря уже о	2	1
69	этом ниже а	1	1
70	и в других	1	1
71	и на том	1	1
72	сам по себе	1	1
73	вместе с тем	2	1
74	связи с этим	1	1
75	сказать несколько слов	1	1
76	в наше время	2	1
77	находит свое выражение	1	1
78	в последние десятилетия	1	1
79	можно было бы	9	1
80	отличается тем что	1	1
81	к этому сводится	1	1
82	на тему об	1	1
83	вообще и в	1	1
84	в лучшем случае	3	1
85	с этой точки	2	1
86	в первые годы	1	1
87	т п но	2	1
88	и в частности	1	1
89	обстоятельство что в	1	1
90	и то обстоятельство	1	1
91	на этой почве	3	1
92	об этом ниже	2	1
93	пр с точки	1	1
94	не потому что	1	1
95	сказывается и в	1	1
96	как нельзя более	1	1
97	к вопросу о	2	1
98	крайней мере дважды	1	1
99	в году в	1	1
100	в известном смысле	1	1
101	привыкли к тому	1	1
102	котором говорилось выше	1	1
103	найти и в	1	1
104	так или иначе	2	1
105	и пр с	1	1
106	приводит к тому	1	1
107	которая была бы	1	1
108	и пр ср	1	1
109	но может быть	1	1
110	связанные с этим	1	1
111	тем или иным	1	1
112	мы имеем здесь	1	1
113	хотя бы на	1	1
114	свое место в	1	1
115	я имею в	1	1
116	на этом пути	1	1
117	и здесь следует	1	1
118	но были и	1	1
119	т е как	1	1
120	не только у	1	1
121	в свое время	2	1
122	этой точки зрения	2	1
123	от того кто	1	1
124	знает что это	1	1
125	что рядом с	1	1
126	может быть не	1	1
127	таким образом в	1	1
128	и свое место	1	1
129	имею в виду	1	1
130	и что такое	1	1
131	в свою очередь	2	1
132	в каком этот	1	1
133	и в самом	2	1
134	т п в	2	1
135	отношении его к	1	1
136	речь идет о	1	1
137	этого термина а	1	1
138	имеем здесь дело	1	1
139	я уже упоминал	1	1
140	в данном отношении	2	1
141	в другом случае	1	1
142	одной и той	1	1
143	это однако не	1	1
144	на то как	1	1
145	пр ср также	1	1
146	отношение к слову	1	1
147	сплошь да рядом	2	1
148	для того чтобы	8	1
149	по определенному руслу	1	1
150	какова должна быть	1	1
151	мы сталкиваемся с	1	1
152	такие слова как	1	1
153	дело не в	2	1
154	ответ на это	1	1
155	что именно этот	1	1
156	как мы видели	1	1
157	не говоря уже	2	1
158	и в другом	2	1
