N	2gram	Voloshinov_1	Myslijsy
1	в том	3	32
2	и в	16	30
3	может быть	17	28
4	то же	2	23
5	не только	7	21
6	только в	4	21
7	для нас	2	20
8	но и	4	19
9	том что	3	18
10	то что	3	18
11	не есть	2	17
12	что в	3	17
13	и проч	9	16
14	и не	4	15
15	в сознании	1	15
16	а не	1	15
17	таким образом	9	14
18	что и	2	13
19	так как	4	13
20	если бы	1	12
21	вместе с	3	12
22	а в	3	12
23	так и	4	11
24	что оно	2	11
25	в этом	9	10
26	в душе	2	10
27	как и	2	10
28	и что	1	10
29	мы не	2	9
30	из этих	2	9
31	в нем	4	9
32	было бы	2	9
33	тогда когда	1	9
34	для него	6	9
35	и то	1	8
36	в ней	1	8
37	в самом	2	8
38	от того	1	8
39	что не	2	8
40	что мы	2	8
41	только что	1	8
42	с одной	1	7
43	но не	1	7
44	с тем	1	7
45	как мы	4	7
46	в сознание	7	7
47	вовсе не	1	7
48	с другой	1	7
49	к тому	1	7
50	же что	1	6
51	с этим	2	6
52	же с	1	6
53	между собою	2	6
54	с ним	2	6
55	не имеет	1	6
56	и теперь	3	6
57	те же	3	6
58	что он	2	6
59	уже не	1	6
60	то и	1	6
61	а потому	4	6
62	зависит от	1	6
63	но оно	3	6
64	не может	8	6
65	имеет значение	1	6
66	что только	1	6
67	но это	2	6
68	если б	3	5
69	человека и	1	5
70	еще не	5	5
71	и как	3	5
72	не следует	1	5
73	двух слов	1	5
74	с другими	3	5
75	в них	2	5
76	что я	1	5
77	по крайней	3	5
78	как на	1	5
79	в каком	2	5
80	не могут	2	5
81	это содержание	1	5
82	не менее	2	5
83	крайней мере	3	5
84	уже в	1	5
85	тому как	1	5
86	сказать что	7	5
87	только как	3	5
88	говоря о	1	4
89	столь же	1	4
90	что это	2	4
91	он не	2	4
92	но вместе	1	4
93	и по	2	4
94	в один	4	4
95	для меня	2	4
96	и его	8	4
97	по поводу	1	4
98	для того	1	4
99	оно не	2	4
100	на это	1	4
101	и это	6	4
102	в его	4	4
103	один из	2	4
104	себя и	2	4
105	что для	1	4
106	быть только	1	4
107	для сознания	3	4
108	для человека	1	4
109	и потому	3	4
110	все это	4	4
111	в смысле	1	4
112	мы должны	1	4
113	все что	4	4
114	я и	6	3
115	и есть	3	3
116	говорить о	2	3
117	оно есть	1	3
118	бы ни	1	3
119	и на	4	3
120	в чем	5	3
121	дает нам	1	3
122	не можем	2	3
123	что она	1	3
124	при этом	6	3
125	не будет	2	3
126	и может	4	3
127	его в	4	3
128	как бы	5	3
129	что при	1	3
130	образом и	1	3
131	есть еще	1	3
132	существует для	1	3
133	или что	1	3
134	того чтобы	1	3
135	заметить что	1	3
136	могут быть	3	3
137	быть может	2	3
138	и вообще	2	3
139	со стороны	1	3
140	можно сказать	4	3
141	это было	1	3
142	к нему	1	3
143	что конечно	1	3
144	же и	1	3
145	есть в	2	3
146	только на	3	3
147	в начале	2	3
148	прежде всего	9	3
149	мы можем	9	3
150	до сих	3	3
151	нельзя сказать	1	3
152	одной стороны	1	3
153	в одно	2	3
154	связь с	1	3
155	так же	2	3
156	в человеке	1	3
157	чувства и	2	3
158	том смысле	1	3
159	одно только	1	3
160	сих пор	3	3
161	и оно	3	3
162	все остальные	2	3
163	не существует	2	3
164	и все	4	3
165	здесь только	1	3
166	в свою	1	3
167	не знает	2	3
168	к этому	2	3
169	самом деле	6	2
170	это и	1	2
171	самый предмет	1	2
172	нам кажется	2	2
173	мы уже	2	2
174	той же	1	2
175	из сказанного	2	2
176	оно ни	1	2
177	при объяснении	1	2
178	одним словом	1	2
179	отношение к	5	2
180	за пределы	2	2
181	что они	1	2
182	все же	1	2
183	далее и	1	2
184	что по	1	2
185	его к	1	2
186	та же	1	2
187	под ним	1	2
188	в этой	4	2
189	человек не	1	2
190	на его	1	2
191	даже тогда	1	2
192	идеи и	1	2
193	из него	1	2
194	подобно тому	1	2
195	с сознанием	3	2
196	того насколько	1	2
197	не дает	1	2
198	на все	1	2
199	не нашел	1	2
200	входит в	1	2
201	за собою	1	2
202	время и	1	2
203	ни в	5	2
204	не всегда	1	2
205	несмотря на	1	2
206	понятия и	2	2
207	именно то	1	2
208	во время	3	2
209	точки зрения	8	2
210	в своей	2	2
211	что такое	5	2
212	на первых	1	2
213	мысли и	4	2
214	своего рождения	1	2
215	выше мы	1	2
216	их в	3	2
217	что есть	1	2
218	она не	1	2
219	и притом	3	2
220	только не	1	2
221	в разных	1	2
222	из того	1	2
223	этом отношении	1	2
224	деятельности и	1	2
225	от этого	1	2
226	от нее	1	2
227	в области	3	2
228	ничего общего	1	2
229	и о	2	2
230	только при	1	2
231	каждого из	1	2
232	к тем	1	2
233	и с	8	2
234	о том	2	2
235	и та	1	2
236	но мы	4	2
237	его жизни	1	2
238	и содержание	2	2
239	может стать	1	2
240	и мы	2	2
241	как ее	1	2
242	получает возможность	1	2
243	мы видим	2	2
244	но как	2	2
245	связи с	1	2
246	с нею	2	2
247	наоборот что	1	2
248	в одном	3	2
249	у него	2	2
250	и даже	4	2
251	развития в	1	2
252	на чем	1	2
253	а с	1	2
254	у меня	1	2
255	стороны формы	1	2
256	по своему	2	2
257	что же	1	2
258	быть не	1	2
259	для ребенка	1	2
260	с этой	2	2
261	каждое из	1	2
262	и действия	1	2
263	это последнее	2	2
264	не подлежит	1	2
265	и наконец	4	2
266	образов и	2	2
267	же в	1	2
268	в свой	1	2
269	в свое	2	2
270	есть то	1	2
271	жизни и	3	2
272	это в	1	2
273	отношения к	3	1
274	мы здесь	1	1
275	все остальное	1	1
276	мыслей чувств	1	1
277	сам язык	1	1
278	на самом	4	1
279	тех же	3	1
280	словами и	1	1
281	искать в	1	1
282	когда человек	1	1
283	что эти	1	1
284	едва ли	3	1
285	собою в	1	1
286	по его	1	1
287	его не	1	1
288	что между	1	1
289	что если	1	1
290	вопрос о	1	1
291	в сущности	1	1
292	как я	1	1
293	и со	1	1
294	и столь	1	1
295	того же	2	1
296	всех сторон	1	1
297	и говорить	2	1
298	было до	1	1
299	он был	1	1
300	на них	2	1
301	бы то	1	1
302	без всякого	1	1
303	с его	7	1
304	данном случае	1	1
305	он может	1	1
306	совсем не	2	1
307	заметим что	1	1
308	в порядке	1	1
309	нет и	2	1
310	кажется уже	1	1
311	только путем	1	1
