N	3gram	Vygotskiy__3	Problemy
1	на самом деле	2	10
2	с самого начала	6	8
3	и т п	5	6
4	не может быть	1	6
5	во всяком случае	2	5
6	с точки зрения	9	4
7	а между тем	1	3
8	в самом деле	18	3
9	он не может	1	3
10	в высшей степени	1	3
11	мы уже говорили	3	3
12	и в самом	10	3
13	с другой стороны	5	3
14	то все же	1	2
15	смысле этого слова	2	2
16	а вовсе не	2	2
17	подобно тому как	1	2
18	не кажется ли	1	2
19	вместе с тем	2	2
20	в отличие от	1	2
21	к тому чтобы	1	2
22	как и все	1	2
23	уже говорили что	1	2
24	там где он	1	2
25	в обычном смысле	1	2
26	и в этом	3	2
27	каждый из них	1	2
28	в такой же	1	2
29	о том что	3	2
30	и что все	1	2
31	о мире и	1	2
32	к тому же	1	2
33	мы увидим что	7	2
34	и т д	4	2
35	как мы видели	2	2
36	на этом противоречии	1	1
37	должны были бы	2	1
38	обычном смысле этого	1	1
39	увидим что это	2	1
40	что он все	1	1
41	но как мы	1	1
42	и в своей	1	1
43	потому что в	1	1
44	и что только	1	1
45	он не мог	2	1
46	мы должны были	1	1
47	в том и	1	1
48	в самом содержании	1	1
49	до сих пор	5	1
50	что он не	1	1
51	все время старается	1	1
52	бы сказать так	1	1
53	мы могли бы	3	1
54	в этом отношении	1	1
55	то что в	2	1
56	все же все	1	1
57	заключает в себе	1	1
58	это вовсе не	1	1
59	что дело идет	1	1
60	как если бы	3	1
61	когда она в	1	1
62	и то что	3	1
63	к тому что	2	1
64	потому что тогда	1	1
65	противоречии с этой	1	1
66	и столь же	1	1
67	и каждое слово	1	1
68	что тут не	1	1
69	мы уже указывали	1	1
70	и в своих	1	1
71	в данном случае	2	1
72	и тут же	1	1
73	в один из	2	1
74	не в самом	1	1
75	и как бы	2	1
76	и ничего не	1	1
77	и то же	2	1
78	во всех отношениях	1	1
79	все более и	2	1
80	может быть и	1	1
81	одно и то	2	1
82	мы можем сказать	1	1
83	то что он	2	1
84	не обращали внимания	1	1
85	мы сейчас увидим	1	1
86	но и не	1	1
87	каждого из них	1	1
88	и тот же	1	1
89	потому что они	2	1
90	мы видели что	2	1
91	один и тот	1	1
92	не могла не	1	1
93	может быть не	2	1
94	между этими двумя	1	1
95	что в сущности	1	1
96	не кто иной	1	1
97	имел в виду	1	1
98	все эти слова	1	1
99	и вместе с	2	1
100	он все время	1	1
101	будто бы не	1	1
102	в свою очередь	2	1
103	дело идет о	1	1
104	не только не	1	1
105	более и более	2	1
106	по его мнению	1	1
107	он как бы	1	1
108	но все же	1	1
109	можно сказать что	1	1
110	или во всяком	1	1
111	на то что	12	1
112	все время перед	1	1
113	как бы в	1	1
114	уже с самого	1	1
115	вовсе не является	1	1
116	могли бы сказать	1	1
117	для того чтобы	8	1
118	в том что	11	1
119	прямо говорит что	1	1
120	и как будто	1	1
121	кто иной как	1	1
122	и в другом	2	1
