N	2gram	Bakhtin_Pr_1	FransuaR
1	и в	23	65
2	то есть	24	45
3	как бы	28	22
4	и не	34	22
5	вовсе не	8	18
6	и т.п	3	17
7	в сущности	5	16
8	в том	11	16
9	в этом	25	15
10	но в	4	14
11	в нем	20	13
12	в условиях	2	13
13	нового времени	1	13
14	мы уже	2	12
15	и на	10	11
16	прежде всего	7	11
17	все эти	8	10
18	не только	13	10
19	и его	13	10
20	так и	10	10
21	но и	11	10
22	и потому	3	10
23	во всех	5	9
24	в его	24	9
25	все это	7	9
26	за пределы	6	8
27	всех этих	3	8
28	в своем	8	8
29	в основе	5	8
30	в духе	3	8
31	в дальнейшем	1	8
32	и даже	3	8
33	здесь в	1	8
34	и другие	2	8
35	формы и	1	7
36	его в	4	7
37	точки зрения	21	7
38	уже говорили	1	7
39	в области	3	7
40	только в	8	7
41	жизни и	6	7
42	на самом	4	6
43	в году	1	6
44	в ней	1	6
45	еще не	5	6
46	все же	5	6
47	и у	4	6
48	при этом	3	6
49	том что	9	6
50	в отношении	2	6
51	никогда не	5	6
52	как мы	5	6
53	времени и	1	6
54	искусства и	1	6
55	в значительной	1	6
56	в литературе	3	6
57	одно из	1	6
58	так как	7	6
59	может быть	21	6
60	не знает	1	6
61	сказать что	5	6
62	с его	6	5
63	отличие от	2	5
64	как в	6	5
65	с их	5	5
66	этих форм	1	5
67	в них	3	5
68	рядом с	13	5
69	мировой литературы	2	5
70	как и	8	5
71	есть в	3	5
72	в своей	11	5
73	между людьми	1	5
74	потому что	12	5
75	между тем	5	5
76	и одновременно	3	5
77	на мир	8	5
78	для него	15	5
79	в одном	9	5
80	и пр	1	5
81	превращается в	1	5
82	в частности	1	5
83	в той	6	5
84	и все	3	5
85	почти вовсе	1	5
86	в своих	2	5
87	жизни в	1	5
88	и до	1	4
89	и к	4	4
90	поэтому и	2	4
91	в самом	8	4
92	в этой	4	4
93	так сказать	3	4
94	и еще	1	4
95	входит в	2	4
96	в их	3	4
97	в отличие	2	4
98	мысли и	2	4
99	не в	6	4
100	до сих	2	4
101	мы остановимся	3	4
102	шекспира и	2	4
103	в жизни	6	4
104	почти полностью	1	4
105	из них	2	4
106	отношение к	1	4
107	и оценки	1	4
108	выходит за	2	4
109	нужно сказать	1	4
110	сих пор	2	4
111	это уже	1	4
112	мира и	7	4
113	для нас	3	4
114	между ними	2	4
115	совершенно не	1	4
116	это в	2	4
117	можно говорить	2	3
118	в применении	1	3
119	в обычном	2	3
120	самом деле	5	3
121	между всеми	1	3
122	жизни как	1	3
123	конечно и	4	3
124	менее всего	4	3
125	в себя	3	3
126	уже не	8	3
127	но все	4	3
128	то что	18	3
129	в себе	5	3
130	но на	1	3
131	перестает быть	1	3
132	понимания и	1	3
133	и с	4	3
134	и других	5	3
135	это не	10	3
136	весь мир	1	3
137	далеко не	1	3
138	в ее	1	3
139	он и	5	3
140	с точки	15	3
141	мир и	6	3
142	но это	5	3
143	даже в	2	3
144	на котором	2	3
145	всей их	1	3
146	самой жизни	1	3
147	ничего не	6	3
148	по своей	1	3
149	у шекспира	1	3
150	этом отношении	5	3
151	и здесь	3	3
152	не могут	6	3
153	с ним	6	3
154	о нем	11	3
155	в самой	7	3
156	с другой	2	3
157	и во	2	3
158	к нему	3	3
159	во всей	2	3
160	в форме	6	3
161	что он	10	3
162	но как	3	3
163	мир в	2	3
164	друг друга	3	3
165	как раз	4	3
166	характерно для	1	3
167	мира в	6	3
168	и их	2	3
169	с миром	2	3
170	в тех	1	3
171	в состоянии	1	3
172	но для	2	3
173	от всех	1	3
174	не может	11	3
175	что в	8	3
176	в искусстве	2	3
177	отношения к	2	2
178	одним из	8	2
179	например в	3	2
180	области литературы	1	2
181	или к	2	2
182	нам кажется	4	2
183	это очень	3	2
184	видеть в	1	2
185	из всех	1	2
186	и литературных	1	2
187	на тех	1	2
188	для своего	2	2
189	и само	2	2
190	всех его	1	2
191	не была	1	2
192	который был	1	2
193	подчеркнуть что	1	2
194	и он	1	2
195	основная особенность	1	2
196	в чем	1	2
197	но не	8	2
198	не входит	1	2
199	значение и	1	2
200	нет и	1	2
201	своему существу	1	2
202	и наконец	5	2
203	его к	4	2
204	из этих	2	2
205	новый тип	1	2
206	он не	4	2
207	не к	1	2
208	и вот	2	2
209	на его	2	2
210	он так	1	2
211	и по	2	2
212	значительной степени	1	2
213	пусть и	1	2
214	слов о	1	2
215	а его	3	2
216	большинстве случаев	2	2
217	это было	1	2
218	всегда и	1	2
219	в этих	2	2
220	но эта	4	2
221	их в	2	2
222	xviii века	1	2
223	радости и	1	2
224	бы быть	1	2
225	этот мир	3	2
226	раз и	3	2
227	при всех	1	2
228	дело в	1	2
229	на него	2	2
230	в процессе	4	2
231	нем в	1	2
232	всего на	1	2
233	в мир	3	2
234	к себе	2	2
235	и именно	1	2
236	есть только	1	2
237	могут быть	1	2
238	к тому	1	2
239	особый тип	1	2
240	и это	5	2
241	но при	1	2
242	и этим	2	2
243	приводит к	3	2
244	роль в	2	2
245	во многом	1	2
246	во второй	1	2
247	но у	2	2
248	понятно что	1	2
249	поэтому в	2	2
250	в прошлое	2	2
251	знает и	1	2
252	из основных	1	2
253	и рассматривает	1	2
254	своей книге	1	2
255	о том	2	2
