N	2gram	Bakhtin_Fr_7	Myslijsy
1	потому что	5	49
2	то есть	20	30
3	и в	41	24
4	может быть	4	23
5	в сознании	1	23
6	то что	8	20
7	и не	7	19
8	в том	11	18
9	а не	2	18
10	что в	9	16
11	не только	5	15
12	по себе	1	15
13	того же	3	14
14	при этом	3	13
15	в слове	1	13
16	не в	9	13
17	было бы	4	13
18	то же	13	12
19	но не	1	12
20	не может	3	12
21	мы не	2	11
22	таким образом	19	11
23	вместе с	5	11
24	что и	5	11
25	только в	6	11
26	тогда как	1	10
27	как в	5	10
28	в себе	11	10
29	для него	6	10
30	так что	1	10
31	так как	3	10
32	в нем	7	9
33	вовсе не	7	9
34	но и	9	9
35	как бы	7	9
36	и на	4	8
37	а только	2	8
38	в этом	15	8
39	более или	2	8
40	том что	4	8
41	или менее	2	8
42	в одно	1	8
43	а в	5	8
44	в чем	2	7
45	во всех	3	7
46	с этим	2	7
47	мысль о	1	7
48	как и	14	7
49	всяком случае	1	7
50	того как	5	7
51	не могут	1	7
52	прежде всего	11	7
53	тем что	3	7
54	того что	2	7
55	во всяком	2	7
56	между двумя	1	6
57	и как	2	6
58	в состоянии	2	6
59	в то	10	6
60	не имеет	3	6
61	связи с	1	6
62	есть только	1	6
63	свою очередь	3	6
64	между тем	1	6
65	в одном	3	6
66	заметить что	1	6
67	не было	3	6
68	не есть	2	6
69	в свою	3	6
70	что они	1	5
71	все остальные	1	5
72	все же	1	5
73	уже в	5	5
74	есть не	2	5
75	и уже	1	5
76	и наоборот	1	5
77	с ним	2	5
78	так и	10	5
79	о том	6	5
80	тот же	2	5
81	бы ни	1	5
82	слова в	1	5
83	из них	3	5
84	в них	7	5
85	и их	3	5
86	приводит в	1	5
87	только для	1	5
88	же в	2	5
89	в которой	2	5
90	сам по	1	4
91	к другому	1	4
92	в самом	1	4
93	время как	1	4
94	еще не	2	4
95	что хотя	1	4
96	но в	8	4
97	уже не	2	4
98	как он	2	4
99	так сказать	3	4
100	в нее	3	4
101	с тем	1	4
102	такой же	3	4
103	в котором	1	4
104	место в	4	4
105	стало быть	1	4
106	одном из	4	4
107	между прочим	1	4
108	они не	1	4
109	тем самым	3	4
110	образом в	1	4
111	одна из	4	4
112	таким путем	1	4
113	от их	1	4
114	так в	1	4
115	никогда не	2	4
116	и что	1	4
117	для самого	1	4
118	что он	3	4
119	в других	1	4
120	влияние на	4	4
121	в человеке	2	4
122	от него	1	4
123	во время	3	4
124	в таком	1	4
125	вряд ли	1	3
126	например в	3	3
127	человека и	1	3
128	и то	2	3
129	с таким	1	3
130	той же	3	3
131	мы называем	1	3
132	есть нечто	1	3
133	но она	1	3
134	но даже	1	3
135	не совсем	2	3
136	же что	2	3
137	что его	1	3
138	хотя и	4	3
139	что это	4	3
140	думать что	1	3
141	о которой	1	3
142	при виде	4	3
143	не как	1	3
144	так например	1	3
145	человека в	2	3
146	и может	2	3
147	его не	1	3
148	на все	1	3
149	его в	3	3
150	от одного	1	3
151	это не	6	3
152	и тем	1	3
153	рядом с	4	3
154	далеко не	2	3
155	в этих	2	3
156	и при	1	3
157	себе в	1	3
158	ни было	2	3
159	в ней	5	3
160	в какое	1	3
161	мысли в	1	3
162	на него	1	3
163	в каком	1	3
164	оно не	2	3
165	если мы	1	3
166	не с	1	3
167	том как	2	3
168	мы в	2	3
169	в словах	2	3
170	находится в	2	3
171	от них	1	3
172	и во	2	3
173	чувство не	1	3
174	и у	5	3
175	все признаки	1	3
176	когда душа	1	3
177	одно из	1	3
178	не так	1	3
179	от другого	1	3
180	входят в	2	3
181	что на	1	3
182	мысли об	1	3
183	мы говорим	1	3
184	слова и	1	3
185	но это	3	3
186	и для	5	3
187	и от	8	3
188	и все	14	3
189	с ними	3	3
190	нет но	1	3
191	все что	4	3
192	как на	1	3
193	самом деле	1	2
194	на самом	2	2
195	и есть	3	2
196	отношения к	1	2
197	оба эти	1	2
198	явление не	1	2
199	с его	2	2
200	только после	1	2
201	то мы	1	2
202	совсем не	3	2
203	значение и	1	2
204	с которыми	1	2
205	по отношению	2	2
206	за пределы	1	2
207	что во	1	2
208	его на	1	2
209	общего с	1	2
210	все эти	13	2
211	в нашем	1	2
212	было связано	2	2
213	все слова	1	2
214	но на	1	2
215	время и	1	2
216	а скорее	1	2
217	поэтому оно	1	2
218	и по	3	2
219	на этом	5	2
220	одно и	2	2
221	но все	4	2
222	в каждом	1	2
223	связанные с	3	2
224	в другом	1	2
225	может стать	2	2
226	в жизни	1	2
227	ряд их	1	2
228	этого не	1	2
229	должно быть	4	2
230	мы находим	1	2
231	но он	4	2
232	с такою	1	2
233	их в	2	2
234	не должно	3	2
235	остановимся на	2	2
236	что есть	2	2
237	перед собою	1	2
238	и его	9	2
239	есть прежде	1	2
240	сказать что	1	2
241	самого начала	1	2
242	знать что	1	2
243	были и	1	2
244	для кого	1	2
245	но только	1	2
246	все свои	2	2
247	же время	9	2
248	с нами	1	2
249	во всем	1	2
250	мы бы	1	2
251	у нас	1	2
252	превращается в	1	2
253	пространство и	1	2
254	во все	2	2
255	указывает на	1	2
256	что слово	1	2
257	существует только	1	2
258	и это	5	2
259	что все	2	2
260	и образ	2	2
261	на другой	2	2
262	в себя	2	2
263	с самого	2	2
264	на другом	2	2
265	что у	3	2
266	после того	4	2
267	может в	1	2
268	и здесь	4	2
269	нас в	3	2
270	образом мы	1	2
271	это было	2	2
272	которой мы	1	2
273	движения в	2	2
274	в организме	1	2
275	этом смысле	1	2
276	в формах	3	2
277	один из	1	2
278	что только	1	2
279	мы видим	6	2
280	во времени	2	2
281	в теле	1	2
282	есть в	6	2
283	мы принуждены	1	2
284	и они	1	2
285	и других	2	2
286	в порядок	1	2
287	прибавить что	1	2
288	у него	6	2
289	связано с	2	2
290	и делать	1	2
291	к которому	1	2
292	такое же	1	2
293	между ними	1	2
294	ничем не	3	2
295	не на	3	2
296	и силы	1	2
297	в связи	2	2
298	предмета или	1	2
299	так же	5	2
300	и потому	3	2
301	как это	1	2
302	или по	1	2
303	перехода от	1	2
304	некоторое время	1	2
305	все это	10	2
306	общие черты	1	2
307	не знаем	2	2
308	в его	12	2
309	или в	2	2
310	о котором	2	2
311	сходство между	1	2
312	души в	1	2
313	бы в	2	2
314	но эти	1	2
315	даже и	1	2
316	к этому	5	2
317	не наоборот	1	1
318	часть этого	1	1
319	ту же	2	1
320	одним из	1	1
321	отношение к	2	1
322	не имел	1	1
323	он может	3	1
324	ветряных мельниц	1	1
325	тех же	1	1
326	и так	2	1
327	из другого	1	1
328	и до	6	1
329	должна быть	1	1
330	этот и	1	1
331	мы уже	12	1
332	из всех	2	1
333	же процесса	1	1
334	что между	2	1
335	которую мы	1	1
336	что такое?	1	1
337	движение в	8	1
338	не была	1	1
339	эта форма	1	1
340	принадлежит к	1	1
341	от друга	1	1
342	как я	4	1
343	они были	1	1
344	а теперь	1	1
345	и заставляет	2	1
346	всех сторон	1	1
347	дает им	1	1
348	и самого	2	1
349	на нем	1	1
350	быть в	1	1
351	жизни все	1	1
352	этим не	1	1
353	не без	1	1
354	его так	1	1
355	в ее	1	1
356	одно мгновение	2	1
357	характер они	2	1
358	движение во	1	1
359	есть своя	1	1
360	для других	1	1
361	должны были	1	1
362	себе и	1	1
363	отличие от	1	1
364	друг от	1	1
365	человек может	2	1
366	мира тем	2	1
367	в истории	1	1
368	в одной	2	1
369	что именно	1	1
370	для всех	2	1
371	как к	1	1
372	однако не	1	1
373	перед нами	2	1
374	нечто от	1	1
375	применении к	1	1
376	узнает что	1	1
377	что по	1	1
378	и наконец	4	1
379	себе на	1	1
380	имеет в	1	1
381	от этого	3	1
382	точкой зрения	1	1
383	есть для	1	1
384	он в	1	1
385	рассказ о	2	1
386	только на	2	1
387	с их	1	1
388	нами в	1	1
389	человеке и	1	1
390	его и	1	1
391	имеем в	2	1
392	тому же	1	1
393	в образы	1	1
394	человек не	1	1
395	нас даже	1	1
396	он не	4	1
397	непосредственным источником	1	1
398	на том	2	1
399	которому она	1	1
400	том чтобы	1	1
401	и связанные	1	1
402	во-первых потому	1	1
403	на земле	4	1
404	здесь для	1	1
405	его от	1	1
406	никому не	2	1
407	значительной степени	2	1
408	том же	1	1
409	смысле в	1	1
410	мы слышим	1	1
411	не будет	1	1
412	различие между	1	1
413	для изображения	1	1
414	радости и	1	1
415	об этом	1	1
416	связанных с	3	1
417	и с	4	1
418	или наконец	1	1
419	тем совершеннее	1	1
420	он есть	1	1
421	известно что	1	1
422	но их	2	1
423	в переводе	1	1
424	дали и	1	1
425	тела в	3	1
426	ни в	6	1
427	есть движение	1	1
428	превращаются в	2	1
429	мы видели	5	1
430	оно имеет	1	1
431	чем в	1	1
432	в тоне	2	1
433	себе все	2	1
434	что значит	2	1
435	или вообще	1	1
436	и одно	1	1
437	характер но	1	1
438	таким же	3	1
439	никаких оснований	1	1
440	а как	1	1
441	в такой	1	1
442	и без	1	1
443	же это	1	1
444	с точки	3	1
445	в их	3	1
446	и животным	1	1
447	в которых	2	1
448	мысли и	1	1
449	знаем что	1	1
450	и количество	1	1
451	что я	1	1
452	на место	4	1
453	поэтому в	1	1
454	мир и	1	1
455	не будем	1	1
456	которые в	1	1
457	в прямом	1	1
458	доказывает что	1	1
459	природу и	1	1
460	сам он	3	1
461	и вся	3	1
462	бы их	1	1
463	этого движения	1	1
464	человека есть	1	1
465	другой на	1	1
466	и время	1	1
467	на котором	1	1
468	дело в	2	1
469	большинство их	1	1
470	что вы	1	1
471	проникать в	1	1
472	найти в	1	1
473	и всегда	2	1
474	ничего не	4	1
475	другой только	1	1
476	выбора между	1	1
477	или как	1	1
478	с одним	1	1
479	показывает как	1	1
480	все стороны	1	1
481	глядя на	2	1
482	все члены	1	1
483	этот оттенок	1	1
484	по своей	1	1
485	есть такой	1	1
486	это слово	1	1
487	уже и	1	1
488	которая не	1	1
489	наоборот одно	1	1
490	начиная с	1	1
491	к себе	1	1
492	его за	1	1
493	кого не	1	1
494	для такого	1	1
495	к тому	2	1
496	скорее в	1	1
497	не производит	1	1
498	ничего общего	1	1
499	от той	1	1
500	но вряд	1	1
501	в применении	1	1
502	с образом	3	1
503	должен быть	2	1
504	известных нам	1	1
505	и самое	1	1
506	как мы	11	1
507	новой и	2	1
508	здесь не	1	1
509	очень важную	1	1
510	не говорит	1	1
511	второго лица	1	1
512	всего к	1	1
513	слова всегда	1	1
514	как с	1	1
515	не повторяет	1	1
516	времени и	1	1
517	больше в	1	1
518	тело которое	1	1
519	здесь как	2	1
520	и которые	1	1
521	начала и	2	1
522	на которую	1	1
523	чем выше	1	1
524	на них	3	1
525	другого и	1	1
526	до мозга	1	1
527	и утверждение	1	1
528	все его	3	1
529	связанное с	2	1
530	со всех	2	1
531	каждый раз	1	1
532	слова из	1	1
533	и та	1	1
534	язык и	1	1
535	его жизни	1	1
536	одного из	2	1
537	от своего	1	1
538	утверждает что	1	1
539	имеет значения	1	1
540	времени в	1	1
541	по их	1	1
542	или меньшую	1	1
543	притом с	1	1
544	здесь образ	1	1
545	во-вторых потому	1	1
546	переходит в	1	1
547	знаем но	1	1
548	в ряд	1	1
549	во втором	1	1
550	на одном	5	1
551	слышать в	1	1
552	я вижу	1	1
553	все в	1	1
554	ее как	1	1
555	в ту	1	1
556	слов и	4	1
557	может иметь	2	1
558	к нему	5	1
559	плане но	1	1
560	оно и	2	1
561	дело с	1	1
562	явления в	1	1
563	как нечто	2	1
564	к их	1	1
565	сказали что	1	1
566	бы его	1	1
567	который в	1	1
568	со всеми	2	1
569	времени становится	1	1
570	в большинстве	2	1
571	но самое	1	1
572	большинстве случаев	2	1
573	при помощи	1	1
574	человека на	1	1
575	роль и	1	1
576	никто не	10	1
577	в известной	1	1
578	к человеку	2	1
579	к ним	1	1
580	явлений в	1	1
581	к самому	2	1
582	этот последний	1	1
583	в особенности	2	1
584	чтобы показать	1	1
585	в другой	1	1
586	не были	1	1
587	а на	2	1
588	и человека	1	1
589	связаны с	2	1
590	что человек	1	1
591	нельзя сказать	1	1
592	именно в	2	1
593	по своим	1	1
594	человека а	1	1
595	приведением в	1	1
596	и прежде	1	1
597	когда по	1	1
598	во второй	2	1
599	на которые	1	1
600	по всей	1	1
601	и др	2	1
602	имеет ничего	1	1
603	притом не	1	1
604	которое по	1	1
605	самое слово	1	1
606	и непосредственно	1	1
607	так когда	1	1
608	его как	2	1
609	же точно	1	1
610	его особенности	1	1
611	когда же	1	1
612	для человека	1	1
613	вероятно не	1	1
614	в подобных	1	1
615	и слово	1	1
616	очень часто	3	1
617	предметов не	1	1
618	имеют свое	1	1
619	наоборот их	1	1
620	отверстия в	1	1
621	все то	3	1
622	ближе всего	1	1
623	относятся к	1	1
624	видит в	1	1
625	в течение	2	1
626	в той	3	1
627	и веселый	1	1
628	эти движения	1	1
629	в первой	2	1
630	ни одно	1	1
631	в человеческом	3	1
632	многих других	1	1
633	и оценка	1	1
634	я еще	3	1
635	с этой	1	1
636	и о	1	1
637	голоса и	1	1
638	ни для	1	1
639	я от	1	1
640	даже больше	1	1
641	которые были	2	1
642	близкий к	1	1
643	в более	4	1
644	это уже	1	1
645	этот образ	2	1
646	имеет дело	2	1
647	тем более	1	1
648	и могли	1	1
649	большую или	1	1
650	них и	2	1
651	все они	6	1
652	на такой	1	1
653	того времени	1	1
654	к ее	1	1
655	этих представлений	1	1
656	здесь только	2	1
657	связь с	1	1
658	и сила	1	1
659	его к	3	1
660	может и	1	1
661	в народной	1	1
662	но эта	1	1
663	из тех	1	1
664	в простейшем	1	1
665	они как	2	1
666	от всех	1	1
667	для нашего	2	1
668	в последнем	1	1
669	и еще	2	1
670	есть и	3	1
671	в трех	1	1
672	через них	1	1
673	в заключение	2	1
674	жизни и	3	1
675	ее в	1	1
676	в своих	1	1
677	от которой	1	1
678	в процессе	2	1
679	я могу	1	1
