N	2gram	Trubetskoy_1	FransuaR
1	и в	23	45
2	то есть	2	25
3	и не	8	15
4	в этом	12	14
5	но в	4	14
6	не только	7	14
7	во всех	10	13
8	и его	1	13
9	в его	5	13
10	как бы	10	12
11	что в	8	12
12	то же	4	11
13	в своем	10	11
14	в то	6	11
15	в нем	3	10
16	и с	5	10
17	как и	9	10
18	в том	30	10
19	но и	9	10
20	прежде всего	3	10
21	же время	2	9
22	в ней	3	8
23	таким образом	31	8
24	в самой	2	8
25	как мы	2	8
26	жизни и	2	8
27	вовсе не	2	8
28	так же	8	8
29	также и	2	7
30	с его	1	7
31	мы видели	2	7
32	том что	19	7
33	не в	8	7
34	потому что	9	7
35	что и	7	7
36	в конце	4	7
37	и все	7	7
38	все это	11	7
39	здесь не	1	6
40	в этой	6	6
41	он не	3	6
42	всех этих	4	6
43	в них	2	6
44	мысли и	1	6
45	того чтобы	8	6
46	связи с	4	6
47	так и	10	6
48	что он	7	6
49	так как	7	6
50	для того	8	6
51	одним из	4	5
52	например в	1	5
53	самом деле	12	5
54	на самом	7	5
55	это и	1	5
56	с ее	2	5
57	и на	6	5
58	хотя и	4	5
59	и как	1	5
60	и к	5	5
61	в себя	2	5
62	и у	4	5
63	все эти	19	5
64	на этом	2	5
65	его в	5	5
66	с ним	6	5
67	мы видим	1	5
68	и их	5	5
69	в связи	3	5
70	не может	17	5
71	от всех	1	5
72	же как	3	4
73	мы уже	4	4
74	той же	1	4
75	мы не	1	4
76	в сущности	2	4
77	но не	2	4
78	в общем	6	4
79	перед нами	1	4
80	кроме того	1	4
81	в самом	8	4
82	тому же	6	4
83	по своему	5	4
84	зрения на	1	4
85	это было	1	4
86	между собою	5	4
87	точки зрения	13	4
88	в их	4	4
89	в основе	2	4
90	у него	5	4
91	и это	3	4
92	можно было	1	4
93	ничего не	1	4
94	о том	7	4
95	связаны с	1	4
96	только в	6	4
97	с этим	11	4
98	мы находим	1	4
99	и даже	1	4
100	сказать что	1	4
101	а не	1	4
102	на время	1	4
103	и от	5	4
104	бы в	3	4
105	все они	5	4
106	а в	3	4
107	как на	4	4
108	такой же	2	4
109	том числе	1	4
110	права и	1	3
111	ведь и	1	3
112	единство и	1	3
113	почти все	2	3
114	того же	9	3
115	из этих	8	3
116	как в	1	3
117	дело идет	1	3
118	выйти из	1	3
119	но на	2	3
120	что она	1	3
121	и вот	1	3
122	он и	1	3
123	до сих	8	3
124	в своей	1	3
125	в которых	2	3
126	не менее	7	3
127	дело в	1	3
128	не имеет	1	3
129	что на	1	3
130	от того	3	3
131	то время	2	3
132	в другом	2	3
133	часто в	1	3
134	жизни он	1	3
135	нем не	1	3
136	это не	3	3
137	именно в	5	3
138	того что	6	3
139	поэтому и	1	3
140	для всех	1	3
141	есть в	2	3
142	для него	2	3
143	не было	2	3
144	еще и	1	3
145	миром в	1	3
146	вместе с	6	3
147	в течение	4	3
148	но этот	1	3
149	по существу	6	3
150	сих пор	8	3
151	и для	6	3
152	находим в	1	3
153	и другие	1	3
154	и наиболее	1	2
155	ту же	2	2
156	в этот	1	2
157	с точки	8	2
158	и до	3	2
159	из его	1	2
160	уже более	2	2
161	мы говорили	7	2
162	из своих	1	2
163	совершенно так	4	2
164	говорить о	2	2
165	в целом	5	2
166	в различных	1	2
167	в данном	3	2
168	в сторону	2	2
169	вступают в	2	2
170	в наиболее	1	2
171	отличие от	3	2
172	нет и	1	2
173	в истории	3	2
174	независимо от	2	2
175	все же	13	2
176	и наконец	3	2
177	от этого	1	2
178	и отчасти	1	2
179	что это	5	2
180	он в	1	2
181	еще один	1	2
182	роль в	1	2
183	и если	6	2
184	при этом	9	2
185	оно было	1	2
186	но именно	1	2
187	перестает быть	1	2
188	он должен	2	2
189	в начале	2	2
190	смертью в	1	2
191	том же	4	2
192	распространяется на	1	2
193	конечно в	2	2
194	на все	5	2
195	лишь в	5	2
196	с которой	1	2
197	было бы	3	2
198	делает его	1	2
199	рядом с	1	2
200	она и	1	2
201	с тем	2	2
202	несмотря на	6	2
203	у народа	8	2
204	народа и	1	2
205	одно из	3	2
206	и без	5	2
207	из области	1	2
208	точку зрения	2	2
209	даже в	3	2
210	в отношении	1	2
211	что эта	4	2
212	на котором	1	2
213	если в	1	2
214	на него	2	2
215	больше чем	1	2
216	и притом	1	2
217	к ней	1	2
218	видим что	1	2
219	они и	1	2
220	уже и	3	2
221	с другом	9	2
222	начиная с	1	2
223	не могут	4	2
224	что все	5	2
225	числе и	1	2
226	к тому	8	2
227	в каждом	1	2
228	этот путь	1	2
229	народа в	15	2
230	должен быть	1	2
231	они вовсе	1	2
232	если мы	4	2
233	данном случае	3	2
234	говорили что	1	2
235	так в	1	2
236	и что	8	2
237	на том	2	2
238	жизнь и	3	2
239	и вообще	3	2
240	же самое	1	2
241	утверждают что	1	2
242	другом месте	1	2
243	и т.д	4	2
244	и та	1	2
245	но мы	1	2
246	в значительной	1	2
247	к нему	2	2
248	между тем	12	2
249	в ту	2	2
250	уже говорили	1	2
251	и жизни	1	2
252	в эти	3	2
253	в качестве	1	2
254	мы можем	6	2
255	идет в	1	2
256	может быть	16	2
257	заметить что	1	2
258	гораздо сложнее	1	2
259	и только	2	2
260	не подлежит	3	2
261	а именно	1	2
262	себя и	2	2
263	один из	1	2
264	на эту	1	2
265	в одно	2	2
266	эти последние	2	2
267	конечно не	3	2
268	и там	1	2
269	друг с	9	2
270	благодаря этому	1	2
271	жизнью в	1	2
272	в эту	2	2
273	хотя бы	4	2
274	то что	18	2
275	жизни в	1	2
276	ко всему	2	2
277	к этому	5	2
278	он может	1	1
279	сама себя	1	1
280	между всеми	1	1
281	роль этого	1	1
282	то в	2	1
283	тем же	2	1
284	из самых	1	1
285	дело однако	1	1
286	сам автор	1	1
287	все те	1	1
288	собою в	1	1
289	по его	2	1
290	а как	1	1
291	есть не	1	1
292	нашу мысль	1	1
293	которую мы	1	1
294	та же	3	1
295	ясной и	1	1
296	на эти	1	1
297	что многие	2	1
298	только благодаря	1	1
299	в учении	1	1
300	сложнее и	1	1
301	и говорят	1	1
302	то это	1	1
303	не совсем	1	1
304	похожи на	1	1
305	их лежит	1	1
306	велика была	1	1
307	чем больше	4	1
308	с народом	1	1
309	это действительно	1	1
310	столь же	5	1
311	время в	1	1
312	же самые	1	1
313	тем как	1	1
314	различия между	3	1
315	видели что	1	1
316	особенно если	1	1
317	но как	2	1
318	по отношению	9	1
319	друг от	6	1
320	и свои	1	1
321	зрелом возрасте	1	1
322	что они	2	1
323	земного шара	8	1
324	дальнейшем эта	1	1
325	тем больше	1	1
326	что во	1	1
327	если она	1	1
328	в особом	1	1
329	общего с	2	1
330	целую систему	1	1
331	все остальные	1	1
332	и где	2	1
333	целый ряд	4	1
334	что по	3	1
335	и свою	1	1
336	этого круга	3	1
337	самой природе	1	1
338	бы не	1	1
339	этикета и	1	1
340	нами в	1	1
341	в себе	5	1
342	другом случае	1	1
343	сливаются в	1	1
344	она-то и	1	1
345	на то	9	1
346	этой культуры	3	1
347	что одним	1	1
348	и положительный	1	1
349	он все	2	1
350	и споров	1	1
351	о которой	2	1
352	вполне понятна	1	1
353	силой и	1	1
354	и еще	1	1
355	становится до	1	1
356	чем у	8	1
357	котором мы	1	1
358	народ не	3	1
359	характер в	1	1
360	на земле	3	1
361	но вместе	1	1
362	одной и	2	1
363	и по	3	1
364	но все	5	1
365	как оно	1	1
366	в одну	4	1
367	а затем	2	1
368	на всю	1	1
369	в мире	6	1
370	традиции и	1	1
371	на этой	2	1
372	бы нам	1	1
373	что большинство	1	1
374	чаще всего	1	1
375	в жизни	3	1
376	по всему	1	1
377	на свои	1	1
378	явствует что	1	1
379	о которых	6	1
380	далеко не	5	1
381	а за	1	1
382	с большою	1	1
383	потому и	2	1
384	и того	3	1
385	смысл и	1	1
386	их на	1	1
387	между ними	2	1
388	к первому	1	1
389	с ума	1	1
390	и сейчас	4	1
391	и тут	1	1
392	и всеми	1	1
393	народ и	4	1
394	в котором	2	1
395	бы к	1	1
396	наиболее ясной	1	1
397	высокой ступени	1	1
398	не от	1	1
399	жизни с	1	1
400	что я	1	1
401	признать что	3	1
402	мы сказали	3	1
403	в памяти	1	1
404	и той	1	1
405	эта не	1	1
406	наконец как	1	1
407	с такою	1	1
408	тем не	4	1
409	совершенно иной	2	1
410	и более	2	1
411	их в	2	1
412	на его	1	1
413	уже сказали	1	1
414	что этот	1	1
