N	2gram	Voloshinov_1	Istorich
1	и в	12	25
2	вместе с	2	22
3	может быть	14	17
4	мы имеем	2	14
5	не только	4	13
6	но и	3	13
7	в его	2	12
8	так как	9	11
9	уже не	4	11
10	и не	10	11
11	в этом	4	10
12	все же	4	10
13	и его	13	9
14	его в	4	9
15	в виде	1	9
16	с другой	4	9
17	таким образом	12	9
18	героя в	1	9
19	еще не	3	8
20	и на	4	8
21	все эти	3	8
22	что в	2	8
23	на него	2	8
24	связи с	1	8
25	и что	2	8
26	другой стороны	2	8
27	связь с	2	8
28	том что	5	8
29	в нем	6	7
30	как и	5	7
31	мы видели	1	7
32	о том	3	7
33	и здесь	2	7
34	то что	5	7
35	только в	6	7
36	с одной	2	7
37	в качестве	1	7
38	при помощи	1	7
39	одной стороны	2	7
40	но это	2	7
41	в частности	1	7
42	как в	5	6
43	это не	2	6
44	не может	16	6
45	в этих	2	6
46	не в	4	6
47	и он	1	6
48	что и	2	6
49	там где	2	6
50	себя в	1	6
51	прежде всего	8	6
52	могут быть	2	6
53	в том	6	6
54	например в	1	5
55	ясно что	3	5
56	мы не	3	5
57	в ней	6	5
58	но не	2	5
59	что это	1	5
60	но все	2	5
61	здесь мы	1	5
62	входит в	1	5
63	как мы	1	5
64	мы увидим	1	5
65	так же	3	5
66	для нас	7	5
67	же как	1	4
68	и это	1	4
69	то же	5	4
70	мы уже	1	4
71	мы здесь	1	4
72	в ее	1	4
73	в истории	1	4
74	он не	2	4
75	не как	1	4
76	что все	1	4
77	с другими	2	4
78	и тем	1	4
79	не всегда	1	4
80	тем не	3	4
81	не менее	3	4
82	в некоторых	3	4
83	совершенно ясно	1	4
84	в пределах	3	4
85	наряду с	1	4
86	с ним	3	4
87	в основном	2	4
88	все это	3	4
89	мы должны	1	4
90	на себя	1	3
91	это же	1	3
92	его к	2	3
93	в целом	1	3
94	на этом	1	3
95	но уже	1	3
96	в то	2	3
97	в русской	1	3
98	друг друга	1	3
99	ей в	1	3
100	но эти	1	3
101	того чтобы	1	3
102	в себя	2	3
103	никогда не	5	3
104	и с	3	3
105	и вообще	3	3
106	но мы	2	3
107	к нему	4	3
108	в форме	2	3
109	что здесь	1	3
110	и др	5	3
111	в особенности	2	3
112	и из	1	3
113	и пр	3	3
114	нем и	1	3
115	и все	2	3
116	и она	1	3
117	в данном	2	3
118	ее и	3	3
119	в свою	1	3
120	героя и	5	3
121	можно наблюдать	1	3
122	они не	1	3
123	ту же	1	2
124	самом деле	3	2
125	когда человек	1	2
126	на них	1	2
127	во всех	1	2
128	находит в	2	2
129	по отношению	11	2
130	перед нами	1	2
131	когда он	3	2
132	уже в	2	2
133	еще один	1	2
134	из него	2	2
135	и по	3	2
136	о чем	1	2
137	и мы	1	2
138	из нее	1	2
139	которой он	1	2
140	несмотря на	1	2
141	такой же	2	2
142	точки зрения	14	2
143	в своей	3	2
144	можно найти	2	2
145	бы мы	3	2
146	по себе	3	2
147	и герой	3	2
148	по мере	1	2
149	она не	2	2
150	тогда когда	2	2
151	тем это	1	2
152	данном случае	2	2
153	если бы	9	2
154	ничего не	2	2
155	приближается к	1	2
156	можно сказать	5	2
157	образом мы	1	2
158	того что	3	2
159	в формах	2	2
160	на которой	1	2
161	ли он	1	2
162	то в	1	2
163	нами и	1	2
164	его и	1	2
165	вовсе не	1	2
166	мы можем	2	2
167	у него	1	2
168	уже и	1	2
169	из двух	1	2
170	до сих	3	2
171	социальной жизни	2	2
172	но есть	1	2
173	говорит о	1	2
174	а не	5	2
175	что мы	5	2
176	и потому	2	2
177	как бы	13	2
178	с этой	2	2
179	сих пор	3	2
180	и таким	1	2
181	но для	3	2
182	и для	3	2
183	формы и	3	2
184	это уже	1	2
185	с ней	1	2
186	сказать что	7	2
187	к его	2	2
188	или он	1	2
189	отношению к	11	2
190	к этому	2	2
191	жизни и	4	2
192	сам по	1	1
193	нужно подчеркнуть	1	1
194	но тем	2	1
195	тем же	1	1
196	говорит так	1	1
197	из его	1	1
198	проникает в	1	1
199	не имеют	1	1
200	должна быть	5	1
201	едва ли	2	1
202	в зависимости	2	1
