N	3gram	Losev_Dial_2	FransuaR
1	мы уже говорили	1	11
2	как мы уже	1	6
3	о том что	4	5
4	то же время	4	5
5	в то же	3	5
6	в самом деле	3	4
7	с одной стороны	1	4
8	мы уже сказали	1	3
9	большей или меньшей	1	3
10	в этом отношении	1	3
11	о котором мы	1	3
12	до сих пор	2	3
13	одной стороны и	1	2
14	с точки зрения	8	2
15	и то что	1	2
16	со всеми его	1	2
17	в данном случае	2	2
18	но и в	1	2
19	с другой стороны	4	2
20	в том что	6	2
21	и в литературе	1	2
22	и прежде всего	2	2
23	и выражения в	1	1
24	а потому что	1	1
25	и говорить о	2	1
26	в обоих случаях	1	1
27	в той или	2	1
28	том что в	1	1
29	более или менее	2	1
30	все это есть	1	1
31	о том как	1	1
32	того же самого	1	1
33	в нем и	2	1
34	всей и всякой	1	1
35	и не только	5	1
36	мы находим в	1	1
37	как это было	2	1
38	это есть в	1	1
39	как и все	2	1
40	с ним в	1	1
41	на самом же	1	1
42	несколько слов об	1	1
43	в себе и	1	1
44	может быть конечно	1	1
45	и даже в	2	1
46	в противоположность этому	2	1
47	он сам а	1	1
48	со всех сторон	1	1
49	вместе с тем	1	1
50	то в чем	1	1
51	сам по себе	3	1
52	только то что	4	1
53	как раз в	1	1
54	в конце концов	1	1
55	в литературе как	1	1
56	так как они	1	1
57	своего тела и	1	1
58	и в этой	1	1
59	и как бы	1	1
60	как и вообще	1	1
61	в нем не	1	1
62	все же не	1	1
63	уже в древнейших	1	1
64	в связи с	4	1
65	не он сам	1	1
66	тела как бы	1	1
67	тела и его	1	1
68	в разной степени	1	1
69	оно ни в	1	1
70	не может быть	3	1
71	потому что они	2	1
72	тут нет никакой	2	1
73	в широком смысле	2	1
74	в зависимости от	2	1
75	в то время	3	1
76	заключается в том	1	1
77	та или иная	2	1
78	всего того что	1	1
79	все проявления его	1	1
80	не забудем что	1	1
81	не только в	2	1
82	той или иной	1	1
83	но все же	1	1
84	мы будем говорить	1	1
85	можно сказать что	3	1
86	за то что	1	1
87	о чем мы	1	1
88	и до сих	1	1
89	тело все то	1	1
90	в узком и	1	1
91	самом же деле	1	1
92	том что он	1	1
93	нечего и говорить	1	1
94	что и в	1	1
95	стоит вам только	1	1
