N	2gram	Losev_Prob_4	Psycholo
1	то что	15	44
2	и в	20	33
3	в этом	9	28
4	и что	2	25
5	как бы	4	25
6	все время	2	24
7	потому что	15	24
8	для того	3	23
9	том что	12	22
10	того чтобы	2	22
11	может быть	9	22
12	что в	3	21
13	в том	20	21
14	о том	5	20
15	что он	8	20
16	только что	2	15
17	как это	3	14
18	что это	2	13
19	таким образом	8	13
20	то есть	27	13
21	так же	5	13
22	и не	28	13
23	все это	9	13
24	сказать что	7	13
25	самом деле	3	12
26	в самом	2	12
27	было бы	14	12
28	к тому	3	12
29	и все	8	12
30	если мы	5	12
31	так как	5	12
32	он не	2	11
33	что все	1	11
34	говорит что	2	10
35	на то	1	10
36	что она	4	10
37	если бы	8	10
38	в его	3	10
39	не может	5	10
40	то же	7	9
41	в этой	4	9
42	и если	5	9
43	по себе	11	9
44	как раз	4	9
45	в конце	2	8
46	как будто	11	8
47	совершенно ясно	2	8
48	для этого	2	8
49	в рассказе	1	8
50	вместе с	5	8
51	в каком	6	8
52	в своем	3	7
53	не только	24	7
54	в нем	5	7
55	так что	6	7
56	и только	4	7
57	до конца	1	7
58	когда он	1	7
59	для нас	6	7
60	и т	4	6
61	на самом	5	6
62	в ней	7	6
63	что они	2	6
64	перед нами	13	6
65	все эти	16	6
66	в себе	12	6
67	и вот	1	6
68	во время	1	6
69	точки зрения	14	6
70	что эта	1	6
71	тому что	1	6
72	в самой	4	6
73	когда мы	5	6
74	же самое	6	6
75	никак не	4	6
76	это не	7	6
77	мы видим	1	6
78	у него	1	6
79	а не	7	6
80	что мы	3	6
81	мы должны	3	6
82	шекспира и	1	6
83	как на	1	6
84	это и	4	5
85	мы не	7	5
86	в целом	1	5
87	и на	3	5
88	о смерти	1	5
89	с этим	4	5
90	все же	2	5
91	и как	3	5
92	как он	1	5
93	и может	2	5
94	ясно что	7	5
95	как и	6	5
96	нисколько не	1	5
97	самого начала	1	5
98	никогда не	1	5
99	и его	10	5
100	и это	2	5
101	с самого	1	5
102	и совершенно	2	5
103	мы будем	1	5
104	казалось бы	3	5
105	с ним	4	5
106	заключается в	2	5
107	в какой	4	5
108	что для	1	5
109	вовсе не	21	5
110	мы можем	3	5
111	из этого	3	5
112	и есть	4	4
113	в которой	2	4
114	не то	2	4
115	говорит о	2	4
116	том чтобы	2	4
117	мы совершенно	2	4
118	не будет	2	4
119	это было	2	4
120	с тем	4	4
121	и уже	1	4
122	слова и	1	4
123	смысл и	1	4
124	в своей	4	4
125	как все	1	4
126	с точки	11	4
127	ее с	1	4
128	а в	4	4
129	у нас	14	4
130	как мы	3	4
131	и о	5	4
132	можно было	4	4
133	жизнь и	4	4
134	этой жизни	1	4
135	об этом	6	4
136	не просто	16	4
137	того что	1	4
138	только в	23	4
139	и так	1	4
140	себя в	2	4
141	в жизни	3	4
142	при помощи	10	4
143	из них	3	4
144	никто не	2	4
145	по поводу	1	4
146	что не	4	4
147	в частности	2	4
148	исходя из	1	4
149	с этой	1	4
150	совершенно не	3	4
151	либо в	2	4
152	жизни и	5	4
153	это в	1	4
154	в таком	6	4
155	же как	1	3
156	и до	1	3
157	и этот	3	3
158	что если	1	3
159	говорить о	2	3
160	то это	3	3
161	и он	2	3
162	что его	4	3
163	но не	5	3
164	значение имеет	1	3
165	сама по	2	3
166	конце концов	1	3
167	как в	5	3
168	что именно	2	3
169	что может	1	3
170	здесь мы	3	3
171	его в	2	3
172	ни в	17	3
173	далеко не	2	3
174	должно быть	1	3
175	всех этих	6	3
176	но если	6	3
177	мы в	1	3
178	бы мы	1	3
179	т п	1	3
180	что этот	1	3
181	тем самым	4	3
182	в то	4	3
183	в основе	1	3
184	мы все	3	3
185	в самых	3	3
186	больше того	1	3
187	и для	4	3
188	нет ни	4	3
189	во все	2	3
190	с ее	2	3
191	нам о	1	3
192	и говорит	2	3
193	в пределах	2	3
194	так и	10	3
195	за то	1	3
196	и здесь	1	3
197	это то	1	3
198	что и	3	3
199	том как	2	3
200	дело с	2	3
201	с одной	1	3
202	конечно не	3	3
203	на сцене	1	3
204	в виде	22	3
205	тому же	2	3
206	всяком случае	4	3
207	в одном	4	3
208	сами по	2	3
209	из нее	1	3
210	этой трагедии	1	3
211	тем что	3	3
212	бы это	1	3
213	до сих	1	3
214	но и	14	3
215	здесь в	5	3
216	не было	3	3
217	одной стороны	1	3
218	совершенно одинаково	1	3
219	из которых	3	3
220	в той	8	3
221	никакой возможности	2	3
222	да и	5	3
223	здравого смысла	1	3
224	сих пор	1	3
225	что оно	1	3
226	указывает на	4	3
227	тот же	2	3
228	за этим	1	3
229	и вдруг	2	3
230	бы его	1	3
231	к этой	1	3
232	в своих	1	3
233	точно так	3	3
234	во всяком	8	3
235	также и	13	2
236	сам по	6	2
237	и то	2	2
238	силы и	1	2
239	почти всегда	2	2
240	что эти	1	2
241	мы имеем	6	2
242	при анализе	1	2
243	нам в	1	2
244	нас это	1	2
245	так чтобы	2	2
246	время как	2	2
247	и ее	4	2
248	это время	1	2
249	мы читаем	2	2
250	не был	1	2
251	столь же	2	2
252	бы то	1	2
253	с его	2	2
254	во всех	4	2
255	и всякий	1	2
256	себе и	3	2
257	мы сейчас	3	2
258	она есть	1	2
259	меньше всего	3	2
260	начала до	1	2
261	чем мы	1	2
262	в художественном	4	2
263	однако не	4	2
264	всей этой	1	2
265	нам кажется	2	2
266	и наконец	4	2
267	не в	13	2
268	и к	3	2
269	это просто	1	2
270	в действительности	1	2
271	но в	8	2
272	говорит не	1	2
273	однако мы	2	2
274	бы и	3	2
275	события или	1	2
276	бы не	1	2
277	из этих	1	2
278	и мутное	1	2
279	думать что	1	2
280	тень отца	1	2
281	если он	2	2
282	с чем	1	2
283	при этом	6	2
284	т д	3	2
285	едва ли	10	2
286	конца и	1	2
287	то чтобы	1	2
288	на все	2	2
289	в них	5	2
290	о которых	2	2
291	просто и	1	2
292	в такой	1	2
293	в котором	2	2
294	в их	1	2
295	что всякий	3	2
296	оказывается что	1	2
297	или вернее	2	2
298	вопрос о	1	2
299	бы сказать	1	2
300	не понимает	2	2
301	трагедии шекспира	1	2
302	даже в	1	2
303	и другое	3	2
304	что ему	1	2
305	не имеет	4	2
306	только не	4	2
307	и является	3	2
308	во всем	2	2
309	свидетельствуют о	2	2
310	для анализа	1	2
311	только с	1	2
312	точном смысле	1	2
313	перед ним	1	2
314	есть только	2	2
315	но все	3	2
316	мысли о	1	2
317	что при	1	2
318	могли бы	1	2
319	без всякого	4	2
320	в ее	5	2
321	нет никакой	4	2
322	уже с	1	2
323	действия и	2	2
324	то время	2	2
325	самое это	1	2
326	и когда	2	2
327	то как	1	2
328	времени и	4	2
329	и с	7	2
330	в художественный	1	2
331	ничего не	1	2
332	можно сказать	5	2
333	в виду	6	2
334	о ней	1	2
335	понять как	2	2
336	внимание на	1	2
337	и смысл	1	2
338	и она	1	2
339	и кажется	1	2
340	нужно и	1	2
341	никак нельзя	1	2
342	от одной	1	2
343	нас с	1	2
344	связи с	3	2
345	уже в	4	2
346	ни одного	1	2
347	в нашей	1	2
348	не все	1	2
349	кажется что	2	2
350	это нужно	1	2
351	не хотел	2	2
352	этом рассказе	1	2
353	к самому	1	2
354	и точно	1	2
355	с другой	7	2
356	именно в	7	2
357	в каких	1	2
358	с той	1	2
359	прежде всего	11	2
360	не на	1	2
361	была бы	2	2
362	ее на	1	2
363	ни на	3	2
364	и потому	7	2
365	к другой	2	2
366	есть как	1	2
367	развития действия	1	2
368	в это	2	2
369	на одной	1	2
370	на самой	1	2
371	не является	10	2
372	и от	6	2
373	в результате	8	2
374	хотя бы	7	2
375	все они	3	2
376	другой стороны	6	2
377	какой мере	4	2
378	в искусстве	1	2
379	но наоборот	1	1
380	только он	1	1
381	говоря о	1	1
382	как говорят	1	1
383	таком случае	1	1
384	с жизнью	1	1
385	человека и	1	1
386	художественного произведения	1	1
387	связана с	1	1
388	о самом	1	1
389	есть мы	1	1
390	того же	2	1
391	ним или	1	1
392	самая структура	1	1
393	ему что	1	1
394	очень много	2	1
395	тем же	1	1
396	к другому	1	1
397	он всегда	1	1
398	с основной	2	1
399	действительности и	5	1
400	случае нельзя	1	1
401	сказать с	1	1
402	есть не	6	1
403	смотреть на	2	1
404	элементы и	1	1
405	от художественного	1	1
406	и тут	1	1
407	существовать вне	1	1
408	с картины	1	1
409	случае это	1	1
410	в макбете	1	1
411	которые тоже	2	1
412	не была	1	1
413	он как	3	1
414	каком случае	3	1
415	что иное	2	1
416	требует от	1	1
417	но даже	4	1
418	мы и	1	1
419	что можно	1	1
420	которое в	2	1
421	так называемые	1	1
422	себе что	1	1
423	его основная	1	1
424	еще не	7	1
425	иное как	2	1
426	тем как	1	1
427	природы и	1	1
428	то мы	2	1
429	друг к	1	1
430	признать что	1	1
431	но как	3	1
432	легко может	1	1
433	черты совершенно	1	1
434	заметим что	3	1
435	значение и	1	1
436	если в	1	1
437	а он	1	1
438	который мы	1	1
439	человеческих отношений	4	1
440	мы назвали	1	1
441	несмотря на	4	1
442	за пределы	2	1
443	относится к	2	1
444	нашего сознания	1	1
445	в истории	3	1
446	первый взгляд	1	1
447	что во	2	1
448	независимо от	3	1
449	общего с	2	1
450	сказать то	1	1
451	сразу и	2	1
452	стороны и	2	1
453	как к	1	1
454	такого рода	7	1
455	жизни они	1	1
456	и всецело	1	1
457	роль не	1	1
458	имеет в	1	1
459	ясно и	2	1
460	для ее	2	1
461	и хотя	1	1
462	в этот	1	1
463	со своей	2	1
464	понятия с	1	1
465	в нашем	12	1
466	или во	1	1
467	ни одна	2	1
468	только один	2	1
469	говорят о	1	1
470	и те	1	1
471	но ведь	1	1
472	на его	2	1
473	к выводу	1	1
474	которую нужно	1	1
475	и совершенной	1	1
476	возникает только	1	1
477	в корне	2	1
478	случайно и	1	1
479	вообще не	3	1
480	новое и	2	1
481	и сам	1	1
482	что тут	1	1
483	и исключительно	1	1
484	его от	1	1
485	может существовать	2	1
486	и независимо	2	1
487	его своей	1	1
488	эта основная	1	1
489	для всякой	1	1
490	то ни	1	1
491	как они	2	1
492	его произведения	1	1
493	тем в	1	1
494	имеют в	1	1
495	в совершенно	2	1
496	есть все	1	1
497	в другом	3	1
498	к другу	1	1
499	потому как	1	1
500	те или	5	1
501	то совершенно	1	1
502	искусства в	1	1
503	нечего и	1	1
504	бы нам	1	1
505	этом смысле	3	1
506	например с	1	1
507	чисто художественные	1	1
508	действий и	1	1
509	смерть и	1	1
510	этом мы	2	1
511	за ним	2	1
512	но уже	1	1
513	эту тему	1	1
514	мы вдруг	1	1
515	мы хотели	2	1
516	произведение с	1	1
517	что евгений	1	1
518	понятия и	3	1
519	и еще	1	1
520	мы вместо	1	1
521	на первый	1	1
522	в этих	5	1
523	для него	3	1
524	но что	1	1
525	что такая	1	1
526	организация самой	1	1
527	и без	6	1
528	она в	2	1
529	что вся	1	1
530	ряд и	1	1
531	является еще	1	1
532	от его	1	1
533	для всякого	2	1
534	взятые сами	1	1
535	для объяснения	1	1
536	является только	2	1
537	его жизнь	1	1
538	не раз	2	1
539	если угодно	1	1
540	которые в	1	1
541	не сомневается	1	1
542	и более	3	1
543	так называемое	1	1
544	не могли	2	1
545	необходимо чтобы	1	1
546	бы быть	2	1
547	мы встречаемся	1	1
548	и вся	1	1
549	и очень	5	1
550	нет никакого	3	1
551	что есть	1	1
552	в отношении	4	1
553	но они	2	1
554	и какие	1	1
555	на глазах	1	1
556	особенно ярко	2	1
557	этот образ	1	1
558	правда в	3	1
559	здесь на	2	1
560	к этим	1	1
561	этом нам	1	1
562	весь этот	2	1
563	взятый сам	2	1
564	которого он	1	1
565	от жизни	1	1
566	но только	2	1
567	нам и	1	1
568	это мы	1	1
569	вообще нет	1	1
570	имеют то	1	1
571	дело в	2	1
572	находятся в	2	1
573	или как	1	1
574	с одним	1	1
575	к ней	2	1
576	своей природе	1	1
577	которое указывает	1	1
578	его смысл	1	1
579	вот что	1	1
580	быть здесь	1	1
581	имеет ли	1	1
582	и направляет	1	1
583	в сознании	3	1
584	до того	2	1
585	самой этой	1	1
586	это уже	3	1
587	так то	1	1
588	только иллюзией	1	1
589	вернее не	1	1
590	однако это	2	1
591	виде так	1	1
592	у меня	2	1
593	уже о	1	1
594	отмечает что	1	1
595	форме как	1	1
596	об одном	1	1
597	бы он	1	1
598	в которое	1	1
599	так просто	1	1
600	если же	1	1
601	который только	1	1
602	но по	2	1
603	свою очередь	1	1
604	меня в	2	1
605	всего этого	1	1
606	произведению искусства	1	1
607	только то	1	1
608	в чистейшую	1	1
609	с собой	3	1
