N	2gram	Losev_Prob_3	Dialekti
1	не есть	35	40
2	и не	35	30
3	и есть	5	19
4	а не	18	18
5	и т	13	17
6	ничего не	3	17
7	может быть	28	17
8	то что	23	16
9	т д	13	15
10	и в	44	15
11	как бы	9	14
12	точки зрения	5	14
13	не имеет	9	14
14	так как	9	14
15	что это	3	13
16	по себе	25	13
17	это есть	3	13
18	того что	8	13
19	это не	9	12
20	в этом	17	11
21	говорить о	3	11
22	ясно что	6	11
23	в том	21	11
24	прежде всего	3	11
25	не может	7	11
26	и все	3	11
27	том что	12	10
28	в основе	2	10
29	потому что	25	10
30	с ее	2	10
31	это и	7	9
32	то же	13	9
33	мы не	7	9
34	было бы	8	9
35	с точки	2	9
36	в виду	10	9
37	и что	7	9
38	есть ни	3	9
39	уже не	7	9
40	значит что	7	9
41	все это	5	9
42	что иное	4	8
43	в чем	4	8
44	не в	13	8
45	в себе	8	8
46	не только	14	8
47	ни в	8	8
48	и это	9	8
49	и о	5	8
50	и ее	3	8
51	иное как	4	8
52	миф не	1	8
53	это значит	4	8
54	не что	4	8
55	должна быть	1	7
56	не просто	23	7
57	что именно	1	7
58	что тут	3	7
59	он есть	2	7
60	как и	10	7
61	по крайней	5	7
62	и вообще	8	7
63	ровно ничего	2	7
64	и его	5	7
65	что оно	2	7
66	только в	19	7
67	крайней мере	5	7
68	что мы	8	7
69	или в	4	7
70	что он	9	7
71	что в	8	7
72	есть просто	2	6
73	перед нами	8	6
74	хотя и	5	6
75	и тем	9	6
76	если бы	3	6
77	в то	9	6
78	символ в	5	6
79	что и	9	6
80	так что	12	6
81	вовсе не	37	6
82	и даже	14	6
83	а именно	8	6
84	нет ничего	6	6
85	в результате	2	6
86	тем более	3	6
87	в мифе	3	6
88	сказать что	16	6
89	ни на	3	6
90	той же	1	5
91	мы имеем	2	5
92	и на	1	5
93	быть в	2	5
94	только тогда	2	5
95	сама по	8	5
96	в своем	5	5
97	то в	3	5
98	учение о	1	5
99	на то	3	5
100	что она	1	5
101	в нем	9	5
102	есть не	5	5
103	в жизни	1	5
104	сказали мы	1	5
105	что такое	3	5
106	в ней	5	5
107	на себе	3	5
108	но что	2	5
109	но только	6	5
110	того чтобы	1	5
111	тогда когда	1	5
112	в каком	4	5
113	таким образом	9	5
114	как только	3	5
115	о том	6	5
116	так и	10	5
117	другими словами	6	5
118	можно сказать	6	5
119	и можно	2	5
120	именно в	2	5
121	в свете	1	5
122	если мы	16	5
123	есть символ	11	5
124	не говорит	1	5
125	для того	1	5
126	и для	2	5
127	но если	6	5
128	есть то	3	5
129	также и	16	4
130	или по	4	4
131	оно есть	1	4
132	хотя бы	3	4
133	что они	5	4
134	в этой	3	4
135	и как	3	4
136	с их	2	4
137	бы только	2	4
138	идеи и	3	4
139	не как	1	4
140	подобно тому	1	4
141	то ни	6	4
142	и с	9	4
143	с тем	5	4
144	на другую	1	4
145	она не	3	4
146	так то	1	4
147	той или	12	4
148	ничего общего	7	4
149	что все	2	4
150	идет речь	3	4
151	еще не	5	4
152	только так	1	4
153	символ есть	5	4
154	в его	9	4
155	оказывается что	1	4
156	мы должны	7	4
157	есть в	3	4
158	ни с	4	4
159	в одном	1	4
160	само по	3	4
161	как раз	8	4
162	отнюдь не	10	4
163	так же	5	4
164	но это	8	4
165	тех или	5	4
166	бы в	2	4
167	или не	1	4
168	именно о	1	4
169	жизни и	6	4
170	но и	10	4
171	отношения к	3	3
172	и то	14	3
173	только потому	2	3
174	мы имели	1	3
175	чего не	1	3
176	едва ли	5	3
177	что если	1	3
178	же что	1	3
179	то мы	1	3
180	не говорят	2	3
181	а если	1	3
182	в истории	1	3
183	общего с	3	3
184	как в	5	3
185	с этим	2	3
186	и нет	2	3
187	когда он	2	3
188	как таковое	1	3
189	но в	12	3
190	от этого	1	3
191	идея и	3	3
192	бы и	1	3
193	все эти	7	3
194	и если	6	3
195	одной и	1	3
196	от нее	1	3
197	в одну	1	3
198	об этом	3	3
199	мы уже	4	3
200	не всегда	1	3
201	всегда и	1	3
202	в данном	9	3
203	в один	1	3
204	можно только	1	3
205	в своей	5	3
206	в их	2	3
207	она в	1	3
208	и той	1	3
209	если угодно	2	3
210	миф и	1	3
211	возможно только	1	3
212	только для	1	3
213	нет никакого	4	3
214	иной раз	3	3
215	есть прежде	1	3
216	и притом	4	3
217	мы можем	6	3
218	та или	3	3
219	или об	1	3
220	идею и	1	3
221	есть только	4	3
222	могут быть	2	3
223	более не	1	3
224	в собственном	1	3
225	то или	3	3
226	имеется в	4	3
227	и та	1	3
228	и следовательно	2	3
229	и об	1	3
230	быть и	3	3
231	д и	4	3
232	от всего	1	3
233	для всех	1	3
234	об его	4	3
235	в виде	6	3
236	при помощи	8	3
237	даже и	16	3
238	это будет	4	3
239	или иное	2	3
240	за пределы	5	3
241	в природе	2	3
242	себя и	1	3
243	что не	1	3
244	смысла и	1	3
245	у нас	10	3
246	на основании	2	3
247	ни о	3	3
248	когда она	2	3
249	и потому	7	3
250	из которых	2	3
251	поэтический образ	3	3
252	что здесь	5	3
253	отвлеченная идея	3	3
254	же есть	2	3
255	художественного образа	12	3
256	или другой	4	3
257	от него	2	3
258	с ним	7	3
259	или других	1	3
260	совершенно не	4	3
261	в сравнении	2	3
262	есть и	2	3
263	только о	3	3
264	только не	1	3
265	это понятие	2	3
266	тем самым	5	3
267	к этому	1	3
268	можно назвать	1	3
269	есть обязательно	4	2
270	и без	4	2
271	же себя	2	2
272	очень много	3	2
273	мы говорим	4	2
274	ведь и	1	2
275	о структуре	1	2
276	то самое	1	2
277	и само	1	2
278	и ничего	1	2
279	вопрос о	1	2
280	есть нечто	8	2
281	бы ни	1	2
282	сам по	6	2
283	произведение и	1	2
284	на нем	1	2
285	не нужно	1	2
286	как смысл	1	2
287	во всех	2	2
288	бы не	1	2
289	природы и	2	2
290	мы будем	2	2
291	но как	4	2
292	сам собою	1	2
293	есть по	1	2
294	вообще как	1	2
295	себе и	1	2
296	и будет	2	2
297	чем же	4	2
298	не видно	1	2
299	если она	1	2
300	все же	6	2
301	кроме того	3	2
302	просто как	2	2
303	себе не	2	2
304	образа вещи	2	2
305	в этот	1	2
306	или иную	1	2
307	в самом	3	2
308	в которой	2	2
309	из этих	1	2
310	и действительное	1	2
311	тоже не	5	2
312	что даже	4	2
313	всей его	2	2
314	при этом	4	2
315	тем не	10	2
316	собственном смысле	1	2
317	раз это	1	2
318	в понятии	2	2
319	тут не	1	2
320	этот предмет	2	2
321	собственно говоря	5	2
322	с этой	3	2
323	а это	3	2
324	но все	3	2
325	лишь в	1	2
326	когда уже	1	2
327	это было	2	2
328	заключается в	4	2
329	время и	2	2
330	есть также	2	2
331	но именно	2	2
332	в них	1	2
333	все равно	3	2
334	нашего исследования	2	2
335	не мешает	3	2
336	во внимание	2	2
337	между собою	2	2
338	нисколько не	2	2
339	со всей	1	2
340	это совпадение	1	2
341	том как	2	2
342	категории как	1	2
343	имеет ничего	3	2
