N	2gram	Vygotskiy__5	Tvorches
1	и в	16	20
2	не только	16	13
3	никогда не	5	11
4	как бы	5	11
5	таким образом	19	10
6	в то	5	10
7	в его	11	10
8	и его	3	9
9	и не	12	9
10	при этом	4	8
11	и с	3	8
12	в том	18	8
13	может быть	9	8
14	в этом	25	8
15	прежде всего	3	8
16	но и	6	8
17	то же	8	7
18	это не	4	7
19	представление о	1	7
20	потому что	21	7
21	не может	18	7
22	что в	16	7
23	в целом	4	6
24	как и	8	6
25	в своей	2	6
26	что он	25	6
27	так и	7	6
28	в конце	1	6
29	у него	6	6
30	именно в	4	6
31	а не	10	6
32	в основном	1	6
33	все это	2	6
34	например в	1	5
35	еще не	4	5
36	и на	6	5
37	но не	10	5
38	все же	3	5
39	в этой	6	5
40	если он	2	5
41	о том	8	5
42	и даже	2	5
43	но это	3	5
44	так же	15	5
45	мы не	3	4
46	все эти	4	4
47	что они	5	4
48	как в	5	4
49	когда он	2	4
50	но в	6	4
51	за собой	1	4
52	не в	6	4
53	на его	2	4
54	что она	2	4
55	что у	2	4
56	об этом	1	4
57	показывает что	5	4
58	если бы	8	4
59	тем самым	8	4
60	ничего не	5	4
61	по нашему	1	4
62	в духе	1	4
63	в известной	3	4
64	в чем	3	4
65	мы видим	4	4
66	а в	3	4
67	нашему мнению	1	4
68	если не	1	4
69	и потому	2	4
70	и от	2	4
71	том что	15	4
72	одним из	2	3
73	же как	7	3
74	самой своей	2	3
75	он сам	1	3
76	а с	2	3
77	по отношению	12	3
78	тогда как	1	3
79	в одной	1	3
80	отношению к	12	3
81	в себе	1	3
82	в нем	7	3
83	он не	8	3
84	в плане	1	3
85	его в	2	3
86	но уже	1	3
87	в самом	4	3
88	в котором	2	3
89	в их	3	3
90	место в	1	3
91	заставляет нас	1	3
92	тем что	5	3
93	казалось бы	4	3
94	и это	1	3
95	с ним	5	3
96	до сих	3	3
97	между тем	3	3
98	этот вопрос	6	3
99	в начале	1	3
100	для него	5	3
101	так как	16	3
102	то что	26	3
103	что не	1	3
104	в свете	4	3
105	вместе с	4	3
106	в область	2	3
107	в пользу	1	3
108	с этой	4	3
109	сих пор	3	3
110	один из	1	3
111	не является	5	3
112	но зато	1	3
113	по самой	4	3
114	одной из	3	3
115	в своих	2	3
116	к этому	3	3
117	как известно	4	2
118	не должны	2	2
119	относится и	1	2
120	самом деле	3	2
121	и есть	7	2
122	говорить о	3	2
123	этот факт	1	2
124	я не	2	2
125	и он	1	2
126	как правило	1	2
127	в ее	1	2
128	они имеют	1	2
129	так что	4	2
130	в истории	2	2
131	и поэтому	2	2
132	и наконец	1	2
133	в этот	2	2
134	в которой	5	2
135	тому же	2	2
136	так сказать	1	2
137	и по	4	2
138	том же	1	2
139	говорил что	1	2
140	при помощи	1	2
141	известно что	1	2
142	к миру	1	2
143	которой он	1	2
144	такой же	4	2
145	в такой	5	2
146	не столько	1	2
147	в отличие	2	2
148	что я	2	2
149	точку зрения	1	2
150	их в	2	2
151	влечет за	1	2
152	что этот	1	2
153	не менее	3	2
154	в процессе	13	2
155	он еще	2	2
156	а во	1	2
157	другой стороны	2	2
158	что на	1	2
159	у нас	2	2
160	мы узнаем	1	2
161	могут быть	4	2
162	более не	1	2
163	как по	1	2
164	действия и	1	2
165	приводит к	7	2
166	известной мере	1	2
167	сводится к	1	2
168	и что	12	2
169	что его	1	2
170	и только	1	2
171	всяком случае	1	2
172	в ту	1	2
173	все время	1	2
174	в которую	1	2
175	к которому	4	2
176	с ними	1	2
177	только в	10	2
178	и ее	1	2
179	точка зрения	8	2
180	себя в	1	2
181	уже в	1	2
182	в виде	1	2
183	или даже	1	2
184	и других	1	2
185	из них	2	2
186	его и	3	2
187	не так	1	2
188	в одном	3	2
189	вовсе не	2	2
190	отличие от	2	2
191	рядом с	1	2
192	с другим	1	2
193	с другой	4	2
194	не было	1	2
195	на этот	4	2
196	не означает	4	2
197	зависит от	4	2
198	в частности	3	2
199	начиная с	1	2
200	к жизни	3	2
201	в первой	2	2
202	но прежде	1	2
203	только для	2	2
204	более того	1	2
205	в основе	8	2
206	связь с	1	2
207	но если	6	2
208	из этого	2	2
209	включает в	3	2
210	но эти	1	2
211	во всяком	2	2
212	как никто	1	1
213	ту же	2	1
214	в сфере	5	1
215	как его	1	1
216	связана с	1	1
217	а между	1	1
218	и подымает	2	1
219	на другой	1	1
220	только потому	1	1
221	переход от	7	1
222	это и	3	1
223	мы говорим	2	1
224	в первом	3	1
225	нас на	1	1
226	поэтому он	2	1
227	из его	1	1
228	приходит к	3	1
229	мы уже	1	1
230	той же	4	1
231	это объяснение	1	1
232	из всего	1	1
233	что если	4	1
234	нашу мысль	1	1
235	не делает	1	1
236	что уже	1	1
237	почему мы	1	1
238	оба эти	4	1
239	это отношение	1	1
240	это сказывается	1	1
241	мы получаем	1	1
242	как я	3	1
243	мы и	5	1
244	то это	2	1
245	сказать о	1	1
246	же что	1	1
247	свою очередь	3	1
248	очередь по	1	1
249	он был	1	1
250	между собой	13	1
251	быть в	2	1
252	к целому	3	1
253	это означало	1	1
254	с его	1	1
255	во всех	2	1
256	связи между	1	1
257	а тем	2	1
258	но как	3	1
259	а только	4	1
260	если в	3	1
261	ответ на	3	1
262	есть по	1	1
263	в жизни	2	1
264	отношение к	11	1
265	в наиболее	1	1
266	нее никогда	1	1
267	значение имеет	1	1
268	оказывается не	2	1
269	общего с	2	1
270	с этим	3	1
271	перед нами	1	1
272	в мысли	6	1
273	как уже	3	1
274	и как	3	1
275	говорит что	5	1
276	не являются	1	1
277	и к	2	1
278	на всем	2	1
279	еще на	1	1
280	что это	1	1
281	в известном	8	1
282	представляет собой	7	1
283	связанного с	2	1
284	думать что	1	1
285	он начинает	1	1
286	того факта	2	1
287	с их	4	1
288	вообще а	1	1
289	нами в	2	1
290	всегда на	2	1
291	на то	1	1
292	обнаруживает в	2	1
293	его но	1	1
294	в случае	2	1
295	теории и	2	1
296	в прямом	1	1
297	главным образом	1	1
298	мысли и	5	1
299	не говорит	2	1
300	после этого	1	1
301	от которого	1	1
302	высшей степени	2	1
303	и эти	2	1
304	в первую	1	1
305	к одному	2	1
306	этого вопроса	3	1
307	переходит от	1	1
308	означает в	3	1
309	в силу	10	1
310	и независимо	1	1
311	к выводу	1	1
312	спрашивается что	1	1
313	можно было	5	1
314	в каждом	1	1
315	совпадают с	1	1
316	что все	6	1
317	психологию в	1	1
318	значение в	3	1
319	речи или	1	1
320	мыслится как	1	1
321	входит в	1	1
322	того или	1	1
323	заключается в	5	1
324	ней нет	1	1
325	первую очередь	1	1
326	является общим	1	1
327	затем как	1	1
328	было бы	10	1
329	должен был	1	1
330	по себе	7	1
331	сказывается в	2	1
332	мог бы	1	1
333	в ином	1	1
334	ни в	1	1
335	из нее	5	1
336	в них	2	1
337	процесса на	1	1
338	к которым	2	1
339	к осознанию	10	1
340	несмотря на	1	1
341	мы видели	3	1
342	мы знаем	3	1
343	в развитии	28	1
344	должно быть	8	1
345	потому и	3	1
346	означает одновременно	1	1
347	их на	1	1
348	я делаю	1	1
349	в этих	3	1
350	можно так	1	1
351	в ходе	12	1
352	таким же	3	1
353	этой связи	1	1
354	моменты которые	1	1
355	если можно	1	1
356	он дает	1	1
357	или вернее	1	1
358	ребенком с	1	1
359	знаем что	1	1
360	и о	1	1
361	должны были	2	1
362	является только	1	1
363	развития их	2	1
364	из области	2	1
365	образом и	1	1
366	но он	7	1
367	и более	3	1
368	однако в	1	1
369	как видим	1	1
370	зрения и	1	1
371	нас к	3	1
372	тому что	5	1
373	и обратное	1	1
374	по мере	2	1
375	о значении	1	1
376	участвует в	1	1
377	она не	1	1
378	что с	5	1
379	в обоих	1	1
380	которой не	1	1
381	но только	2	1
