N	2gram	Voloshinov_2	Vvedenie
1	и в	19	32
2	в том	7	31
3	в этом	15	30
4	том что	10	26
5	может быть	28	26
6	не только	13	22
7	для того	6	21
8	того чтобы	6	20
9	таким образом	14	19
10	также и	1	18
11	то что	4	16
12	потому что	1	15
13	так как	3	15
14	не может	18	14
15	но также	1	14
16	в самом	6	13
17	в нем	11	13
18	о том	3	13
19	со стороны	1	13
20	в их	5	12
21	в его	5	12
22	того что	4	12
23	только в	8	12
24	и не	19	12
25	как на	2	12
26	как мы	15	11
27	в ее	3	11
28	и именно	2	11
29	ясно что	1	11
30	в данном	5	11
31	что такое	1	11
32	языка и	15	10
33	что в	2	10
34	то же	16	9
35	в истории	3	9
36	и как	6	9
37	но в	7	9
38	по себе	3	9
39	между тем	6	9
40	в той	5	9
41	этого рода	1	9
42	науки о	2	8
43	а только	1	8
44	это не	4	8
45	не в	10	8
46	тем не	1	8
47	не менее	1	8
48	с другой	3	8
49	именно в	2	8
50	самом деле	9	7
51	вопрос о	2	7
52	но не	2	7
53	все же	5	7
54	к выводу	1	7
55	было бы	4	7
56	точки зрения	17	7
57	дело с	1	7
58	прежде всего	7	7
59	смысле этого	4	7
60	о котором	1	7
61	смысле слова	5	6
62	и это	3	6
63	что история	1	6
64	из этих	1	6
65	как он	1	6
66	широком смысле	1	6
67	его в	7	6
68	с тем	1	6
69	как и	9	6
70	к истории	1	6
71	вовсе не	11	6
72	в то	8	6
73	в качестве	3	6
74	же время	8	6
75	тем что	2	6
76	не могут	1	6
77	и его	16	6
78	истории языка	3	6
79	и даже	2	6
80	до сих	3	6
81	но и	10	6
82	а именно	1	6
83	сих пор	3	6
84	все это	1	6
85	хотя бы	6	6
86	культуры как	2	6
87	одним из	2	5
88	а как	4	5
89	в целом	1	5
90	иное как	2	5
91	в широком	1	5
92	с их	1	5
93	так например	1	5
94	на почве	9	5
95	и тем	4	5
96	в них	1	5
97	сказать что	4	5
98	могут быть	3	5
99	имеет дело	2	5
100	так что	1	5
101	уже в	2	5
102	не есть	3	5
103	что не	2	5
104	а не	9	5
105	в течение	1	5
106	как бы	19	5
107	другой стороны	1	5
108	в какой	3	5
109	вместе с	2	5
110	связана с	2	4
111	и то	3	4
112	как это	1	4
113	той же	3	4
114	язык как	6	4
115	что иное	1	4
116	по отношению	8	4
117	независимо от	2	4
118	от этого	2	4
119	уже не	1	4
120	так или	1	4
121	в себе	4	4
122	но ведь	3	4
123	этот процесс	1	4
124	в своей	3	4
125	в котором	3	4
126	по сравнению	1	4
127	по крайней	2	4
128	национальной культуры	1	4
129	как о	2	4
130	не имеет	3	4
131	в разных	1	4
132	только с	2	4
133	в каждом	1	4
134	здесь нет	1	4
135	и т.д	4	4
136	внимание на	1	4
137	и что	1	4
138	крайней мере	2	4
139	еще не	3	4
140	что он	4	4
141	и ее	4	4
142	с одной	3	4
143	в виде	2	4
144	речь в	4	4
145	одно из	1	4
146	всяком случае	2	4
147	само по	1	4
148	как раз	4	4
149	этом отношении	1	4
150	даже и	2	4
151	в особенности	2	4
152	одной стороны	3	4
153	или иначе	1	4
154	по мере	4	4
155	еще и	1	4
156	о чем	2	4
157	сравнению с	1	4
158	этом случае	1	4
159	и для	7	4
160	особого рода	1	4
161	только что	3	4
162	а в	3	4
163	не что	1	4
164	отношению к	8	4
165	во всяком	3	4
166	собственном смысле	2	3
167	всего того	1	3
168	что уже	1	3
169	в сущности	14	3
170	говорить о	1	3
171	то это	1	3
172	и на	5	3
173	в различных	3	3
174	совсем не	1	3
175	ответ на	2	3
176	в центре	1	3
177	стороны и	2	3
178	однако не	1	3
179	хотя и	1	3
180	сливается с	1	3
181	что это	2	3
182	все эти	3	3
183	в этой	3	3
184	что она	1	3
185	как оно	1	3
186	при этом	9	3
187	если бы	11	3
188	не как	3	3
189	вообще не	1	3
190	на нее	1	3
191	в работе	1	3
192	на этой	5	3
193	заключается в	1	3
194	мы видели	4	3
195	как целое	9	3
196	в этих	3	3
197	понятно что	1	3
198	и вот	1	3
199	тогда когда	1	3
200	дело в	1	3
201	связи с	13	3
202	в каком	3	3
203	языка в	3	3
204	но все	1	3
205	должен быть	2	3
206	в ней	3	3
207	в собственном	2	3
208	на том	1	3
209	и вообще	1	3
210	чтобы понять	2	3
211	можно сказать	1	3
212	в конечном	1	3
213	что с	1	3
214	или как	2	3
215	к нему	5	3
216	одной из	3	3
217	может оказаться	1	3
218	до нас	1	3
219	в начале	2	3
220	и других	1	3
221	из них	1	3
222	в одном	1	3
223	что и	3	3
224	но что	2	3
225	свое выражение	1	3
226	именно как	2	3
227	до конца	2	3
228	говорит о	1	3
229	только по	1	3
230	на основании	1	3
231	из наиболее	1	3
232	так называемой	2	3
233	так же	5	3
234	что же	1	3
235	да и	3	3
236	в своем	2	3
237	но с	1	3
238	каждой из	1	3
239	к тому	6	3
240	об отношении	1	3
241	к этому	5	3
242	гораздо более	1	3
243	не иначе	1	2
244	языка с	1	2
245	искусство и	1	2
246	науки или	1	2
247	и до	3	2
248	должна быть	4	2
249	мы уже	6	2
250	мы не	2	2
251	имеет свою	1	2
252	конца xviii	1	2
253	в основу	1	2
254	и со	1	2
255	что можно	1	2
256	которое в	1	2
257	того же	5	2
258	целое и	2	2
259	история языка	2	2
260	время в	1	2
261	значение и	2	2
262	чем же	3	2
263	так называемая	1	2
264	письменности и	1	2
265	его к	2	2
266	в этот	1	2
267	бы с	1	2
268	выражение в	5	2
269	учение о	3	2
270	ни одна	1	2
271	не следует	2	2
272	дать ответ	1	2
273	о которой	1	2
274	не к	3	2
275	в силу	1	2
276	данном отношении	1	2
277	всякий памятник	2	2
278	какой бы	3	2
279	объяснить его	1	2
280	же касается	1	2
281	в другом	3	2
282	и с	2	2
283	входит в	1	2
284	на протяжении	2	2
285	в соответствии	1	2
286	уже знаем	2	2
287	но уже	1	2
288	о которых	1	2
289	соответствии с	1	2
290	этого не	1	2
291	во внимание	1	2
292	несмотря на	1	2
293	в памятниках	1	2
294	должно быть	3	2
295	и тогда	2	2
296	момента в	1	2
297	из того	1	2
298	с точки	13	2
299	не столько	1	2
300	большей степени	1	2
301	мысли и	3	2
302	не могли	1	2
303	тем именно	1	2
304	тому что	4	2
305	в отношении	4	2
306	одна из	7	2
307	это еще	1	2
308	никогда не	7	2
309	ничего не	4	2
310	находятся в	2	2
311	иной раз	1	2
312	исходный пункт	1	2
313	следует что	4	2
314	находит себе	2	2
315	от того	1	2
316	у нас	3	2
317	когда мы	1	2
318	есть только	1	2
319	возрождения и	1	2
320	лежит в	2	2
321	той или	4	2
322	рядом с	2	2
323	если же	2	2
324	говоря уже	1	2
325	значение в	4	2
326	и сам	1	2
327	так и	10	2
328	не с	2	2
