N	2gram	Bakhtin_Fr_1	Myslijsy
1	потому что	5	46
2	то есть	45	34
3	в том	16	32
4	и в	65	30
5	может быть	6	28
6	то же	1	23
7	не только	10	21
8	только в	7	21
9	для нас	4	20
10	но и	10	19
11	того что	2	18
12	том что	6	18
13	то что	3	18
14	что в	3	17
15	в себе	3	16
16	по себе	1	16
17	и не	22	15
18	не в	4	15
19	а не	1	15
20	что и	1	13
21	так как	6	13
22	так и	10	11
23	как в	5	10
24	в этом	15	10
25	как и	5	10
26	в то	1	10
27	мы не	1	9
28	из этих	2	9
29	в нем	13	9
30	было бы	1	9
31	между тем	5	9
32	для него	5	9
33	в ней	6	8
34	в самом	4	8
35	от того	2	8
36	что не	2	8
37	что мы	2	8
38	что слово	1	7
39	с одной	2	7
40	но не	2	7
41	и без	2	7
42	тем самым	1	7
43	тем что	1	7
44	как мы	6	7
45	в языке	1	7
46	вовсе не	18	7
47	с другой	3	7
48	к тому	2	7
49	например в	2	6
50	с этим	1	6
51	с ним	3	6
52	те же	1	6
53	что он	3	6
54	уже не	3	6
55	то и	1	6
56	из них	4	6
57	а потому	1	6
58	но оно	1	6
59	не может	3	6
60	образ и	1	6
61	но это	3	6
62	человека и	1	5
63	на деле	1	5
64	еще не	6	5
65	по отношению	1	5
66	в своем	8	5
67	и как	1	5
68	в них	5	5
69	вместе и	1	5
70	же время	1	5
71	как на	1	5
72	не могут	3	5
73	не менее	1	5
74	уже в	1	5
75	одно из	6	5
76	только по	1	5
77	есть только	2	5
78	отношению к	1	5
79	слова и	1	5
80	сказать что	6	5
81	говоря о	1	4
82	мысли а	1	4
83	не было	1	4
84	он не	2	4
85	перестает быть	3	4
86	не к	2	4
87	и по	2	4
88	и при	1	4
89	и его	10	4
90	до того	1	4
91	для того	1	4
92	оно не	1	4
93	на это	1	4
94	и это	2	4
95	в его	9	4
96	один из	1	4
97	образа в	1	4
98	а и	1	4
99	далеко не	3	4
100	себя и	1	4
101	быть только	2	4
102	и потому	10	4
103	для понимания	1	4
104	все это	9	4
105	этот образ	1	4
106	и от	2	4
107	другой стороны	1	4
108	все что	1	4
109	действительности и	1	3
110	говорить о	1	3
111	бы ни	2	3
112	и на	11	3
113	в чем	2	3
114	в целом	2	3
115	при этом	6	3
116	что все	1	3
117	и может	1	3
118	его в	7	3
119	оно имеет	1	3
120	как бы	22	3
121	место в	1	3
122	и понятия	1	3
123	что при	1	3
124	в животном	1	3
125	есть еще	1	3
126	на него	2	3
127	образом в	2	3
128	того чтобы	1	3
129	могут быть	2	3
130	представления и	1	3
131	в произведении	1	3
132	образа как	1	3
133	или в	2	3
134	здесь как	1	3
