N	2gram	Ircho_Kome_2	Literetu
1	а не	1	20
2	и в	26	19
3	может быть	11	17
4	то же	3	12
5	и не	14	11
6	как и	4	10
7	в том	11	10
8	но и	10	10
9	в этом	10	9
10	в то	6	9
11	в мире	2	9
12	же время	3	9
13	не может	3	9
14	такого рода	1	9
15	не только	7	8
16	в стихах	1	8
17	и даже	1	8
18	с другой	2	8
19	том что	9	7
20	так и	12	7
21	с одной	2	7
22	то что	6	7
23	и на	7	6
24	в себе	1	6
25	однако в	2	6
26	не менее	4	6
27	себя в	3	6
28	одной стороны	2	6
29	столь же	9	5
30	но не	3	5
31	конечном счете	1	5
32	художественного мышления	2	5
33	в принципе	2	5
34	он не	2	5
35	одна из	2	5
36	так в	2	5
37	в качестве	5	5
38	для всех	3	5
39	у нас	1	5
40	на фоне	1	5
41	вместе с	9	5
42	мы не	2	4
43	того же	3	4
44	по отношению	3	4
45	так что	5	4
46	отнюдь не	2	4
47	в рамках	1	4
48	едва ли	14	4
49	человека в	3	4
50	для него	1	4
51	точки зрения	4	4
52	не в	2	4
53	даже в	2	4
54	в области	1	4
55	ли не	7	4
56	в ней	3	4
57	еще в	4	4
58	в его	4	4
59	один из	5	4
60	тем что	3	4
61	прежде всего	4	4
62	в частности	4	4
63	в искусстве	1	4
64	жизни в	1	4
65	другой стороны	1	4
66	жизни и	3	4
67	что в	9	4
68	речь идет	3	3
69	одним из	2	3
70	идет о	2	3
71	тем же	1	3
72	в сущности	1	3
73	во всех	3	3
74	как правило	3	3
75	как к	1	3
76	в этой	3	3
77	то и	1	3
78	в нем	6	3
79	обращаясь к	1	3
80	в глазах	2	3
81	в их	3	3
82	права на	1	3
83	том чтобы	1	3
84	с точки	1	3
85	тем самым	1	3
86	не столько	1	3
87	никогда не	1	3
88	ничего не	1	3
89	х годов	2	3
90	и его	12	3
91	в себя	1	3
92	не с	1	3
93	и с	5	3
94	в другом	1	3
95	а в	3	3
96	так как	4	3
97	следует признать	2	3
98	со стороны	2	3
99	не знали	1	3
100	по существу	1	3
101	в начале	4	3
102	и для	4	3
103	и как	1	3
104	что он	5	3
105	о себе	1	3
106	отношению к	3	3
107	как на	1	3
108	и т	2	2
109	и за	2	2
110	той же	3	2
111	на себя	7	2
112	из того	1	2
113	в каждой	1	2
114	к своему	1	2
115	если в	2	2
116	в истории	5	2
117	в художественном	1	2
118	все же	4	2
119	как уже	1	2
120	и к	2	2
121	на войну	1	2
122	но в	3	2
123	со своей	3	2
124	в целом	4	2
125	представляет собой	1	2
126	в нашем	2	2
127	как он	3	2
128	отказа от	1	2
129	и сам	3	2
130	в годы	1	2
131	на этом	2	2
132	в каждом	3	2
133	а затем	5	2
134	в жизни	1	2
135	но уже	1	2
136	в них	4	2
137	соответствии с	1	2
138	с этой	3	2
139	с тем	5	2
140	он и	1	2
141	скажи мне	1	2
142	и еще	2	2
143	как бы	2	2
144	и без	1	2
145	такую же	1	2
146	тем не	1	2
147	не раз	1	2
148	из нас	1	2
149	на два	1	2
150	не по	4	2
151	в основе	1	2
152	поэт не	1	2
153	не вполне	2	2
154	уже о	2	2
155	восходит к	4	2
156	все еще	1	2
157	для того	5	2
158	для себя	1	2
159	в виду	2	2
160	говоря уже	2	2
161	в ее	2	2
162	это как	1	2
163	за то	4	2
164	еще не	6	2
165	ко всему	1	2
166	о том	6	2
167	и что	2	2
168	для нас	3	2
169	а также	1	2
170	не более	2	2
171	впрочем не	1	2
172	было бы	8	2
173	могло бы	1	2
174	тот же	2	2
175	одной из	4	2
176	в какой	2	2
177	друг друга	3	2
178	в единственном	3	2
179	потому что	6	2
180	уже в	4	2
181	ни было	2	2
182	свидетельствует о	1	2
183	речь в	1	2
184	из них	7	2
185	одно из	2	2
186	не так	1	2
187	в одном	2	2
188	т п	2	2
189	в конце	2	2
190	что и	7	2
191	вовсе не	2	2
192	у него	4	2
193	как раз	1	2
194	я вижу	1	2
195	ведь мы	2	2
196	где в	1	2
197	наконец в	2	2
198	что не	1	2
199	выше и	1	2
200	не было	3	2
201	до конца	1	2
202	в руках	4	2
203	мира в	4	2
204	как это	4	2
205	из которых	3	2
206	и столь	3	2
207	над ним	1	2
208	быть не	1	2
