N	2gram	Voloshinov_1	Dialekti
1	не есть	2	40
2	и не	4	30
3	и есть	3	19
4	а не	1	18
5	может быть	17	17
6	ничего не	1	17
7	то что	3	16
8	и в	16	15
9	точки зрения	8	14
10	не имеет	1	14
11	так как	4	14
12	как бы	5	14
13	что это	2	13
14	и вот	3	11
15	говорить о	2	11
16	не может	8	11
17	и все	4	11
18	в том	3	11
19	в этом	9	11
20	прежде всего	9	11
21	с ее	4	10
22	в основе	3	10
23	том что	3	10
24	это и	1	9
25	мы не	2	9
26	то же	2	9
27	было бы	2	9
28	и что	1	9
29	уже не	1	9
30	с точки	6	9
31	все это	4	9
32	и пр	12	9
33	в виду	1	9
34	и ее	4	8
35	и это	6	8
36	иное как	1	8
37	что иное	1	8
38	в чем	5	8
39	и о	2	8
40	ни в	5	8
41	не что	1	8
42	не только	7	8
43	как и	2	7
44	крайней мере	3	7
45	и вообще	2	7
46	что в	3	7
47	и его	8	7
48	и мы	2	7
49	только в	4	7
50	теперь мы	1	7
51	по крайней	3	7
52	что он	2	7
53	что оно	2	7
54	что мы	2	7
55	вовсе не	1	6
56	и даже	4	6
57	сказать что	7	6
58	хотя и	1	6
59	если бы	1	6
60	что и	2	6
61	нет ничего	1	6
62	веры и	1	6
63	можно сказать	4	5
64	не говорит	1	5
65	и для	2	5
66	так и	4	5
67	учение о	3	5
68	таким образом	9	5
69	в жизни	2	5
70	в нем	4	5
71	того чтобы	1	5
72	что я	1	5
73	в свете	1	5
74	в себя	1	5
75	но если	1	5
76	и можно	1	5
77	и на	4	5
78	в смысле	1	5
79	другими словами	2	5
80	тогда когда	1	5
81	есть то	1	5
82	что такое	5	5
83	в сущности	1	5
84	для того	1	5
85	той же	1	5
86	мы имеем	1	5
87	с его	7	5
88	я не	1	5
89	о том	2	5
90	в каком	2	5
91	в ней	1	5
92	что она	1	5
93	если мы	2	5
94	и с	8	4
95	на другую	1	4
96	должны быть	1	4
97	жизни и	3	4
98	что они	1	4
99	так же	2	4
100	она не	1	4
101	есть в	2	4
102	как раз	1	4
103	хотя бы	4	4
104	ничего общего	1	4
105	идеи и	1	4
106	с тем	1	4
107	в одном	3	4
108	еще не	5	4
109	этом смысле	3	4
110	и познание	1	4
111	но и	4	4
112	отнюдь не	4	4
113	то ни	1	4
114	мы должны	1	4
115	в течение	1	4
116	один из	2	4
117	тому как	1	4
118	с их	3	4
119	с ними	4	4
120	в этой	4	4
121	в его	4	4
122	оно есть	1	4
123	мы видим	2	4
124	подобно тому	1	4
125	она хочет	1	4
126	и как	3	4
127	той или	1	4
128	но это	2	4
129	все эти	5	3
130	для всех	4	3
131	и наконец	4	3
132	говорит о	1	3
133	от этого	1	3
134	в один	4	3
135	так чтобы	1	3
136	иной раз	1	3
137	с ним	2	3
138	и та	1	3
139	та же	1	3
140	в своей	2	3
141	смысл и	1	3
142	в области	3	3
143	сознания и	2	3
144	совершенно не	8	3
145	отношения к	3	3
146	и притом	3	3
147	можно назвать	2	3
148	с этим	2	3
149	об его	2	3
150	что если	1	3
151	у нас	1	3
152	эти две	1	3
153	что не	2	3
154	общего с	1	3
155	себя и	2	3
156	есть прежде	1	3
157	и потому	3	3
158	этот момент	1	3
159	даже и	1	3
160	едва ли	3	3
161	со стороны	1	3
162	не всегда	1	3
163	только не	1	3
164	мы уже	2	3
165	на этом	3	3
166	могут быть	3	3
167	же что	1	3
168	и об	1	3
169	когда он	1	3
170	за пределы	2	3
171	мы можем	9	3
172	но в	4	3
173	есть и	2	3
174	только для	5	3
175	от нее	1	3
176	оно и	2	3
177	к этому	2	3
178	и то	1	3
179	что здесь	1	3
180	в данном	1	3
181	в свою	1	3
182	что по	1	2
183	об ее	1	2
184	день и	1	2
185	или что	1	2
186	главным образом	1	2
187	по сравнению	3	2
188	все же	1	2
189	сравнению с	3	2
190	и только	9	2
191	в свое	2	2
192	о ней	1	2
193	две сферы	1	2
194	вопрос о	1	2
195	тех же	3	2
196	да еще	2	2
197	можем сказать	2	2
198	но именно	1	2
199	в разных	1	2
200	не будет	2	2
201	случае не	1	2
202	при этом	6	2
203	а это	1	2
204	в этот	2	2
205	и их	4	2
206	не менее	2	2
207	и жизни	1	2
208	коем случае	1	2
209	вместе с	3	2
210	и так	2	2
211	бы ни	1	2
212	но мы	4	2
213	не их	1	2
214	как это	3	2
215	то и	1	2
216	во всяком	3	2
217	во всех	3	2
218	не дает	1	2
219	для этого	2	2
220	что на	2	2
221	самостоятельности и	1	2
222	чувства и	2	2
223	оно не	2	2
224	что же	1	2
225	мир не	1	2
226	с этой	2	2
227	мы еще	1	2
228	как не	2	2
229	быть не	1	2
230	в нашей	1	2
231	в глубине	1	2
232	никогда не	2	2
233	только что	1	2
234	нечто третье	1	2
235	по смыслу	1	2
236	на все	1	2
237	что есть	1	2
238	говорить об	1	2
239	общего не	1	2
240	в коем	1	2
241	весь мир	1	2
242	из этих	2	2
243	в качестве	1	2
244	ее в	2	2
245	нет и	2	2
246	но как	2	2
247	человека и	1	2
248	все что	4	2
249	лишь в	1	2
250	что было	1	2
251	именно так	1	2
252	во всем	1	2
253	и ни	1	2
254	находится в	2	2
255	же и	1	2
256	при таком	1	2
257	в человеке	1	2
258	часто и	1	2
259	это было	1	2
260	без всякого	1	2
261	ни один	1	2
262	в них	2	2
263	даже не	3	2
264	между собою	2	2
265	и тех	1	2
266	от того	1	2
267	и часто	1	2
268	в самом	2	2
269	во всей	2	2
270	эти два	1	2
271	не могут	2	2
272	есть еще	1	2
273	и по	2	2
274	истории и	1	2
275	одних и	1	2
276	однако в	1	2
277	в частности	2	2
278	время и	1	2
279	себя в	1	2
280	ничто не	1	2
281	сделать это	2	2
282	мы только	1	2
283	этой точки	1	2
284	и может	4	2
285	конечно не	6	2
286	нем нет	2	2
287	для меня	2	2
288	о нем	1	2
289	именно этот	1	2
290	мог бы	1	2
291	всей его	1	2
292	в землю	1	1
293	qua non	1	1
294	и этот	2	1
295	в полном	1	1
296	только одним	1	1
297	утверждение что	1	1
298	и здесь	1	1
299	не знает	2	1
300	входить в	1	1
301	как кажется	1	1
302	но откуда	1	1
303	психику как	1	1
304	данном случае	1	1
305	в связи	1	1
306	входит в	1	1
307	что жизнь	1	1
308	это мы	1	1
309	в него	5	1
310	наука и	1	1
311	с нею	2	1
312	всю жизнь	2	1
313	и оно	3	1
314	своем месте	1	1
315	и самый	1	1
316	это сознание	1	1
317	в состоянии	1	1
318	значение и	1	1
319	и начинается	1	1
320	отличается от	1	1
321	но оно	3	1
322	никаких вопросов	1	1
323	оно совершенно	1	1
324	как на	1	1
325	в область	2	1
326	почти не	2	1
327	и всему	1	1
328	которая в	1	1
329	на своем	1	1
330	тело в	1	1
331	необходимости не	1	1
332	на такой	1	1
333	sine qua	1	1
334	на этот	1	1
335	связи с	1	1
336	пусть в	1	1
337	а то	1	1
338	друг другу	1	1
339	надо искать	1	1
340	это отличие	1	1
341	только при	1	1
342	а вместе	1	1
343	и помогает	1	1
344	мы сказали	1	1
345	работы но	1	1
346	вещей и	1	1
347	к ее	1	1
348	одна и	1	1
349	с определяющей	1	1
350	память о	1	1
351	она по	1	1
352	к нему	1	1
353	а потом	1	1
354	на большой	1	1
355	конечно и	1	1
356	науки в	1	1
357	и теперь	3	1
358	быть только	1	1
359	цели и	2	1
360	его и	1	1
361	с этими	1	1
362	связанные с	2	1
363	сделать и	1	1
364	не более	1	1
365	я и	6	1
366	третье что	1	1
367	войдя в	1	1
368	в конце	1	1
369	бы второе	1	1
370	мы принуждены	1	1
371	с нами	1	1
372	этот больной	1	1
373	человек не	1	1
374	с другими	3	1
375	только то	2	1
376	в другой	1	1
377	даже тогда	1	1
378	это приводит	1	1
379	чувств и	3	1
380	все остальное	1	1
381	он является	1	1
382	становится ясным	1	1
383	жизнь в	1	1
384	а в	3	1
385	еще одно	1	1
386	те же	3	1
387	в нашем	1	1
388	форма и	1	1
389	что только	1	1
390	необходим для	1	1
391	не можем	2	1
392	ее самой	1	1
393	как он	1	1
394	отождествление с	1	1
395	жизни в	1	1
396	деятельности и	1	1
397	говорит об	1	1
398	из всего	1	1
399	нельзя это	1	1
400	никаких оснований	3	1
401	одного и	1	1
402	или поздно	1	1
403	отношение к	5	1
404	никаких сомнений	1	1
405	и возможна	1	1
406	существует для	1	1
407	конечно в	1	1
408	знаем что	2	1
409	сомнений в	1	1
410	из мира	1	1
411	делает ее	1	1
412	действительно не	1	1
413	состояние организма	1	1
414	рано или	1	1
415	это только	1	1
416	на самом	4	1
417	случае нельзя	1	1
418	на высоте	2	1
419	или прямо	1	1
420	только свои	1	1
421	что для	1	1
422	глубине ее	1	1
423	необходимость и	2	1
424	и других	2	1
425	притом чисто	1	1
426	как они	1	1
427	и прежде	1	1
428	кроме этого	1	1
429	и всегда	1	1
430	ее жизнь	1	1
431	он может	1	1
432	важный момент	1	1
433	рождение и	2	1
434	потому и	2	1
435	как мы	4	1
436	имеем дело	1	1
437	все время	1	1
438	и через	2	1
439	она же	1	1
440	ее сами	1	1
441	похоже на	1	1
442	в душе	2	1
443	этой цели	1	1
444	имеет значение	1	1
445	и говорить	2	1
446	в голову	2	1
447	биологическая и	1	1
448	своей жизни	2	1
449	и они	1	1
450	взаимоотношение двух	1	1
451	говоря о	1	1
452	не входит	1	1
453	из тех	2	1
454	тот же	1	1
455	есть та	1	1
456	всех трех	1	1
457	что никакого	1	1
458	можно получить	1	1
459	поэтому и	2	1
460	дело в	1	1
461	мира и	3	1
462	все события	1	1
463	которой можно	1	1
464	человека который	1	1
465	зависимости от	1	1
466	именно оно	1	1
467	этих трех	2	1
468	сознание и	5	1
469	не должна	1	1
470	именно и	1	1
471	сказать о	1	1
472	оно само	1	1
473	можно ли	1	1
474	наконец все	1	1
475	бы из	1	1
476	к тем	1	1
477	моменты и	1	1
478	его жизни	1	1
479	имеют какой-нибудь	1	1
480	и художественного	3	1
481	чтобы прежде	1	1
482	заметить что	1	1
483	хорошо и	1	1
484	в философии	1	1
485	сам же	1	1
486	мы сейчас	1	1
487	человека как	1	1
488	ли от	1	1
489	но так	1	1
490	на первый	2	1
491	одна из	1	1
492	того в	1	1
493	себе свою	1	1
494	что мир	1	1
495	и лишь	2	1
496	свой смысл	1	1
497	познание и	1	1
498	же как	2	1
499	как его	1	1
500	на которые	1	1
501	с одной	1	1
502	да по	1	1
503	только те	1	1
504	философии и	1	1
505	сознания ни	1	1
506	для всей	1	1
507	человека в	1	1
508	он не	2	1
509	же нужно	1	1
510	как совершенно	1	1
511	и она	3	1
512	или во	1	1
513	роль в	1	1
514	их в	3	1
515	из того	1	1
516	во сне	2	1
517	на них	2	1
518	как учение	1	1
519	в своих	1	1
520	и основной	1	1
521	и еще	1	1
522	как один	1	1
523	у меня	1	1
524	но ведь	2	1
525	с другой	1	1
526	ничего удивительного	1	1
527	в общем	3	1
528	быть может	2	1
529	здесь же	2	1
530	несколько слов	1	1
531	первый план	1	1
532	которые в	1	1
533	ее не	1	1
534	нет никаких	2	1
535	в духе	1	1
536	его не	1	1
537	его в	4	1
538	наука о	1	1
539	потом и	1	1
540	вся жизнь	1	1
541	где же	1	1
542	и вся	2	1
543	них и	1	1
544	полной самостоятельности	1	1
545	что может	1	1
546	каком отношении	1	1
547	хотя в	1	1
548	ясно из	1	1
549	его за	1	1
550	к себе	3	1
551	но этим	1	1
552	и действия	1	1
553	это уже	1	1
554	уже в	1	1
555	или иной	1	1
556	с чем	1	1
557	можно было	1	1
558	имеем в	1	1
559	не удается	2	1
560	является и	1	1
561	в пределах	2	1
562	все моменты	1	1
563	этого третьего	1	1
564	она может	1	1
565	нам из	1	1
566	потому не	1	1
567	самый предмет	1	1
568	вообще не	2	1
569	наконец и	1	1
570	а во-вторых	1	1
571	момента в	2	1
572	чем не	3	1
573	жизни мы	1	1
574	образ не	1	1
575	он будет	1	1
