N	2gram	Losev_Prob_4	FransuaR
1	и в	20	65
2	то есть	27	45
3	и др	1	24
4	как бы	4	22
5	и не	28	22
6	вовсе не	21	18
7	в том	20	16
8	в этом	9	15
9	но в	8	14
10	в нем	5	13
11	в условиях	3	13
12	нового времени	1	13
13	и на	3	11
14	прежде всего	11	11
15	все эти	16	10
16	не только	24	10
17	и его	10	10
18	так и	10	10
19	но и	14	10
20	и потому	7	10
21	том числе	1	10
22	во всех	4	9
23	в эпоху	1	9
24	в его	3	9
25	все это	9	9
26	за пределы	2	8
27	всех этих	6	8
28	в своем	3	8
29	в основе	1	8
30	и даже	9	8
31	здесь в	5	8
32	по своему	6	8
33	и другие	1	8
34	его в	2	7
35	точки зрения	14	7
36	в области	3	7
37	только в	23	7
38	числе и	1	7
39	жизни и	5	7
40	на самом	5	6
41	в году	1	6
42	в ней	7	6
43	еще не	7	6
44	все же	2	6
45	и у	1	6
46	при этом	6	6
47	том что	12	6
48	в отношении	4	6
49	никогда не	1	6
50	как мы	3	6
51	времени и	4	6
52	искусства и	1	6
53	в значительной	2	6
54	в литературе	2	6
55	так как	5	6
56	может быть	9	6
57	не знает	1	6
58	сказать что	7	6
59	связана с	1	5
60	с его	2	5
61	как в	5	5
62	с их	1	5
63	в них	5	5
64	рядом с	1	5
65	как и	6	5
66	есть в	7	5
67	в своей	4	5
68	потому что	15	5
69	той или	14	5
70	для него	3	5
71	в одном	4	5
72	или иной	13	5
73	еще и	3	5
74	превращается в	1	5
75	в частности	2	5
76	xix века	2	5
77	в той	8	5
78	и все	8	5
79	еще более	2	5
80	в своих	1	5
81	жизни в	2	5
82	и до	1	4
83	и к	3	4
84	поэтому и	1	4
85	в самом	2	4
86	в этой	4	4
87	и еще	1	4
88	на всю	1	4
89	во время	1	4
90	в их	1	4
91	не понимает	2	4
92	не в	13	4
93	до сих	1	4
94	и искусства	1	4
95	шекспира и	1	4
96	можно только	2	4
97	на всех	2	4
98	связи с	3	4
99	в жизни	3	4
100	из них	3	4
101	отношение к	1	4
102	выходит за	2	4
103	нужно сказать	1	4
104	сих пор	1	4
105	это уже	3	4
106	мира и	1	4
107	для нас	6	4
108	между ними	1	4
109	совершенно не	3	4
110	это в	1	4
111	новое время	1	3
112	можно говорить	1	3
113	самом деле	3	3
114	мировой литературе	1	3
115	мы и	1	3
116	мы будем	1	3
117	жить и	1	3
118	не просто	16	3
119	уже не	5	3
120	но все	3	3
121	то что	15	3
122	в себе	12	3
123	но на	1	3
124	перестает быть	2	3
125	и символы	1	3
126	и с	7	3
127	на этой	2	3
128	это не	7	3
129	весь мир	2	3
130	в новое	3	3
131	далеко не	2	3
132	в ее	5	3
133	он и	1	3
134	образности и	5	3
135	с точки	11	3
136	разного рода	1	3
137	но это	6	3
138	даже в	1	3
139	самой жизни	3	3
140	ничего не	1	3
141	по своей	1	3
142	и здесь	1	3
143	не могут	1	3
144	сама жизнь	1	3
145	и прежде	2	3
146	в виду	6	3
147	и вообще	6	3
148	с ним	4	3
149	в самой	4	3
150	с другой	7	3
151	и во	4	3
152	к нему	3	3
153	вся эта	2	3
154	что он	8	3
155	но как	3	3
156	в известной	1	3
157	друг друга	2	3
158	как раз	4	3
159	в других	2	3
160	даже и	13	3
161	же деле	2	3
162	связан с	1	3
163	связаны с	1	3
164	эпоху возрождения	1	3
165	самом же	2	3
166	на фоне	1	3
167	нет ничего	3	3
168	но для	1	3
169	не является	10	3
170	и ни	5	3
171	не может	5	3
172	что в	3	3
173	в искусстве	1	3
174	одним из	1	2
175	мы здесь	2	2
176	или к	2	2
177	нам кажется	2	2
178	не была	1	2
179	не вполне	2	2
180	которое в	2	2
181	так называемые	1	2
182	и он	2	2
183	это время	1	2
184	начало и	1	2
185	литературе и	1	2
186	он был	3	2
187	основная особенность	2	2
188	на них	1	2
189	время в	1	2
190	в чем	2	2
191	и человеческой	1	2
192	но не	5	2
193	значение и	1	2
194	человеческих отношений	4	2
195	нет и	2	2
196	первых десятилетий	1	2
197	образов в	1	2
198	образов но	1	2
199	и наконец	4	2
200	был связан	1	2
201	таковы например	1	2
202	из этих	1	2
203	он не	2	2
204	смысле но	1	2
205	они в	1	2
206	не к	2	2
207	и вот	1	2
208	в заключение	1	2
209	на его	2	2
210	новое и	2	2
211	его от	1	2
212	и по	2	2
213	а его	2	2
214	на все	2	2
215	большинстве случаев	1	2
216	это было	2	2
217	очень далек	1	2
218	всегда и	1	2
219	жизни но	1	2
220	в этих	5	2
221	реализма и	1	2
222	и без	6	2
223	для новых	1	2
224	но эта	2	2
225	и почти	1	2
226	бы быть	2	2
227	этот мир	1	2
228	и очень	5	2
229	раз и	1	2
230	дело в	2	2
231	здесь на	2	2
232	этих двух	1	2
233	они являются	1	2
234	во всем	2	2
235	есть только	2	2
236	могут быть	1	2
237	к тому	3	2
238	и это	2	2
239	значительной мере	2	2
240	говорили что	1	2
241	особенно в	1	2
242	поэтому в	1	2
243	стремление к	1	2
244	о том	5	2
245	можно сказать	5	2
246	основе своей	1	2
247	ни на	3	2
248	является здесь	2	2
249	на отдельные	1	2
250	исторического развития	1	2
251	еще только	2	2
252	образов и	1	2
253	мы видим	1	2
254	мистерий в	1	2
255	xix и	1	2
256	с одной	1	2
257	к какому	1	2
258	только на	2	2
259	или даже	4	2
260	ни с	4	2
261	далек от	1	2
262	этих образов	2	2
263	что не	4	2
264	всего мира	1	2
265	одной стороны	1	2
266	до конца	1	2
267	и самый	1	2
268	о необходимости	2	2
269	несмотря на	4	2
270	и так	1	2
271	и особенно	1	2
272	его на	1	2
273	в изображении	1	2
274	к жизни	1	2
275	нашего анализа	1	2
276	да и	5	2
277	в это	2	2
278	того что	1	2
279	что мы	3	2
280	в целом	1	2
281	между прочим	3	2
282	кроме того	4	2
283	и для	4	2
284	и часто	1	2
285	и от	6	2
286	не подлежит	1	2
287	это можно	2	2
288	или в	5	2
289	хотя и	5	2
290	со второй	1	2
291	ни к	2	2
292	же в	4	2
293	от всякого	1	2
294	в романе	1	2
295	из тех	1	2
296	в противоположность	1	2
297	в таком	6	2
298	к людям	1	1
299	человека и	1	1
300	функции в	2	1
301	в эстетике	1	1
302	это и	4	1
303	все его	1	1
304	жизни мы	1	1
305	от своей	1	1
306	вещь не	1	1
307	как результат	1	1
308	и больше	2	1
309	действительности и	5	1
310	и возможность	2	1
311	входящих в	1	1
312	то же	7	1
313	смотреть на	2	1
314	от всякой	2	1
315	если я	1	1
316	и подобные	1	1
317	по объему	1	1
318	мы не	7	1
319	на первом	1	1
320	и раньше	1	1
321	нам в	1	1
322	именно к	1	1
323	говорить о	2	1
324	и самой	1	1
325	виде но	1	1
326	жизни это	1	1
327	целое и	1	1
328	и всего	1	1
329	в быту	1	1
330	под ногами	1	1
331	мы назвали	1	1
332	это были	1	1
333	действительности а	1	1
334	только путем	1	1
335	где бы	1	1
336	буквально на	1	1
337	чем же	3	1
338	это вовсе	1	1
339	даже сказать	2	1
340	степени есть	1	1
341	с этим	4	1
342	так называемая	2	1
343	чем мы	1	1
344	если на	1	1
345	как к	1	1
346	как нам	1	1
347	это был	1	1
348	и понимания	1	1
349	и как	3	1
350	говорит что	2	1
351	характер всех	1	1
352	имеет в	1	1
353	как таковое	1	1
354	и стремления	1	1
355	судьбы не	1	1
356	в этот	1	1
357	них как	1	1
358	для которого	1	1
359	в которой	2	1
360	он в	1	1
361	в нашем	12	1
362	по преимуществу	2	1
363	в известном	2	1
364	в последнее	1	1
365	остановиться на	1	1
366	имеем в	3	1
367	тому же	2	1
368	как он	1	1
369	на то	1	1
370	он всегда	1	1
371	и если	5	1
372	вообще не	3	1
373	что без	2	1
374	на площади	1	1
375	освобождение от	1	1
376	но именно	2	1
377	профессиональные типы	1	1
378	для того	3	1
379	мир как	1	1
380	подлежит никакому	1	1
381	и более	3	1
382	нами здесь	3	1
383	и сам	1	1
384	не могли	2	1
385	можно даже	2	1
386	примирение с	1	1
387	есть понятие	1	1
388	и оригинальное	1	1
389	конца и	1	1
390	здесь мы	3	1
391	как они	2	1
392	мифологии и	1	1
393	связанные с	1	1
394	и может	2	1
395	две такие	1	1
396	в совершенно	2	1
397	об этом	6	1
398	тенденции изображения	1	1
399	всех областях	1	1
400	мира сего	1	1
401	действительности в	1	1
402	было бы	14	1
403	говоря о	1	1
404	эти моменты	1	1
405	отражение в	1	1
406	на сцене	1	1
407	смерть и	1	1
