N	3gram	Bakhtin_Pr_2	Problemy
1	на чужое слово	13	11
2	с точки зрения	8	9
3	до сих пор	7	8
4	не может быть	4	8
5	в большинстве случаев	8	8
6	и не может	4	7
7	на свой предмет	6	6
8	в пределах одного	9	6
9	на устную речь	5	5
10	по отношению к	5	5
11	ну что ж	3	5
12	то же время	5	5
13	к чужому слову	6	5
14	в то же	5	5
15	последняя смысловая инстанция	5	5
16	друг с другом	4	5
17	на чужую речь	4	4
18	в самом деле	4	4
19	в том числе	1	4
20	слово у достоевского	3	4
21	разновидности третьего типа	4	4
22	я ведь и	4	4
23	чужое слово и	5	4
24	то перед нами	5	4
25	такой как и	4	4
26	что ж тут	3	4
27	как и все	4	4
28	пределах одного контекста	4	4
29	в романах достоевского	2	4
30	к себе самому	3	3
31	в одном слове	4	3
32	более или менее	3	3
33	слово о себе	3	3
34	как раз и	2	3
35	же и нет	2	3
36	как мы сказали	2	3
37	с чужим словом	4	3
38	ж тут в	2	3
39	чужим словом в	3	3
40	в отличие от	4	3
41	как мы увидим	3	3
42	том числе и	1	3
43	делаю тем что	2	3
44	в скрытой полемике	3	3
45	с самим собою	5	3
46	самом деле такого	3	3
47	что я немного	3	3
48	в чужом слове	3	3
49	чужого слова и	3	3
50	и в пародии	3	3
51	сам по себе	5	3
52	жизнь слова в	3	3
53	чужое слово в	3	3
54	он дескать переписывает	3	3
55	типов и разновидностей	3	3
56	к одному знаменателю	2	3
57	ведь и сам	3	3
58	и в стилизации	3	3
59	разнонаправленное двуголосое слово	3	3
60	знаю что я	3	3
61	я немного делаю	3	3
62	с другой стороны	3	3
63	как бы в	4	3
64	деле такого что	3	3
65	тем что переписываю	2	3
66	в бедных людях	3	3
67	чужого слова в	3	3
68	нам кажется что	2	3
69	в направлении его	3	3
70	речь макара девушкина	3	3
71	о себе самом	3	3
72	немного делаю тем	2	3
73	да и только	3	3
74	тут в самом	3	3
75	перебой голосов в	3	3
76	прямым авторским словом	3	3
77	последней разновидности третьего	3	3
78	как и в	3	3
79	такого что переписываю	3	3
80	и сам знаю	3	3
81	сам знаю что	3	3
82	в жизненно-практической речи	2	2
83	в самом предмете	2	2
84	в самой этой	2	2
85	имеют первостепенное значение	2	2
86	видеть и изображать	2	2
87	по данному вопросу	1	2
88	думайте маточка чтобы	1	2
89	быть более или	2	2
90	чужой человек да	2	2
91	а следовательно и	1	2
92	авторское слово не	2	2
93	по себе еще	2	2
94	себе а то	2	2
95	хотя и не	2	2
96	то есть я	2	2
97	и безукоризненно употребляемый	2	2
98	установки на устную	2	2
99	был что вот	2	2
100	живу но это	2	2
101	что ж делать	1	2
102	чужого слова с	2	2
103	за перегородкой живу	2	2
104	предвосхищением чужого слова	2	2
105	на два слова	2	2
106	одного монологического контекста	2	2
107	отношению к чужому	2	2
108	дело в том	1	2
109	и все он	2	2
110	как композиционное замещение	2	2
111	из этих трех	2	2
112	направлено на свой	2	2
113	и в словах	2	2
114	одна общая черта	2	2
115	композиционное замещение авторского	2	2
116	большей или меньшей	1	2
117	кусок хлеба подчас	2	2
118	какой был что	2	2
119	и до сих	1	2
120	как нам кажется	2	2
121	пределах одного монологического	2	2
122	комнате за перегородкой	2	2
123	макар девушкин ну	2	2
124	словесных типов и	2	2
125	в этом смысле	2	2
126	пародийное слово может	2	2
127	чужое слово о	2	2
128	в скрытой же	2	2
129	полемике и в	2	2
130	и реплика диалога	2	2
131	ту же тему	2	2
132	и в диалоге	2	2
133	но это ничего	3	2
134	простой кусок хлеба	2	2
135	слову первого типа	2	2
136	отчего же и	2	2
137	в литературной речи	2	2
138	здесь не место	2	2
139	слова с оглядкой	2	2
140	девушкин оглядывается на	2	2
141	нужно быть никому	2	2
142	между словами в	1	2
143	кухня то есть	1	2
144	все-таки я этим	2	2
145	оно должно быть	2	2
146	и в других	1	2
147	слово здесь двуголосое	2	2
148	сами по себе	1	2
149	для своих целей	2	2
150	ну давай рассуждать	2	2
151	рядом с собой	2	2
152	в узком смысле	2	2
153	на то пошло	2	2
154	но и в	1	2
155	словом первого типа	2	2
156	переписываю да все-таки	2	2
157	скрытой полемике и	2	2
158	того и другого	2	2
159	самой этой комнате	2	2
160	по мере усиления	2	2
161	сознании и в	2	2
162	дескать кухня то	1	2
163	так вы и	2	2
164	отраженное чужое слово	2	2
165	если уж на	2	2
166	слово в скрытой	2	2
167	речи героя в	2	2
168	слово не воспроизводится	2	2
169	можно было бы	3	2
170	это вовсе не	2	2
171	тут что-нибудь такое	2	2
172	приведенном нами отрывке	3	2
173	на этот вопрос	2	2
174	чужое слово как	2	2
175	стиль можно пародировать	2	2
176	не в тягость	2	2
177	быть никому в	2	2
178	ну так вы	2	2
179	чужому слову и	2	2
180	в том что	1	2
181	в тягость у	2	2
182	слово может быть	2	2
183	и нет отчего	1	2
184	в произведениях достоевского	3	2
185	как если бы	2	2
186	то будет господствовать	2	2
187	своего прямого предметного	2	2
188	даже черствый но	2	2
189	что переписываю что	2	2
190	двух голосов в	1	2
191	всего его творчества	1	2
192	пародийный стиль у	2	2
193	в большей или	1	2
194	никому в тягость	2	2
195	трудами добытый законно	2	2
196	тоже может почему	2	2
197	хлеба подчас даже	2	2
198	нет отчего же	2	2
199	переписывать что ли?	2	2
200	себе да и	2	2
201	или меньшей степени	1	2
202	тягость у меня	2	2
203	чужое слово не	2	2
204	и не думайте	2	2
205	может почему же	2	2
206	подчас даже черствый	2	2
207	том или другом	2	2
208	в такие эпохи	2	2
209	перед нами уже	2	2
210	уж на то	2	2
211	ни в одном	2	2
212	но в то	3	2
213	то и он	1	2
214	возникает вопрос о	1	2
215	только так себе	2	2
216	и в большинстве	2	2
217	слова на два	2	2
218	а то такой	2	2
219	например у тургенева	2	2
220	установки на чужое	2	2
221	том же предмете	2	2
222	слова делая его	2	2
223	третьего типа слов	2	2
224	пользуется чужим словом	2	2
225	переписываю что грех	2	2
226	ведь что же	2	2
227	в одной плоскости	2	2
228	друг на друга	2	2
229	ним как бы	1	2
230	такое иное и	2	2
231	девушкин ну что	2	2
232	все он только	2	2
233	в авторский контекст	2	2
234	как раз эти	1	2
235	о том что	1	2
236	сказе установки на	2	2
237	еще более резкой	1	2
238	впрочем ведь что	2	2
239	этот второй голос	3	2
240	не проникает внутрь	2	2
241	вы и не	2	2
242	пожалуй и в	2	2
243	он тоже может	2	2
244	в одно высказывание	2	2
245	перегородкой живу но	2	2
246	он ведь такой	2	2
247	с оглядкой на	2	2
248	в плоскости одного	2	2
249	прямое авторское слово	3	2
250	и в самой	2	2
251	смысл какой был	2	2
252	я пожалуй и	2	2
253	как чужое слово	2	2
254	слово направлено на	2	2
255	пошло то и	1	2
256	меня кусок хлеба	2	2
257	те изменения которые	2	2
258	что грех переписывать	2	2
259	грех переписывать что	2	2
260	установку на устную	2	2
261	есть я пожалуй	2	2
262	скрытой же полемике	2	2
263	никому не в	2	2
264	чтобы тут что-нибудь	2	2
265	сих пор не	1	2
266	добытый законно и	2	2
267	кусок хлеба есть	2	2
268	определяет авторское слово	2	2
269	этой комнате за	2	2
270	объектности чужого слова	2	2
271	усиления чужого акцента	2	2
272	направлении его собственных	2	2
273	о том же	2	2
274	есть трудами добытый	2	2
275	почему же и	1	2
276	можно сказать что	1	2
277	и разновидностей слова	2	2
278	слово первого типа	2	2
279	ли? он дескать	2	2
280	что такое чужой	2	2
281	отношения к чужому	2	2
282	ведь такой как	2	2
283	в одном из	1	2
284	иное и таинственный	2	2
285	может быть весьма	1	2
286	правда простой кусок	1	2
287	что вот дескать	2	2
288	большинстве случаев сказ	2	2
289	от автора и	2	2
290	по чужому слову	2	2
291	на друга и	2	2
292	так себе а	2	2
293	той или иной	3	2
294	двух точек зрения	2	2
295	свой предмет слово	2	2
296	замещение авторского слова	2	2
297	делать я ведь	2	2
298	законно и безукоризненно	2	2
299	в этих случаях	2	2
300	направленное на свой	2	2
301	точки зрения своего	2	2
302	и таинственный смысл	2	2
303	вот дескать кухня	1	2
304	я этим горжусь	2	2
305	как мы уже	1	2
306	таинственный смысл какой	2	2
307	у меня кусок	2	2
308	что ли? он	2	2
309	конечно не в	1	2
310	то такой как	2	2
311	то пошло то	2	2
312	в отношении к	2	2
313	сама по себе	4	2
314	что переписываю да	2	2
315	что-нибудь такое иное	2	2
316	последний раз в	1	2
317	в сказе установки	2	2
318	да все-таки я	2	2
319	во всех его	1	2
320	проникает внутрь его	1	2
321	разобранные нами явления	2	2
322	ж делать я	1	2
323	не думайте маточка	1	2
324	если мы слышим	1	2
325	что в большинстве	2	2
326	он только так	2	2
327	слово с оглядкой	2	2
328	и не в	1	2
329	мы увидим что	1	2
330	маточка чтобы тут	1	2
331	чужим словом и	1	2
332	точек зрения и	2	2
333	в последний раз	1	2
334	в приведенном отрывке	2	2
335	себя на фоне	2	2
336	себе еще не	2	2
337	не нужно быть	2	2
338	для наших целей	1	2
339	почти всегда строится	1	2
340	может быть более	2	2
341	пародия может быть	2	2
342	при понижении объектности	2	2
343	сознания о нем	2	2
344	и он тоже	1	2
345	хлеба есть свой	2	2
346	во всех явлениях	2	2
347	я никому не	2	2
348	с самим собой	3	2
349	этом кому-нибудь подражает	1	1
350	работать с одноголосым	1	1
351	и между последними	1	1
352	возможно прямое авторское	1	1
353	и индивидуально определенной	1	1
354	бы ни были	1	1
355	весьма примитивен как	1	1
356	и соответственного понижения	1	1
357	предмет слово сталкивается	1	1
358	исключительною смелостью и	1	1
359	смущенным взором поводит	1	1
360	периферии произведений подлинная	1	1
361	со шпильками но	1	1
362	и ограничений поэтика	1	1
363	всех возможных способов	1	1
364	на слово рассказчика	1	1
365	мы обратимся после	1	1
