N	2gram	Vygotskiy__4	Narrotol
1	не только	15	26
2	а не	7	17
3	представляет собой	3	16
4	тогда как	2	15
5	но и	9	15
6	при этом	12	14
7	в том	42	14
8	в качестве	21	14
9	и не	8	14
10	в этом	24	13
11	и в	20	13
12	том что	35	13
13	состоит в	4	12
14	такого рода	6	12
15	только в	10	11
16	в частности	5	11
17	может быть	12	10
18	в данном	2	10
19	своего рода	1	9
20	так и	5	9
21	к тому	6	9
22	а в	2	9
23	в себе	10	8
24	то что	15	8
25	не в	4	8
26	не может	6	8
27	у него	2	6
28	в своем	4	6
29	все же	5	6
30	и к	5	6
31	но в	3	6
32	никогда не	5	6
33	ничего не	1	6
34	данном случае	2	6
35	и т.п	2	6
36	можно сказать	1	6
37	а также	2	6
38	в его	11	6
39	вслед за	2	6
40	того что	10	6
41	со стороны	3	6
42	прежде всего	2	6
43	как бы	7	6
44	я не	1	5
45	отличие от	2	5
46	что он	6	5
47	как в	5	5
48	хотя и	1	5
49	в нем	2	5
50	тем не	1	5
51	он не	1	5
52	таким образом	25	5
53	и тем	8	5
54	далеко не	2	5
55	точки зрения	24	5
56	место в	2	5
57	не столько	1	5
58	тем самым	7	5
59	в то	1	5
60	на него	1	5
61	о том	5	5
62	в форме	1	5
63	с одной	9	5
64	по отношению	1	5
65	с другой	12	5
66	одной стороны	9	5
67	в той	2	5
68	в отличие	2	5
69	отношению к	1	5
70	то же	16	4
71	в этой	3	4
72	отнюдь не	3	4
73	перед нами	5	4
74	что это	2	4
75	тому же	6	4
76	в силу	6	4
77	уже не	1	4
78	все его	1	4
79	в своей	7	4
80	в конце	1	4
81	не менее	3	4
82	в себя	1	4
83	если бы	5	4
84	как у	1	4
85	и т.д	2	4
86	в какой	3	4
87	для него	2	4
88	как и	9	4
89	как это	9	4
90	не является	5	4
91	с ним	1	4
92	же в	1	4
93	и у	2	4
94	что в	19	4
95	для себя	1	3
96	самом деле	7	3
97	едва ли	2	3
98	а как	1	3
99	мы имеем	2	3
100	нам в	2	3
101	как правило	1	3
102	но не	3	3
103	что они	14	3
104	в целом	11	3
105	все эти	5	3
106	в известном	2	3
107	и его	5	3
108	так сказать	1	3
109	и по	1	3
110	он является	1	3
111	в слове	2	3
112	характер и	1	3
113	которой он	1	3
114	и того	5	3
115	точку зрения	1	3
116	тому что	4	3
117	того чтобы	7	3
118	по своей	6	3
119	этом отношении	7	3
120	на том	4	3
121	и когда	3	3
122	и сам	1	3
123	между собой	5	3
124	о котором	1	3
125	о нем	1	3
126	внимание на	3	3
127	это не	5	3
128	один из	3	3
129	с ними	1	3
130	никак не	2	3
131	между тем	9	3
132	то и	1	3
133	представить себе	2	3
134	для других	2	3
135	как раз	1	3
136	и даже	1	3
137	только к	3	3
138	с этой	4	3
139	и для	4	3
140	от первого	1	3
141	сказать что	6	3
142	в таком	2	3
143	он может	1	2
144	отношения между	1	2
145	должна быть	2	2
146	мы не	1	2
147	же как	6	2
148	ему в	1	2
149	в ней	2	2
150	еще не	2	2
151	столь же	3	2
152	в чем	3	2
153	на самом	1	2
154	себе и	3	2
155	однако не	1	2
156	могли бы	9	2
157	как уже	4	2
158	не являются	3	2
159	в самом	6	2
160	в нашем	4	2
161	из этих	2	2
162	раз в	2	2
163	роль в	4	2
164	как он	4	2
165	на то	5	2
166	что она	1	2
167	именно то	2	2
168	которая не	1	2
169	мы его	2	2
170	той же	6	2
171	личного опыта	1	2
172	было бы	8	2
173	должен был	1	2
174	на второй	1	2
175	ведет к	1	2
176	является его	1	2
177	с точки	11	2
178	и что	8	2
