N	3gram	Bakhtin_Fr_5	Analitik
1	не может быть	2	16
2	в том что	6	9
3	в то же	9	8
4	в отличие от	2	6
5	то же время	9	6
6	той или иной	1	6
7	что иное как	1	5
8	по отношению к	1	5
9	с точки зрения	2	4
10	и не в	2	4
11	в конечном счете	1	4
12	но и не	1	4
13	не что иное	1	4
14	к тому же	2	4
15	о том что	1	3
16	в той или	1	3
17	в том числе	4	3
18	для того чтобы	6	3
19	есть не что	1	3
20	в полной мере	1	3
21	и того же	1	2
22	в самом деле	1	2
23	то же самое	2	2
24	ни в коем	1	2
25	в этом отношении	5	2
26	в основе своей	1	2
27	в коем случае	1	2
28	в данном случае	2	2
29	но в то	5	2
30	жизни прежде всего	1	2
31	одного и того	1	2
32	в отрыве от	2	2
33	и той же	1	1
34	как и во	2	1
35	также и в	2	1
36	о том как	2	1
37	же время он	1	1
38	как раз и	1	1
39	и внешнее и	2	1
40	до сих пор	3	1
41	да и в	1	1
42	и та же	1	1
43	по своему содержанию	1	1
44	между тем как	1	1
45	на самом же	1	1
46	том числе и	2	1
47	как может показаться	1	1
48	в частности к	1	1
49	вместе с тем	1	1
50	только для того	1	1
51	внешнее и внутреннее	2	1
52	пролог и эпилог	1	1
53	и в частности	1	1
54	и на все	1	1
55	всех и каждого	1	1
56	в себе в	1	1
57	и не могут	2	1
58	одним из первых	1	1
59	в свою очередь	1	1
60	или иной форме	1	1
61	своей полноте и	1	1
62	что в качестве	1	1
63	одна и та	1	1
64	самом же деле	1	1
65	включает в себя	1	1
66	далеко не все	1	1
67	и в самом	1	1
68	в течение всего	1	1
69	о мире и	1	1
70	только тогда когда	1	1
71	в какой-то степени	1	1
72	в связи с	5	1
73	одной и той	1	1
74	и таким образом	1	1
75	друг с другом	2	1
76	как и в	1	1
77	здесь как и	2	1
